.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat
mumblingfoundersubsonic@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-11-05,2021-11-05 00:14:00 CDT,GMT-05:00,1636089240140,Completed,2021-11-05,2021-11-05 00:16:13 CDT,1636089373159,1,set_1,25,9,Quite a bit,Not at all,A little,Quite a bit,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,Moderately,A little,Very much so,Quite a bit,Quite a bit,No,No,0,A little,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-11-05,2021-11-05 23:23:00 CDT,GMT-05:00,1636172580141,Completed,2021-11-05,2021-11-05 23:24:16 CDT,1636172656873,1,set_3,23,9,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Extremely,Extremely,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,24,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-11-06,2021-11-06 23:14:00 CDT,GMT-05:00,1636258440186,Completed,2021-11-06,2021-11-06 23:15:37 CDT,1636258537599,1,set_3,23,9,Extremely,Not at all,A little,Moderately,A little,Quite a bit,Extremely,Quite a bit,Very much so,A little,Moderately,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-07,2021-11-07 22:20:00 CST,GMT-06:00,1636345200197,Completed,2021-11-07,2021-11-07 22:34:33 CST,1636346073485,2,set_2,47,9,Quite a bit,Not at all,Moderately,A little,Not at all,Extremely,Extremely,Extremely,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,A little,Probably will not,Trying to decide,Yes,No,Sort of,Maybe,,,,Sort of,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,3 days,Neither more nor less,More,Less,Moderate,Very little,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-08,2021-11-08 22:24:00 CST,GMT-06:00,1636431840150,Completed,2021-11-08,2021-11-08 22:24:41 CST,1636431881512,1,set_4,23,9,Extremely,Not at all,A little,Not at all,Not at all,Extremely,Extremely,Extremely,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-09,2021-11-09 22:16:00 CST,GMT-06:00,1636517760180,Completed,2021-11-09,2021-11-09 22:17:18 CST,1636517838328,1,set_4,24,9,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,A little,A little,Very much so,Quite a bit,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Probably will,Yes
mumblingfoundersubsonic@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-10,2021-11-10 22:13:00 CST,GMT-06:00,1636603980131,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,24,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-11,2021-11-11 22:41:00 CST,GMT-06:00,1636692060215,Completed,2021-11-11,2021-11-11 22:49:05 CST,1636692545603,2,set_4,23,9,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,Extremely,Moderately,Very much so,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-12,2021-11-12 22:32:00 CST,GMT-06:00,1636777920319,Completed,2021-11-12,2021-11-12 23:21:34 CST,1636780894038,2,set_3,25,9,Quite a bit,Not at all,Quite a bit,A little,Not at all,Extremely,Extremely,Quite a bit,Very much so,A little,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,A little,Might,Not really,,,,,,,,,,,,,Not at all,,,
mumblingfoundersubsonic@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,2,mumblingfoundersubsonic,Daily,BURST,RANDOM,1,2,2021-11-14,2021-11-14 01:44:00 CST,GMT-06:00,1636875840174,Completed,2021-11-14,2021-11-14 01:46:25 CST,1636875985281,1,set_1,48,9,Extremely,Not at all,Quite a bit,Not at all,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,A little,Probably will,Sort of,No,,,,Sort of,No,Sort of,Maybe,,,,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,1,mumblingfoundersubsonic,Daily,BURST,RANDOM,0,1,2021-11-16,2021-11-16 00:29:01 CST,GMT-06:00,1637044141735,Completed,2021-11-16,2021-11-16 00:30:26 CST,1637044226226,1,set_1,25,9,Moderately,A little,Not at all,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-11-19,2021-11-19 00:48:00 CST,GMT-06:00,1637304480187,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,20,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-19,2021-11-19 22:13:00 CST,GMT-06:00,1637381580198,Completed,2021-11-19,2021-11-19 22:15:12 CST,1637381712760,1,set_2,23,9,Extremely,Not at all,Moderately,Not at all,A little,Moderately,Quite a bit,Quite a bit,Very much so,A little,A little,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-11-20,2021-11-20 23:19:00 CST,GMT-06:00,1637471940208,Completed,2021-11-20,2021-11-20 23:20:00 CST,1637472000713,1,set_1,24,9,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-21,2021-11-21 22:26:00 CST,GMT-06:00,1637555160208,Completed,2021-11-21,2021-11-21 23:07:14 CST,1637557634131,2,set_1,48,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Moderately,Quite a bit,Moderately,Moderately,A little,Not at all,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,A little,Might,Not really,No,,,,Sort of,No,Sort of,Maybe,,,,Sort of,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,More,Neither more nor less,Neither more nor less,Very little,Very little,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-22,2021-11-22 22:35:00 CST,GMT-06:00,1637642100243,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,24,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-11-23,2021-11-23 22:37:00 CST,GMT-06:00,1637728620145,Completed,2021-11-23,2021-11-23 22:37:47 CST,1637728667495,1,set_4,23,9,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,18,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-11-25,2021-11-25 21:32:00 CST,GMT-06:00,1637897520303,Completed,2021-11-25,2021-11-25 21:32:56 CST,1637897576254,1,set_2,24,9,Quite a bit,Not at all,Moderately,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,19,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-11-26,2021-11-26 21:32:00 CST,GMT-06:00,1637983920217,Completed,2021-11-26,2021-11-26 21:33:46 CST,1637984026596,1,set_3,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Extremely,Extremely,Quite a bit,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,Not at all,,,
mumblingfoundersubsonic@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,1,mumblingfoundersubsonic,Daily,BURST,RANDOM,0,1,2021-11-28,2021-11-28 00:48:00 CST,GMT-06:00,1638082080533,Completed,2021-11-28,2021-11-28 00:51:01 CST,1638082261206,1,set_3,47,9,Quite a bit,Not at all,Quite a bit,Not at all,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,A little,Yes,Did not have to work today,0,,,,,,,,Sort of,No,Yes,Maybe,Quite a bit,Definitely will,Yes,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Less,More,Very little,Very little,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,2,mumblingfoundersubsonic,Daily,BURST,RANDOM,1,2,2021-11-29,2021-11-29 01:49:00 CST,GMT-06:00,1638172140156,Completed,2021-11-29,2021-11-29 02:21:19 CST,1638174079213,2,set_3,49,9,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,Quite a bit,A little,Yes,Did not have to work today,0,,,,,,,,Sort of,No,Sort of,Maybe,Quite a bit,Probably will,Sort of,Sort of,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Somewhat,,,
mumblingfoundersubsonic@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,2,mumblingfoundersubsonic,Daily,BURST,RANDOM,0,1,2021-11-30,2021-11-30 00:21:05 CST,GMT-06:00,1638253265503,Completed,2021-11-30,2021-11-30 00:21:58 CST,1638253318877,1,set_1,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,A little,A little,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,2,mumblingfoundersubsonic,Daily,BURST,RANDOM,1,2,2021-12-01,2021-12-01 01:24:00 CST,GMT-06:00,1638343440316,Completed,2021-12-01,2021-12-01 01:25:18 CST,1638343518877,1,set_1,25,9,Quite a bit,Not at all,A little,Moderately,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,Moderately,No,No,0,Quite a bit,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,2,mumblingfoundersubsonic,Daily,TIME,RANDOM,1,2,2021-12-02,2021-12-02 01:27:00 CST,GMT-06:00,1638430020147,Completed,2021-12-02,2021-12-02 01:27:46 CST,1638430066638,1,set_4,23,9,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
mumblingfoundersubsonic@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-12-02,2021-12-02 22:16:18 CST,GMT-06:00,1638504978418,Completed,2021-12-02,2021-12-02 22:20:08 CST,1638505208563,1,set_2,24,9,Quite a bit,Not at all,A little,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Very much so,Quite a bit,Moderately,No,No,0,,,,,A little,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,18,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-12-03,2021-12-03 21:39:00 CST,GMT-06:00,1638589140175,Completed,2021-12-03,2021-12-03 21:39:56 CST,1638589196646,1,set_4,23,9,Quite a bit,Not at all,Moderately,Not at all,A little,Moderately,Quite a bit,Extremely,Quite a bit,A little,Moderately,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
mumblingfoundersubsonic@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,16,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-12-04,2021-12-04 21:21:02 CST,GMT-06:00,1638674462895,Completed,2021-12-04,2021-12-04 22:18:59 CST,1638677939136,2,set_3,23,9,Extremely,Not at all,A little,Moderately,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,A little,Not at all,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,20,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-12-05,2021-12-05 21:22:00 CST,GMT-06:00,1638760920313,Completed,2021-12-05,2021-12-05 21:26:22 CST,1638761182745,1,set_3,47,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,A little,Not at all,Very much so,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,No,Not really,No,Quite a bit,Probably will,Sort of,Sort of,Not really,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,2 days,Neither more nor less,Neither more nor less,Less,Very little,Very little,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-12-06,2021-12-06 21:18:00 CST,GMT-06:00,1638847080228,Completed,2021-12-06,2021-12-06 21:18:47 CST,1638847127647,1,set_4,24,9,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Extremely,Extremely,Very much so,Not at all,A little,Very much so,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Quite a bit,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-12-29/phone_promptresponse_clean_2021-12-29.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-12-28,2021-12-28 22:33:00 CST,GMT-06:00,1640752380151,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-29/phone_promptresponse_clean_2021-12-29.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-12-29,2021-12-29 22:21:00 CST,GMT-06:00,1640838060182,Completed,2021-12-29,2021-12-29 22:22:52 CST,1640838172122,1,set_2,23,9,Quite a bit,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,A little,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-12-30/phone_promptresponse_clean_2021-12-30.csv,26,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-12-30,2021-12-30 22:36:00 CST,GMT-06:00,1640925360186,Completed,2021-12-30,2021-12-30 22:39:42 CST,1640925582631,1,set_2,25,9,Extremely,Not at all,Moderately,A little,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,A little,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,
mumblingfoundersubsonic@timestudy_com/2021-12-31/phone_promptresponse_clean_2021-12-31.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2021-12-31,2021-12-31 21:47:00 CST,GMT-06:00,1641008820209,Completed,2021-12-31,2021-12-31 21:48:30 CST,1641008910957,1,set_4,25,9,Extremely,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2022-01-02/phone_promptresponse_clean_2022-01-02.csv,21,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-02,2022-01-02 21:45:00 CST,GMT-06:00,1641181500166,Completed,2022-01-02,2022-01-02 21:47:21 CST,1641181641886,1,set_1,48,9,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,A little,Might,Not really,No,,,,Not really,No,Sort of,Maybe,,,,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-03/phone_promptresponse_clean_2022-01-03.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-03,2022-01-03 21:42:00 CST,GMT-06:00,1641267720182,Completed,2022-01-03,2022-01-03 21:42:57 CST,1641267777539,1,set_3,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,Not at all,,,
mumblingfoundersubsonic@timestudy_com/2022-01-04/phone_promptresponse_clean_2022-01-04.csv,24,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-04,2022-01-04 21:46:00 CST,GMT-06:00,1641354360152,Completed,2022-01-04,2022-01-04 21:47:16 CST,1641354436270,1,set_3,23,9,Quite a bit,Not at all,A little,A little,Not at all,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-05/phone_promptresponse_clean_2022-01-05.csv,28,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-05,2022-01-05 21:15:00 CST,GMT-06:00,1641438900213,Completed,2022-01-05,2022-01-05 21:22:14 CST,1641439334364,2,set_4,24,9,Extremely,Not at all,Not at all,A little,Moderately,Extremely,Extremely,Extremely,Very much so,A little,A little,Very much so,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Might,Sort of
mumblingfoundersubsonic@timestudy_com/2022-01-06/phone_promptresponse_clean_2022-01-06.csv,20,mumblingfoundersubsonic,Daily,BURST,RANDOM,22,23,2022-01-06,2022-01-06 22:16:56 CST,GMT-06:00,1641529016716,Completed,2022-01-06,2022-01-06 22:19:39 CST,1641529179032,1,set_1,25,9,Extremely,Not at all,A little,Not at all,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,A little,Might,Not really,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-07/phone_promptresponse_clean_2022-01-07.csv,22,mumblingfoundersubsonic,Daily,BURST,RANDOM,21,22,2022-01-07,2022-01-07 21:40:00 CST,GMT-06:00,1641613200138,Completed,2022-01-07,2022-01-07 21:41:28 CST,1641613288633,1,set_1,24,9,Quite a bit,Not at all,Moderately,Not at all,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Not at all,No,Did not have to work today,0,A little,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-09/phone_promptresponse_clean_2022-01-09.csv,6,mumblingfoundersubsonic,Daily,BURST,RANDOM,4,5,2022-01-09,2022-01-09 04:12:00 CST,GMT-06:00,1641723120198,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-10/phone_promptresponse_clean_2022-01-10.csv,4,mumblingfoundersubsonic,Daily,BURST,RANDOM,4,5,2022-01-10,2022-01-10 04:34:00 CST,GMT-06:00,1641810840205,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-10/phone_promptresponse_clean_2022-01-10.csv,27,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-10,2022-01-10 21:25:00 CST,GMT-06:00,1641871500187,Completed,2022-01-10,2022-01-10 21:56:04 CST,1641873364287,2,set_2,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Moderately,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-11/phone_promptresponse_clean_2022-01-11.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-11,2022-01-11 21:12:00 CST,GMT-06:00,1641957120183,Completed,2022-01-11,2022-01-11 21:13:28 CST,1641957208545,1,set_3,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-12/phone_promptresponse_clean_2022-01-12.csv,21,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-12,2022-01-12 21:19:00 CST,GMT-06:00,1642043940192,Completed,2022-01-12,2022-01-12 21:19:53 CST,1642043993512,1,set_4,23,9,Quite a bit,Not at all,Quite a bit,Not at all,A little,Moderately,Quite a bit,Extremely,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes
mumblingfoundersubsonic@timestudy_com/2022-01-13/phone_promptresponse_clean_2022-01-13.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-13,2022-01-13 21:10:00 CST,GMT-06:00,1642129800195,Completed,2022-01-13,2022-01-13 21:14:41 CST,1642130081680,1,set_3,24,9,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Very much so,A little,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2022-01-14/phone_promptresponse_clean_2022-01-14.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,21,22,2022-01-14,2022-01-14 21:26:00 CST,GMT-06:00,1642217160159,Completed,2022-01-14,2022-01-14 21:26:49 CST,1642217209836,1,set_3,23,9,Quite a bit,Not at all,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,
