.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat
unraveledlitterpowerably@timestudy_com/2022-05-04/phone_promptresponse_clean_2022-05-04.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-05-04,2022-05-04 21:20:02 CDT,GMT-05:00,1651717202509,Completed,2022-05-04,2022-05-04 21:21:00 CDT,1651717260930,1,set_3,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-05/phone_promptresponse_clean_2022-05-05.csv,15,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-05,2022-05-05 20:49:00 CDT,GMT-05:00,1651801740310,NeverStarted,,,,,set_1,8,9,A little,Quite a bit,Quite a bit,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-06/phone_promptresponse_clean_2022-05-06.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-05-06,2022-05-06 21:27:00 CDT,GMT-05:00,1651890420265,Completed,2022-05-06,2022-05-06 21:29:39 CDT,1651890579828,1,set_2,23,9,Moderately,A little,Extremely,A little,Moderately,Quite a bit,Not at all,Extremely,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-08/phone_promptresponse_clean_2022-05-08.csv,18,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-05-08,2022-05-08 21:12:00 CDT,GMT-05:00,1652062320292,Completed,2022-05-08,2022-05-08 21:15:14 CDT,1652062514108,1,set_4,47,9,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,Maybe,,,,Sort of,Yes,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,2 days,0 days,A lot more,A lot more,Neither more nor less,Very little,Moderate,,Quite a bit,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-05-09/phone_promptresponse_clean_2022-05-09.csv,24,unraveledlitterpowerably,Daily,BURST,RANDOM,22,23,2022-05-09,2022-05-09 22:36:00 CDT,GMT-05:00,1652153760328,Completed,2022-05-09,2022-05-09 22:44:29 CDT,1652154269395,2,set_3,24,9,A little,Quite a bit,Moderately,A little,Quite a bit,A little,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-05-10/phone_promptresponse_clean_2022-05-10.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-05-10,2022-05-10 21:23:00 CDT,GMT-05:00,1652235780363,Completed,2022-05-10,2022-05-10 21:26:06 CDT,1652235966750,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-11/phone_promptresponse_clean_2022-05-11.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-05-11,2022-05-11 21:42:00 CDT,GMT-05:00,1652323320232,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-12/phone_promptresponse_clean_2022-05-12.csv,26,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-12,2022-05-12 20:22:00 CDT,GMT-05:00,1652404920375,Completed,2022-05-12,2022-05-12 20:26:26 CDT,1652405186277,1,set_4,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,A little,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-05-13/phone_promptresponse_clean_2022-05-13.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-13,2022-05-13 20:32:01 CDT,GMT-05:00,1652491921617,Completed,2022-05-13,2022-05-13 20:43:12 CDT,1652492592053,2,set_4,24,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-05-14/phone_promptresponse_clean_2022-05-14.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-14,2022-05-14 20:49:00 CDT,GMT-05:00,1652579340242,Completed,2022-05-14,2022-05-14 20:55:41 CDT,1652579741732,2,set_2,24,9,Not at all,Extremely,A little,Moderately,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-05-15/phone_promptresponse_clean_2022-05-15.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-05-15,2022-05-15 21:14:00 CDT,GMT-05:00,1652667240283,Completed,2022-05-15,2022-05-15 21:24:35 CDT,1652667875322,2,set_3,47,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Sort of,,,,,Sort of,Yes,,,,Not really,Maybe,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,2 days,1 day,More,Less,Neither more nor less,Not at all,Not at all,,,,
unraveledlitterpowerably@timestudy_com/2022-05-17/phone_promptresponse_clean_2022-05-17.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-17,2022-05-17 20:35:00 CDT,GMT-05:00,1652837700242,Completed,2022-05-17,2022-05-17 20:40:30 CDT,1652838030456,1,set_4,23,9,Not at all,Moderately,Moderately,A little,A little,Quite a bit,A little,Not at all,Not at all,Moderately,Quite a bit,Not at all,Moderately,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-05-18/phone_promptresponse_clean_2022-05-18.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-05-18,2022-05-18 19:49:00 CDT,GMT-05:00,1652921340239,Completed,2022-05-18,2022-05-18 20:25:29 CDT,1652923529393,2,set_4,23,9,A little,Moderately,Quite a bit,Not at all,Moderately,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,Very much so,Moderately,Quite a bit,A little,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-05-19/phone_promptresponse_clean_2022-05-19.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-19,2022-05-19 20:35:00 CDT,GMT-05:00,1653010500228,Completed,2022-05-19,2022-05-19 20:36:42 CDT,1653010602927,1,set_4,23,9,A little,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,Moderately,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-05-20/phone_promptresponse_clean_2022-05-20.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-20,2022-05-20 20:47:00 CDT,GMT-05:00,1653097620231,Completed,2022-05-20,2022-05-20 21:10:06 CDT,1653099006361,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,A little,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-21/phone_promptresponse_clean_2022-05-21.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-05-21,2022-05-21 20:44:00 CDT,GMT-05:00,1653183840310,Completed,2022-05-21,2022-05-21 20:45:02 CDT,1653183902578,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,A little,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-22/phone_promptresponse_clean_2022-05-22.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-05-22,2022-05-22 21:37:00 CDT,GMT-05:00,1653273420272,Completed,2022-05-22,2022-05-22 21:43:04 CDT,1653273784574,2,set_4,48,9,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,Yes,Yes,,,,Sort of,Yes,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,1 day,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,Very much so,Probably will,Yes
unraveledlitterpowerably@timestudy_com/2022-05-24/phone_promptresponse_clean_2022-05-24.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-05-24,2022-05-24 20:27:01 CDT,GMT-05:00,1653442021536,Completed,2022-05-24,2022-05-24 20:28:51 CDT,1653442131852,1,set_1,24,9,Moderately,A little,Quite a bit,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-25/phone_promptresponse_clean_2022-05-25.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-05-25,2022-05-25 21:31:00 CDT,GMT-05:00,1653532260286,Completed,2022-05-25,2022-05-25 21:34:07 CDT,1653532447869,1,set_1,24,9,Quite a bit,Moderately,Quite a bit,Not at all,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,A little,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,Not at all,Probably will not,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-26/phone_promptresponse_clean_2022-05-26.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-26,2022-05-26 20:26:00 CDT,GMT-05:00,1653614760244,Completed,2022-05-26,2022-05-26 20:33:09 CDT,1653615189219,2,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,A little,Moderately,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-27/phone_promptresponse_clean_2022-05-27.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-05-27,2022-05-27 19:36:02 CDT,GMT-05:00,1653698162012,Completed,2022-05-27,2022-05-27 19:43:05 CDT,1653698585791,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Not at all,Probably will,Not thought about it,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-05-28/phone_promptresponse_clean_2022-05-28.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-28,2022-05-28 20:48:00 CDT,GMT-05:00,1653788880232,Completed,2022-05-28,2022-05-28 21:26:04 CDT,1653791164065,2,set_4,25,9,Not at all,Moderately,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Moderately,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-05-29/phone_promptresponse_clean_2022-05-29.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-29,2022-05-29 20:12:00 CDT,GMT-05:00,1653873120389,Completed,2022-05-29,2022-05-29 20:21:57 CDT,1653873717180,2,set_4,48,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Sort of,Yes,,,,Yes,Yes,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,Quite a bit,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-05-30/phone_promptresponse_clean_2022-05-30.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-05-30,2022-05-30 21:11:00 CDT,GMT-05:00,1653963060329,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-05-31/phone_promptresponse_clean_2022-05-31.csv,26,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-05-31,2022-05-31 20:20:00 CDT,GMT-05:00,1654046400238,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-01/phone_promptresponse_clean_2022-06-01.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-01,2022-06-01 21:29:00 CDT,GMT-05:00,1654136940263,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-02/phone_promptresponse_clean_2022-06-02.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-02,2022-06-02 20:35:00 CDT,GMT-05:00,1654220100371,Completed,2022-06-02,2022-06-02 20:42:04 CDT,1654220524529,2,set_2,23,9,Moderately,A little,Extremely,Not at all,A little,Quite a bit,Quite a bit,Extremely,A little,Quite a bit,Moderately,Quite a bit,A little,A little,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-03/phone_promptresponse_clean_2022-06-03.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-06-03,2022-06-03 21:47:00 CDT,GMT-05:00,1654310820296,Completed,2022-06-03,2022-06-03 21:54:21 CDT,1654311261751,2,set_3,24,9,Quite a bit,A little,Extremely,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,A little,Moderately,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
unraveledlitterpowerably@timestudy_com/2022-06-04/phone_promptresponse_clean_2022-06-04.csv,23,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-06-04,2022-06-04 21:29:00 CDT,GMT-05:00,1654396140236,Completed,2022-06-04,2022-06-04 21:31:25 CDT,1654396285702,1,set_2,25,9,Quite a bit,A little,Extremely,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,Somewhat,,,
unraveledlitterpowerably@timestudy_com/2022-06-06/phone_promptresponse_clean_2022-06-06.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-06-06,2022-06-06 20:28:00 CDT,GMT-05:00,1654565280302,PartiallyCompleted,,,,,set_2,5,9,A little,Quite a bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-07/phone_promptresponse_clean_2022-06-07.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-07,2022-06-07 21:26:00 CDT,GMT-05:00,1654655160268,Completed,2022-06-07,2022-06-07 21:27:12 CDT,1654655232560,1,set_4,24,9,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Moderately,Very much so,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-06-08/phone_promptresponse_clean_2022-06-08.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-08,2022-06-08 20:45:00 CDT,GMT-05:00,1654739100284,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-09/phone_promptresponse_clean_2022-06-09.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-09,2022-06-09 20:31:00 CDT,GMT-05:00,1654824660354,Completed,2022-06-09,2022-06-09 21:07:56 CDT,1654826876362,2,set_3,23,9,Moderately,Moderately,Quite a bit,A little,Moderately,Not at all,A little,A little,Not at all,Moderately,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-10/phone_promptresponse_clean_2022-06-10.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-10,2022-06-10 20:44:00 CDT,GMT-05:00,1654911840273,Completed,2022-06-10,2022-06-10 21:33:37 CDT,1654914817254,2,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-11/phone_promptresponse_clean_2022-06-11.csv,26,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-11,2022-06-11 21:13:00 CDT,GMT-05:00,1654999980264,Completed,2022-06-11,2022-06-11 21:14:58 CDT,1655000098831,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-06-12/phone_promptresponse_clean_2022-06-12.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-12,2022-06-12 21:43:00 CDT,GMT-05:00,1655088180273,Completed,2022-06-12,2022-06-12 21:46:44 CDT,1655088404520,1,set_3,47,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,Sort of,Yes,,,,Yes,Yes,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,Neither more nor less,Neither more nor less,Not at all,Very little,,,,
unraveledlitterpowerably@timestudy_com/2022-06-14/phone_promptresponse_clean_2022-06-14.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-14,2022-06-14 20:40:00 CDT,GMT-05:00,1655257200266,Completed,2022-06-14,2022-06-14 21:36:22 CDT,1655260582289,2,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-06-15/phone_promptresponse_clean_2022-06-15.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-15,2022-06-15 21:20:00 CDT,GMT-05:00,1655346000267,Completed,2022-06-15,2022-06-15 21:59:34 CDT,1655348374829,2,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-16/phone_promptresponse_clean_2022-06-16.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-16,2022-06-16 20:10:00 CDT,GMT-05:00,1655428200283,Completed,2022-06-16,2022-06-16 20:16:34 CDT,1655428594206,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-17/phone_promptresponse_clean_2022-06-17.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-17,2022-06-17 20:46:00 CDT,GMT-05:00,1655516760351,Completed,2022-06-17,2022-06-17 20:47:24 CDT,1655516844336,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-18/phone_promptresponse_clean_2022-06-18.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-06-18,2022-06-18 21:45:00 CDT,GMT-05:00,1655606700279,NeverStarted,,,,,set_2,14,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-21/phone_promptresponse_clean_2022-06-21.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-06-21,2022-06-21 20:29:00 CDT,GMT-05:00,1655861340298,Completed,2022-06-21,2022-06-21 20:31:10 CDT,1655861470311,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,A little,Moderately,Moderately,Extremely,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-22/phone_promptresponse_clean_2022-06-22.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-22,2022-06-22 20:35:00 CDT,GMT-05:00,1655948100269,Completed,2022-06-22,2022-06-22 20:41:06 CDT,1655948466865,2,set_2,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,A little bit,,,
unraveledlitterpowerably@timestudy_com/2022-06-23/phone_promptresponse_clean_2022-06-23.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-23,2022-06-23 20:42:05 CDT,GMT-05:00,1656034925505,Completed,2022-06-23,2022-06-23 21:04:03 CDT,1656036243024,2,set_3,24,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,A little,A little,A little,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-24/phone_promptresponse_clean_2022-06-24.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-06-24,2022-06-24 20:43:00 CDT,GMT-05:00,1656121380293,PartiallyCompleted,,,,,set_4,11,9,A little,Moderately,A little,Not at all,Moderately,Moderately,A little,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-25/phone_promptresponse_clean_2022-06-25.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-25,2022-06-25 21:47:00 CDT,GMT-05:00,1656211620377,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-06-27/phone_promptresponse_clean_2022-06-27.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-27,2022-06-27 21:46:00 CDT,GMT-05:00,1656384360274,Completed,2022-06-27,2022-06-27 21:56:00 CDT,1656384960287,2,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-06-28/phone_promptresponse_clean_2022-06-28.csv,30,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-06-28,2022-06-28 21:44:00 CDT,GMT-05:00,1656470640310,Completed,2022-06-28,2022-06-28 21:54:25 CDT,1656471265436,2,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
