.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
sharpnessnextpouch@timestudy_com/2020-12-18/phone_promptresponse_clean_2020-12-18.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-18,2020-12-18 21:47:00 CST,GMT-06:00,1608349620204,Completed,2020-12-18,2020-12-18 21:51:21 CST,1608349881248,1,set_4,23,9,A little,Moderately,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-19/phone_promptresponse_clean_2020-12-19.csv,52,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-12-19,2020-12-19 22:17:00 CST,GMT-06:00,1608437820200,Completed,2020-12-19,2020-12-19 22:29:20 CST,1608438560855,2,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-20/phone_promptresponse_clean_2020-12-20.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-12-20,2020-12-20 22:17:00 CST,GMT-06:00,1608524220206,Completed,2020-12-20,2020-12-20 22:22:27 CST,1608524547330,2,set_3,48,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,Very much so,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,Definitely will,Yes,Quite a bit,Moderately,I am not experiencing viral symptoms,Somewhat
sharpnessnextpouch@timestudy_com/2020-12-21/phone_promptresponse_clean_2020-12-21.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-12-21,2020-12-21 20:45:00 CST,GMT-06:00,1608605100216,Completed,2020-12-21,2020-12-21 20:46:19 CST,1608605179233,1,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-22/phone_promptresponse_clean_2020-12-22.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,19,20,2020-12-22,2020-12-22 19:48:00 CST,GMT-06:00,1608688080194,Completed,2020-12-22,2020-12-22 19:49:15 CST,1608688155171,1,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-23/phone_promptresponse_clean_2020-12-23.csv,20,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-12-23,2020-12-23 22:49:00 EST,GMT-05:00,1608781740210,Completed,2020-12-23,2020-12-23 22:50:02 EST,1608781802813,1,set_1,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Yes,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-24/phone_promptresponse_clean_2020-12-24.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-24,2020-12-24 21:38:00 EST,GMT-05:00,1608863880134,Completed,2020-12-24,2020-12-24 21:42:01 EST,1608864121888,1,set_4,23,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Yes,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-25/phone_promptresponse_clean_2020-12-25.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-25,2020-12-25 21:15:00 EST,GMT-05:00,1608948900143,Completed,2020-12-25,2020-12-25 21:16:58 EST,1608949018879,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,Yes,0,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-26/phone_promptresponse_clean_2020-12-26.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-26,2020-12-26 21:22:00 EST,GMT-05:00,1609035720149,Completed,2020-12-26,2020-12-26 21:24:19 EST,1609035859895,1,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Yes,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-12-27/phone_promptresponse_clean_2020-12-27.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-12-27,2020-12-27 21:30:00 CST,GMT-06:00,1609126200282,Completed,2020-12-27,2020-12-27 22:11:37 CST,1609128697262,2,set_4,47,9,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Yes,0,,,,,,Very much so,Definitely will,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,,,A little,Moderately,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2020-12-28/phone_promptresponse_clean_2020-12-28.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-28,2020-12-28 21:37:00 CST,GMT-06:00,1609213020275,Completed,2020-12-28,2020-12-28 21:38:20 CST,1609213100906,1,set_3,23,9,A little,Moderately,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-12-29/phone_promptresponse_clean_2020-12-29.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-29,2020-12-29 21:30:00 CST,GMT-06:00,1609299000155,Completed,2020-12-29,2020-12-29 21:32:11 CST,1609299131611,1,set_3,23,9,A little,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Moderately,Moderately,No,Yes,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2020-12-30/phone_promptresponse_clean_2020-12-30.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-12-30,2020-12-30 21:44:00 CST,GMT-06:00,1609386240197,Completed,2020-12-30,2020-12-30 21:47:01 CST,1609386421580,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
sharpnessnextpouch@timestudy_com/2020-12-31/phone_promptresponse_clean_2020-12-31.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-12-31,2020-12-31 22:47:00 CST,GMT-06:00,1609476420155,Completed,2020-12-31,2020-12-31 22:54:38 CST,1609476878943,2,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-01/phone_promptresponse_clean_2021-01-01.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-01,2021-01-01 21:23:00 CST,GMT-06:00,1609557780161,Completed,2021-01-01,2021-01-01 21:24:37 CST,1609557877562,1,set_4,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-02/phone_promptresponse_clean_2021-01-02.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-02,2021-01-02 21:41:00 CST,GMT-06:00,1609645260168,Completed,2021-01-02,2021-01-02 21:48:20 CST,1609645700735,2,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-04/phone_promptresponse_clean_2021-01-04.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-04,2021-01-04 21:16:00 CST,GMT-06:00,1609816560136,Completed,2021-01-04,2021-01-04 21:17:49 CST,1609816669469,1,set_1,25,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,A little,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
sharpnessnextpouch@timestudy_com/2021-01-05/phone_promptresponse_clean_2021-01-05.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-05,2021-01-05 21:33:00 CST,GMT-06:00,1609903980190,Completed,2021-01-05,2021-01-05 21:33:55 CST,1609904035431,1,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-06/phone_promptresponse_clean_2021-01-06.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-06,2021-01-06 22:12:00 CST,GMT-06:00,1609992720259,Completed,2021-01-06,2021-01-06 22:15:37 CST,1609992937147,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,A little bit
sharpnessnextpouch@timestudy_com/2021-01-07/phone_promptresponse_clean_2021-01-07.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-07,2021-01-07 21:16:00 CST,GMT-06:00,1610075760245,Completed,2021-01-07,2021-01-07 21:17:15 CST,1610075835304,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-08/phone_promptresponse_clean_2021-01-08.csv,25,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-08,2021-01-08 21:22:00 CST,GMT-06:00,1610162520236,Completed,2021-01-08,2021-01-08 21:23:36 CST,1610162616669,1,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-09/phone_promptresponse_clean_2021-01-09.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2021-01-09,2021-01-09 21:38:00 CST,GMT-06:00,1610249880156,Completed,2021-01-09,2021-01-09 21:59:10 CST,1610251150709,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,A little bit
sharpnessnextpouch@timestudy_com/2021-01-10/phone_promptresponse_clean_2021-01-10.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2021-01-10,2021-01-10 21:45:00 CST,GMT-06:00,1610336700183,Completed,2021-01-10,2021-01-10 21:51:40 CST,1610337100989,2,set_3,47,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,Quite a bit,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,Definitely will,Yes,A little,A little,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2021-01-11/phone_promptresponse_clean_2021-01-11.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2021-01-11,2021-01-11 22:33:00 CST,GMT-06:00,1610425980156,Completed,2021-01-11,2021-01-11 22:43:26 CST,1610426606865,2,set_1,24,9,A little,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-12/phone_promptresponse_clean_2021-01-12.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2021-01-12,2021-01-12 21:42:00 CST,GMT-06:00,1610509320189,Completed,2021-01-12,2021-01-12 21:46:18 CST,1610509578994,1,set_2,23,9,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,Quite a bit,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-13/phone_promptresponse_clean_2021-01-13.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-13,2021-01-13 22:31:00 CST,GMT-06:00,1610598660168,Completed,2021-01-13,2021-01-13 22:39:00 CST,1610599140103,2,set_3,23,9,A little,Moderately,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Quite a bit,Very much so,Not at all,A little,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-14,2021-01-14 21:35:00 CST,GMT-06:00,1610681700157,Completed,2021-01-14,2021-01-14 21:35:52 CST,1610681752763,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-15/phone_promptresponse_clean_2021-01-15.csv,27,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-15,2021-01-15 22:12:00 CST,GMT-06:00,1610770320155,Completed,2021-01-15,2021-01-15 22:23:45 CST,1610771025396,2,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Moderately,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-16/phone_promptresponse_clean_2021-01-16.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-16,2021-01-16 22:19:00 CST,GMT-06:00,1610857140182,Completed,2021-01-16,2021-01-16 22:21:04 CST,1610857264576,1,set_1,25,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
sharpnessnextpouch@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-17,2021-01-17 21:42:00 CST,GMT-06:00,1610941320141,Completed,2021-01-17,2021-01-17 22:20:02 CST,1610943602727,2,set_4,47,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,A little,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,A little,A little,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2021-01-18/phone_promptresponse_clean_2021-01-18.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-18,2021-01-18 21:36:00 CST,GMT-06:00,1611027360304,Completed,2021-01-18,2021-01-18 21:42:31 CST,1611027751563,2,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Moderately,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-19/phone_promptresponse_clean_2021-01-19.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-19,2021-01-19 21:24:00 CST,GMT-06:00,1611113040191,Completed,2021-01-19,2021-01-19 22:13:05 CST,1611115985752,2,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-20,2021-01-20 21:10:00 CST,GMT-06:00,1611198600186,Completed,2021-01-20,2021-01-20 22:24:07 CST,1611203047797,2,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-21/phone_promptresponse_clean_2021-01-21.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2021-01-21,2021-01-21 21:36:00 CST,GMT-06:00,1611286560189,Completed,2021-01-21,2021-01-21 21:39:20 CST,1611286760136,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-22/phone_promptresponse_clean_2021-01-22.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2021-01-22,2021-01-22 21:40:00 CST,GMT-06:00,1611373200179,Completed,2021-01-22,2021-01-22 21:41:22 CST,1611373282655,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Moderately,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-23/phone_promptresponse_clean_2021-01-23.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2021-01-23,2021-01-23 21:17:00 CST,GMT-06:00,1611458220228,Completed,2021-01-23,2021-01-23 21:19:39 CST,1611458379854,1,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2021-01-24,2021-01-24 22:12:00 CST,GMT-06:00,1611547920202,Completed,2021-01-24,2021-01-24 22:26:09 CST,1611548769755,2,set_1,49,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,A little,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Very little,Very little,,,A little,A little,I am not experiencing viral symptoms,Somewhat
sharpnessnextpouch@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-26,2021-01-26 21:40:00 CST,GMT-06:00,1611718800165,Completed,2021-01-26,2021-01-26 21:48:12 CST,1611719292589,2,set_4,23,9,A little,Quite a bit,Not at all,Extremely,A little,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,28,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-27,2021-01-27 22:27:00 CST,GMT-06:00,1611808020159,Completed,2021-01-27,2021-01-27 22:28:54 CST,1611808134568,1,set_4,24,9,A little,Quite a bit,Not at all,Extremely,A little,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,A little,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,A little bit
sharpnessnextpouch@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,33,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-28,2021-01-28 22:16:00 CST,GMT-06:00,1611893760126,Completed,2021-01-28,2021-01-28 23:15:19 CST,1611897319301,2,set_1,24,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,24,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-01-29,2021-01-29 22:44:00 CST,GMT-06:00,1611981840177,Completed,2021-01-29,2021-01-29 22:45:55 CST,1611981955622,1,set_3,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,43,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-30,2021-01-30 21:49:00 CST,GMT-06:00,1612064940141,Completed,2021-01-30,2021-01-30 22:29:52 CST,1612067392327,2,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-01-31,2021-01-31 21:44:00 CST,GMT-06:00,1612151040215,Completed,2021-01-31,2021-01-31 21:49:28 CST,1612151368916,2,set_2,47,9,Not at all,Moderately,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,A little,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Very little,Very little,,,A little,A little,I am not experiencing viral symptoms,
sharpnessnextpouch@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2021-02-01,2021-02-01 22:15:00 CST,GMT-06:00,1612239300291,Completed,2021-02-01,2021-02-01 22:19:27 CST,1612239567367,1,set_2,23,9,A little,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,28,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-02-02,2021-02-02 21:12:00 CST,GMT-06:00,1612321920332,Completed,2021-02-02,2021-02-02 21:18:54 CST,1612322334326,2,set_3,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
sharpnessnextpouch@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,18,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2021-02-03,2021-02-03 21:45:00 CST,GMT-06:00,1612410300203,Completed,2021-02-03,2021-02-03 21:46:38 CST,1612410398205,1,set_4,23,9,A little,Moderately,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
