.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
dimnesscranialunheard@timestudy_com/2020-12-27/phone_promptresponse_clean_2020-12-27.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-12-27,2020-12-27 22:40:00 PST,GMT-08:00,1609137600347,Completed,2020-12-27,2020-12-27 22:46:05 PST,1609137965978,2,set_1,48,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Yes,but I had a goal,Not really,No and I didn't have a goal,No,No,No,,,,,,,,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Extremely,Not at all,,,Moderately,Not at all,I am currently experiencing severe viral symptoms,
dimnesscranialunheard@timestudy_com/2020-12-28/phone_promptresponse_clean_2020-12-28.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-12-28,2020-12-28 22:32:00 PST,GMT-08:00,1609223520323,Completed,2020-12-28,2020-12-28 22:34:33 PST,1609223673843,1,set_2,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,Yes,Did not have to work today,0,,,,,,,,,,,,,Quite a bit,Definitely will,Trying to decide,,,,,,,,,,,,,,,Somewhat
dimnesscranialunheard@timestudy_com/2020-12-29/phone_promptresponse_clean_2020-12-29.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-12-29,2020-12-29 22:18:00 PST,GMT-08:00,1609309080399,Completed,2020-12-29,2020-12-29 22:19:35 PST,1609309175379,1,set_1,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Very much so,Yes,Did not have to work today,0,Quite a bit,Probably will not,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-12-30/phone_promptresponse_clean_2020-12-30.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-12-30,2020-12-30 22:16:00 PST,GMT-08:00,1609395360337,Completed,2020-12-30,2020-12-30 22:21:26 PST,1609395686909,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-12-31/phone_promptresponse_clean_2020-12-31.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-12-31,2020-12-31 22:30:00 PST,GMT-08:00,1609482600226,Completed,2020-12-31,2020-12-31 22:35:15 PST,1609482915869,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-01/phone_promptresponse_clean_2021-01-01.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-01,2021-01-01 22:31:00 PST,GMT-08:00,1609569060289,Completed,2021-01-01,2021-01-01 22:33:53 PST,1609569233155,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-02/phone_promptresponse_clean_2021-01-02.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-02,2021-01-02 22:48:00 PST,GMT-08:00,1609656480432,Completed,2021-01-02,2021-01-02 22:49:17 PST,1609656557066,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-03/phone_promptresponse_clean_2021-01-03.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-03,2021-01-03 22:20:00 PST,GMT-08:00,1609741200351,Completed,2021-01-03,2021-01-03 22:32:19 PST,1609741939958,2,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,Not really,No and I didn't have a goal,No,No,No,,,,A little,Probably will,No,,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Not at all,,,A little,Not at all,I am not experiencing viral symptoms,
dimnesscranialunheard@timestudy_com/2021-01-04/phone_promptresponse_clean_2021-01-04.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-04,2021-01-04 22:28:00 PST,GMT-08:00,1609828080340,Completed,2021-01-04,2021-01-04 22:33:26 PST,1609828406402,2,set_1,25,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
dimnesscranialunheard@timestudy_com/2021-01-05/phone_promptresponse_clean_2021-01-05.csv,24,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-05,2021-01-05 22:30:00 PST,GMT-08:00,1609914600340,Completed,2021-01-05,2021-01-05 22:32:10 PST,1609914730901,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-06/phone_promptresponse_clean_2021-01-06.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-06,2021-01-06 22:23:00 PST,GMT-08:00,1610000580187,Completed,2021-01-06,2021-01-06 22:28:16 PST,1610000896873,2,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-07/phone_promptresponse_clean_2021-01-07.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-07,2021-01-07 22:10:00 PST,GMT-08:00,1610086200348,Completed,2021-01-07,2021-01-07 22:11:32 PST,1610086292372,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-08/phone_promptresponse_clean_2021-01-08.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-08,2021-01-08 22:48:00 PST,GMT-08:00,1610174880353,Completed,2021-01-08,2021-01-08 22:57:49 PST,1610175469841,2,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,Not at all,,,,,,,,,Definitely will,Yes,,,,
dimnesscranialunheard@timestudy_com/2021-01-09/phone_promptresponse_clean_2021-01-09.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-09,2021-01-09 22:10:00 PST,GMT-08:00,1610259000340,Completed,2021-01-09,2021-01-09 22:12:43 PST,1610259163304,1,set_4,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,Not at all
dimnesscranialunheard@timestudy_com/2021-01-10/phone_promptresponse_clean_2021-01-10.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2021-01-10,2021-01-10 22:43:00 PST,GMT-08:00,1610347380368,Completed,2021-01-10,2021-01-10 22:57:22 PST,1610348242688,2,set_1,49,9,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Not at all,Not at all,Very much so,No,Did not have to work today,0,A little,Might,Sort of,but I had a goal,No,Yes,No,Not really,No,,,,,,,,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Not at all,,,Moderately,Not at all,I am currently experiencing severe viral symptoms,Somewhat
dimnesscranialunheard@timestudy_com/2021-01-11/phone_promptresponse_clean_2021-01-11.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2021-01-11,2021-01-11 22:19:00 PST,GMT-08:00,1610432340276,Completed,2021-01-11,2021-01-11 22:20:08 PST,1610432408285,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-12/phone_promptresponse_clean_2021-01-12.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2021-01-12,2021-01-12 22:27:00 PST,GMT-08:00,1610519220287,Completed,2021-01-12,2021-01-12 22:29:55 PST,1610519395585,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,Might,Yes,,,,
dimnesscranialunheard@timestudy_com/2021-01-13/phone_promptresponse_clean_2021-01-13.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2021-01-13,2021-01-13 22:29:00 PST,GMT-08:00,1610605740385,Completed,2021-01-13,2021-01-13 22:30:20 PST,1610605820836,1,set_4,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-14,2021-01-14 22:11:00 PST,GMT-08:00,1610691060380,Completed,2021-01-14,2021-01-14 22:18:16 PST,1610691496777,2,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-15/phone_promptresponse_clean_2021-01-15.csv,20,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-15,2021-01-15 22:23:00 PST,GMT-08:00,1610778180381,Completed,2021-01-15,2021-01-15 22:28:08 PST,1610778488641,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,Not at all,Very much so,No,No,0,Very much so,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-17,2021-01-17 22:11:00 PST,GMT-08:00,1610950260340,Completed,2021-01-17,2021-01-17 22:37:42 PST,1610951862501,2,set_3,47,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,Not really,No and I didn't have a goal,No,No,No,,,,,,,Quite a bit,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Extremely,Not at all,Might,Yes,Moderately,Not at all,I am not experiencing viral symptoms,
dimnesscranialunheard@timestudy_com/2021-01-18/phone_promptresponse_clean_2021-01-18.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2021-01-18,2021-01-18 22:18:01 PST,GMT-08:00,1611037081383,Completed,2021-01-18,2021-01-18 22:24:24 PST,1611037464397,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Probably will not,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-19/phone_promptresponse_clean_2021-01-19.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-19,2021-01-19 21:25:00 PST,GMT-08:00,1611120300353,Completed,2021-01-19,2021-01-19 21:26:06 PST,1611120366021,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-20,2021-01-20 21:29:00 PST,GMT-08:00,1611206940244,Completed,2021-01-20,2021-01-20 21:31:23 PST,1611207083743,1,set_1,24,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-21/phone_promptresponse_clean_2021-01-21.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-01-21,2021-01-21 21:32:00 PST,GMT-08:00,1611293520378,Completed,2021-01-21,2021-01-21 21:37:32 PST,1611293852380,2,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-22/phone_promptresponse_clean_2021-01-22.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-01-22,2021-01-22 21:37:00 PST,GMT-08:00,1611380220311,Completed,2021-01-22,2021-01-22 21:38:16 PST,1611380296479,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-23/phone_promptresponse_clean_2021-01-23.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-01-23,2021-01-23 21:12:00 PST,GMT-08:00,1611465120392,Completed,2021-01-23,2021-01-23 21:16:16 PST,1611465376506,1,set_1,24,9,A little,A little,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Very much so,Yes,Did not have to work today,0,A little,Definitely will not,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-01-24,2021-01-24 21:41:00 PST,GMT-08:00,1611553260443,Completed,2021-01-24,2021-01-24 21:51:13 PST,1611553873699,2,set_1,48,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will not,No,but I had a goal,No,No and I didn't have a goal,No,No,No,,,,,,,,but had a goal,0 days,0 days,Neither more nor less,More,Neither more nor less,Not at all,Not at all,,,Not at all,Not at all,I am not experiencing viral symptoms,
dimnesscranialunheard@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-25,2021-01-25 21:33:00 PST,GMT-08:00,1611639180255,Completed,2021-01-25,2021-01-25 21:37:16 PST,1611639436813,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Very much so,No,No,0,Very much so,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-26,2021-01-26 21:32:00 PST,GMT-08:00,1611725520414,Completed,2021-01-26,2021-01-26 21:37:19 PST,1611725839969,2,set_1,24,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Very much so,No,No,0,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-27,2021-01-27 21:14:00 PST,GMT-08:00,1611810840299,Completed,2021-01-27,2021-01-27 21:19:18 PST,1611811158595,2,set_3,24,9,Not at all,A little,A little,Moderately,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Might,Sort of,,,,Not at all
dimnesscranialunheard@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-28,2021-01-28 21:43:00 PST,GMT-08:00,1611898980485,Completed,2021-01-28,2021-01-28 21:46:20 PST,1611899180260,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-29,2021-01-29 21:43:00 PST,GMT-08:00,1611985380397,Completed,2021-01-29,2021-01-29 21:50:18 PST,1611985818526,2,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Probably will not,No,,,,
dimnesscranialunheard@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-30,2021-01-30 21:29:00 PST,GMT-08:00,1612070940380,Completed,2021-01-30,2021-01-30 21:34:24 PST,1612071264608,2,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-01-31,2021-01-31 21:17:00 PST,GMT-08:00,1612156620238,Completed,2021-01-31,2021-01-31 21:19:58 PST,1612156798700,1,set_3,47,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,Not really,No and I didn't have a goal,No,No,No,,,,,,,Very much so,but had a goal,0 days,0 days,A lot less,More,Neither more nor less,Extremely,Not at all,Might,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,
dimnesscranialunheard@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-02-01,2021-02-01 21:23:00 PST,GMT-08:00,1612243380406,Completed,2021-02-01,2021-02-01 21:29:24 PST,1612243764800,2,set_3,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Probably will not,No,,,,Not at all
dimnesscranialunheard@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,20,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-02-02,2021-02-02 21:43:00 PST,GMT-08:00,1612330980318,Completed,2021-02-02,2021-02-02 21:43:56 PST,1612331036691,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Probably will not,Not really,,,,
dimnesscranialunheard@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-02-03,2021-02-03 21:37:00 PST,GMT-08:00,1612417020441,Completed,2021-02-03,2021-02-03 21:38:51 PST,1612417131457,1,set_1,24,9,Not at all,A little,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Very much so,No,No,0,Very much so,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-02-04,2021-02-04 21:41:00 PST,GMT-08:00,1612503660332,Completed,2021-02-04,2021-02-04 21:47:26 PST,1612504046560,2,set_2,24,9,Not at all,A little,Not at all,Moderately,Moderately,A little,A little,Quite a bit,Not at all,Quite a bit,Moderately,A little,Moderately,Very much so,No,No,0,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,Somewhat
dimnesscranialunheard@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-02-05,2021-02-05 21:17:00 PST,GMT-08:00,1612588620374,Completed,2021-02-05,2021-02-05 21:20:19 PST,1612588819857,1,set_2,23,9,A little,A little,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Moderately,A little,Not at all,Moderately,Moderately,No,No,0,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-02-06/phone_promptresponse_clean_2021-02-06.csv,19,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-02-06,2021-02-06 21:29:00 PST,GMT-08:00,1612675740367,Completed,2021-02-06,2021-02-06 21:30:13 PST,1612675813652,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Very much so,No,Did not have to work today,0,Quite a bit,Might,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-02-07/phone_promptresponse_clean_2021-02-07.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-02-07,2021-02-07 21:38:00 PST,GMT-08:00,1612762680333,Completed,2021-02-07,2021-02-07 21:43:15 PST,1612762995773,2,set_4,48,9,Not at all,A little,Not at all,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,,,,,No,Yes,No,Not really,No,Quite a bit,Probably will,No,,,,,but had a goal,0 days,0 days,A lot less,A lot more,Neither more nor less,Extremely,Not at all,,,Not at all,Not at all,I am not experiencing viral symptoms,Somewhat
dimnesscranialunheard@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-02-08,2021-02-08 21:29:00 PST,GMT-08:00,1612848540348,Completed,2021-02-08,2021-02-08 21:30:08 PST,1612848608522,1,set_3,23,9,A little,A little,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Definitely will not,No,,,,
dimnesscranialunheard@timestudy_com/2021-02-09/phone_promptresponse_clean_2021-02-09.csv,21,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2021-02-09,2021-02-09 21:13:01 PST,GMT-08:00,1612933981210,Completed,2021-02-09,2021-02-09 21:17:56 PST,1612934276477,1,set_1,24,9,A little,A little,Not at all,Moderately,A little,A little,Moderately,A little,Not at all,Moderately,Quite a bit,A little,Quite a bit,Very much so,No,No,0,Very much so,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2021-02-10/phone_promptresponse_clean_2021-02-10.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2021-02-10,2021-02-10 21:15:00 PST,GMT-08:00,1613020500230,Completed,2021-02-10,2021-02-10 21:17:09 PST,1613020629177,1,set_2,23,9,A little,A little,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,Very much so,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,
