.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
massagerresidencyenlarging@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-04,2021-05-04 22:24:00 PDT,GMT-07:00,1620192240597,Completed,2021-05-04,2021-05-04 22:25:15 PDT,1620192315541,1,set_3,23,9,Moderately,Not at all,Quite a bit,Not at all,A little,A little,A little,Moderately,A little,Not at all,Not at all,Moderately,Moderately,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-05,2021-05-05 22:35:00 PDT,GMT-07:00,1620279300796,Completed,2021-05-05,2021-05-05 22:35:52 PDT,1620279352607,1,set_2,23,9,Moderately,A little,A little,A little,Not at all,A little,A little,A little,A little,A little,Not at all,Quite a bit,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-06,2021-05-06 22:25:00 PDT,GMT-07:00,1620365100787,Completed,2021-05-06,2021-05-06 22:26:20 PDT,1620365180512,1,set_4,23,9,Moderately,Not at all,Quite a bit,A little,A little,Moderately,Extremely,Moderately,Quite a bit,Not at all,A little,Moderately,Moderately,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,157,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-07,2021-05-07 22:47:00 PDT,GMT-07:00,1620452820729,Completed,2021-05-07,2021-05-07 22:51:21 PDT,1620453081812,1,set_4,23,9,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,A little,A little,Moderately,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,3,massagerresidencyenlarging,Daily,BURST,RANDOM,2,3,2021-05-09,2021-05-09 02:17:00 PDT,GMT-07:00,1620551820468,Completed,2021-05-09,2021-05-09 02:36:57 PDT,1620553017854,2,set_2,49,9,A little,Not at all,Extremely,Not at all,Not at all,Moderately,A little,Moderately,A little,A little,A little,A little,A little,A little,No,No,0,Very much so,Definitely will,Trying to decide,,,,Somewhat,,,,Yes,No,Yes,No,Not really,Sort of,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,Less,Moderate,Moderate,,,,
massagerresidencyenlarging@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,4,massagerresidencyenlarging,Daily,BURST,RANDOM,3,4,2021-05-10,2021-05-10 03:35:00 PDT,GMT-07:00,1620642900441,Completed,2021-05-10,2021-05-10 03:37:49 PDT,1620643069375,1,set_3,47,9,Extremely,Not at all,Quite a bit,Not at all,A little,Moderately,A little,Extremely,Not at all,A little,A little,A little,A little,A little,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,No and I didn't have a goal,Not really,Maybe,Sort of,Not really,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Moderate,Moderate,,,,
massagerresidencyenlarging@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,25,massagerresidencyenlarging,Daily,BURST,RANDOM,23,0,2021-05-10,2021-05-10 23:21:10 PDT,GMT-07:00,1620714070401,Completed,2021-05-10,2021-05-10 23:27:42 PDT,1620714462054,2,set_3,23,9,A little,A little,Quite a bit,Not at all,A little,A little,A little,Not at all,A little,A little,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,34,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-12,2021-05-12 23:26:00 PDT,GMT-07:00,1620887160544,Completed,2021-05-12,2021-05-12 23:27:18 PDT,1620887238988,1,set_4,24,9,Moderately,Not at all,A little,Not at all,A little,A little,A little,Not at all,A little,Moderately,A little,Quite a bit,A little,A little,No,No,0,,,,A little,Probably will,Sort of,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-13,2021-05-13 23:43:00 PDT,GMT-07:00,1620974580534,Completed,2021-05-13,2021-05-13 23:44:37 PDT,1620974677437,1,set_3,23,9,Quite a bit,A little,Quite a bit,A little,A little,Extremely,Extremely,Moderately,Very much so,A little,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-14,2021-05-14 23:27:00 PDT,GMT-07:00,1621060020461,Completed,2021-05-14,2021-05-14 23:27:47 PDT,1621060067622,1,set_2,24,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,Not at all,Moderately,A little,A little,No,No,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-15,2021-05-15 23:41:00 PDT,GMT-07:00,1621147260425,Completed,2021-05-16,2021-05-16 00:21:59 PDT,1621149719877,2,set_1,49,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,A little,A little,A little,Moderately,Moderately,A little,No,No,0,,,,,,,A little bit,,,,Yes,Yes,Yes,Maybe,Sort of,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Very little,Very little,Not at all,Definitely will not,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,25,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-16,2021-05-16 23:28:00 PDT,GMT-07:00,1621232880529,Completed,2021-05-16,2021-05-16 23:30:06 PDT,1621233006768,1,set_4,48,9,Extremely,A little,Moderately,Not at all,A little,A little,Moderately,A little,A little,Moderately,Quite a bit,Very much so,A little,A little,No,No,0,,,,Very much so,Probably will,Sort of,,,,,Sort of,Maybe,Sort of,Maybe,Yes,Yes,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Moderate,Extremely,,,,
massagerresidencyenlarging@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-17,2021-05-17 23:15:00 PDT,GMT-07:00,1621318500611,Completed,2021-05-17,2021-05-17 23:21:50 PDT,1621318910555,2,set_1,25,9,Quite a bit,A little,Moderately,A little,A little,A little,A little,A little,Moderately,Moderately,Not at all,Moderately,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,No
massagerresidencyenlarging@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-18,2021-05-18 23:40:00 PDT,GMT-07:00,1621406400465,Completed,2021-05-18,2021-05-18 23:40:42 PDT,1621406442727,1,set_3,24,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,Moderately,Moderately,A little,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-05-19,2021-05-19 23:30:00 PDT,GMT-07:00,1621492200502,Completed,2021-05-19,2021-05-19 23:31:11 PDT,1621492271401,1,set_1,24,9,A little,A little,Quite a bit,Not at all,A little,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Sort of,No
massagerresidencyenlarging@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,24,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-05-20,2021-05-20 22:22:25 PDT,GMT-07:00,1621574545652,Completed,2021-05-20,2021-05-20 22:23:37 PDT,1621574617766,1,set_4,24,9,Quite a bit,Not at all,Quite a bit,Not at all,A little,A little,A little,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,A little,Might,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,2,massagerresidencyenlarging,Daily,BURST,RANDOM,1,2,2021-05-23,2021-05-23 01:25:00 PDT,GMT-07:00,1621758300510,Completed,2021-05-23,2021-05-23 01:27:57 PDT,1621758477437,1,set_4,49,9,Extremely,Not at all,Extremely,A little,Not at all,Extremely,Extremely,Moderately,Very much so,A little,Not at all,A little,Quite a bit,A little,No,No,0,,,,Quite a bit,Probably will,Sort of,Somewhat,,,,Sort of,Yes,Not really,but had a goal,Sort of,Sort of,Quite a bit,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Moderate,Extremely,,,,
massagerresidencyenlarging@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,26,massagerresidencyenlarging,Daily,BURST,RANDOM,23,0,2021-05-23,2021-05-23 23:45:00 PDT,GMT-07:00,1621838700328,Completed,2021-05-23,2021-05-23 23:47:00 PDT,1621838820912,1,set_2,48,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Moderate,Moderate,,,,
massagerresidencyenlarging@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-05-25,2021-05-25 21:31:05 PDT,GMT-07:00,1622003465857,Completed,2021-05-25,2021-05-25 22:53:48 PDT,1622008428666,2,set_2,23,9,A little,Not at all,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Quite a bit,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-05-26,2021-05-26 21:34:00 PDT,GMT-07:00,1622090040469,Completed,2021-05-26,2021-05-26 21:42:46 PDT,1622090566705,2,set_1,24,9,Moderately,A little,Moderately,Not at all,Moderately,A little,A little,Moderately,Not at all,Not at all,A little,Moderately,Moderately,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-27,2021-05-27 22:18:00 PDT,GMT-07:00,1622179080576,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-28,2021-05-28 22:49:00 PDT,GMT-07:00,1622267340605,Completed,2021-05-28,2021-05-28 22:54:57 PDT,1622267697294,2,set_2,23,9,Quite a bit,A little,Quite a bit,A little,A little,Extremely,Extremely,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-05-29,2021-05-29 21:41:00 PDT,GMT-07:00,1622349660583,Completed,2021-05-29,2021-05-29 21:41:34 PDT,1622349694869,1,set_1,24,9,Quite a bit,Moderately,Moderately,A little,A little,Moderately,Moderately,A little,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-05-30,2021-05-30 22:36:00 PDT,GMT-07:00,1622439360610,Completed,2021-05-30,2021-05-30 23:09:26 PDT,1622441366589,2,set_4,47,9,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,Moderately,A little,A little,Not at all,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,Not really,No,Sort of,Yes,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,A lot more,Very little,Moderate,,,,
massagerresidencyenlarging@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,28,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-05-31,2021-05-31 21:32:00 PDT,GMT-07:00,1622521920381,Completed,2021-05-31,2021-05-31 21:34:52 PDT,1622522092529,1,set_2,24,9,Not at all,A little,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,A little,Probably will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-06-01,2021-06-01 23:45:00 PDT,GMT-07:00,1622616300566,Completed,2021-06-01,2021-06-01 23:45:47 PDT,1622616347425,1,set_4,23,9,Moderately,A little,Quite a bit,A little,A little,A little,A little,Moderately,A little,Moderately,Not at all,A little,Moderately,Moderately,No,No,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-06-02,2021-06-02 23:43:00 PDT,GMT-07:00,1622702580353,Completed,2021-06-02,2021-06-02 23:43:33 PDT,1622702613569,1,set_2,24,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,A little,Quite a bit,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,3,massagerresidencyenlarging,Daily,TIME,RANDOM,0,1,2021-06-05,2021-06-05 00:30:00 PDT,GMT-07:00,1622878200584,Completed,2021-06-05,2021-06-05 00:30:45 PDT,1622878245083,1,set_2,24,9,A little,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,Not at all,Moderately,A little,Quite a bit,No,No,0,A little,Probably will,Yes,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,24,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-06-05,2021-06-05 22:34:00 PDT,GMT-07:00,1622957640609,Completed,2021-06-05,2021-06-05 22:35:57 PDT,1622957757316,1,set_3,23,9,A little,A little,Extremely,Not at all,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,22,massagerresidencyenlarging,Daily,BURST,RANDOM,21,22,2021-06-06,2021-06-06 21:35:00 PDT,GMT-07:00,1623040500523,Completed,2021-06-06,2021-06-06 21:40:20 PDT,1623040820918,2,set_1,48,9,Moderately,A little,Quite a bit,A little,A little,Moderately,Moderately,Moderately,A little,Not at all,A little,A little,A little,A little,No,No,0,,,,,,,,,,,Yes,Yes,Sort of,but had a goal,Not really,Not really,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,More,Moderate,Moderate,A little,Might,Not really,but I had a goal
massagerresidencyenlarging@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-06-07,2021-06-07 22:34:00 PDT,GMT-07:00,1623130440457,Completed,2021-06-07,2021-06-07 22:34:42 PDT,1623130482160,1,set_4,23,9,A little,A little,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,Not at all,A little,A little,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-06-08,2021-06-08 22:49:00 PDT,GMT-07:00,1623217740389,Completed,2021-06-08,2021-06-08 22:49:37 PDT,1623217777145,1,set_4,23,9,A little,A little,Quite a bit,Not at all,A little,Not at all,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-06-09,2021-06-09 22:11:00 PDT,GMT-07:00,1623301860280,Completed,2021-06-09,2021-06-09 22:12:45 PDT,1623301965277,1,set_3,24,9,A little,A little,A little,A little,A little,A little,Moderately,Not at all,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,,,,A little bit,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-06-10,2021-06-10 21:49:02 PDT,GMT-07:00,1623386942432,Completed,2021-06-10,2021-06-10 21:54:41 PDT,1623387281482,2,set_3,24,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-06-11,2021-06-11 21:44:01 PDT,GMT-07:00,1623473041613,Completed,2021-06-11,2021-06-11 22:11:36 PDT,1623474696616,2,set_4,24,9,Quite a bit,A little,Quite a bit,A little,A little,A little,A little,A little,A little,A little,A little,A little,Quite a bit,Moderately,No,No,0,,,,A little,Probably will,Sort of,Not at all,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-06-12,2021-06-12 21:33:01 PDT,GMT-07:00,1623558781583,Completed,2021-06-12,2021-06-12 21:33:47 PDT,1623558827456,1,set_1,25,9,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,A little bit,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-06-13,2021-06-13 22:36:00 PDT,GMT-07:00,1623648960460,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,0,1,2021-06-15,2021-06-15 00:17:00 PDT,GMT-07:00,1623741420513,Completed,2021-06-15,2021-06-15 00:17:43 PDT,1623741463807,1,set_2,23,9,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,A little,Not at all,No,No,0,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,0,1,2021-06-16,2021-06-16 00:15:00 PDT,GMT-07:00,1623827700555,Completed,2021-06-16,2021-06-16 00:15:40 PDT,1623827740494,1,set_1,24,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Yes
massagerresidencyenlarging@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,0,1,2021-06-17,2021-06-17 00:16:00 PDT,GMT-07:00,1623914160381,Completed,2021-06-17,2021-06-17 00:16:37 PDT,1623914197134,1,set_3,23,9,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,0,1,2021-06-18,2021-06-18 00:10:00 PDT,GMT-07:00,1624000200460,Completed,2021-06-18,2021-06-18 00:10:33 PDT,1624000233346,1,set_2,23,9,Not at all,A little,A little,Moderately,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-06-18,2021-06-18 23:38:05 PDT,GMT-07:00,1624084685796,Completed,2021-06-18,2021-06-18 23:43:34 PDT,1624085014776,2,set_2,23,9,Moderately,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,Not at all,A little,A little,A little,No,No,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-06-19,2021-06-19 23:40:00 PDT,GMT-07:00,1624171200433,Completed,2021-06-19,2021-06-19 23:41:22 PDT,1624171282056,1,set_2,23,9,A little,A little,Quite a bit,A little,A little,A little,Quite a bit,A little,A little,A little,A little,A little,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,28,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-06-20,2021-06-20 23:20:00 PDT,GMT-07:00,1624256400462,Completed,2021-06-20,2021-06-20 23:22:15 PDT,1624256535382,1,set_3,49,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,Not at all,Moderately,A little,A little,No,No,0,,,,,,,A little bit,Quite a bit,Might,Sort of,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,A lot more,Moderate,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-06-21,2021-06-21 22:47:00 PDT,GMT-07:00,1624340820350,Completed,2021-06-21,2021-06-21 22:47:42 PDT,1624340862537,1,set_2,23,9,A little,A little,Moderately,A little,A little,A little,Quite a bit,A little,Moderately,A little,A little,Moderately,A little,Moderately,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-06-22,2021-06-22 22:43:00 PDT,GMT-07:00,1624426980456,Completed,2021-06-22,2021-06-22 22:44:37 PDT,1624427077898,1,set_2,24,9,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,A little,Moderately,Not at all,Moderately,A little,A little,No,No,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,26,massagerresidencyenlarging,Daily,BURST,RANDOM,23,0,2021-06-23,2021-06-23 23:33:00 PDT,GMT-07:00,1624516380482,Completed,2021-06-23,2021-06-23 23:33:44 PDT,1624516424697,1,set_4,23,9,A little,A little,Extremely,Not at all,A little,A little,Moderately,Quite a bit,A little,Moderately,A little,Not at all,A little,Not at all,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,1,massagerresidencyenlarging,Daily,BURST,RANDOM,0,1,2021-06-25,2021-06-25 00:30:00 PDT,GMT-07:00,1624606200719,Completed,2021-06-25,2021-06-25 00:30:57 PDT,1624606257803,1,set_1,26,9,A little,A little,Extremely,A little,A little,A little,Not at all,A little,Not at all,A little,A little,A little,A little,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-06-25,2021-06-25 23:34:00 PDT,GMT-07:00,1624689240500,Completed,2021-06-25,2021-06-25 23:34:34 PDT,1624689274942,1,set_4,23,9,A little,Moderately,A little,A little,A little,A little,A little,A little,A little,Quite a bit,Not at all,Moderately,A little,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
