.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
bannisterhardwiredladle@timestudy_com/2020-12-18/phone_promptresponse_clean_2020-12-18.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2020-12-17,2020-12-17 23:17:00 MST,GMT-07:00,1608272220123,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-19/phone_promptresponse_clean_2020-12-19.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2020-12-19,2020-12-19 03:31:01 MST,GMT-07:00,1608373861159,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-19/phone_promptresponse_clean_2020-12-19.csv,31,bannisterhardwiredladle,Daily,TIME,RANDOM,20,21,2020-12-19,2020-12-19 20:43:00 CST,GMT-06:00,1608432180118,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-21/phone_promptresponse_clean_2020-12-21.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-12-21,2020-12-21 00:13:00 CST,GMT-06:00,1608531180124,Completed,2020-12-21,2020-12-21 00:25:51 CST,1608531951774,2,set_4,48,9,Moderately,Moderately,Moderately,Not at all,A little,Moderately,Moderately,Moderately,A little,Not at all,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Quite a bit,,,,,,,,A little,Not at all,I am not experiencing viral symptoms,Somewhat
bannisterhardwiredladle@timestudy_com/2020-12-22/phone_promptresponse_clean_2020-12-22.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-12-22,2020-12-22 00:45:00 CST,GMT-06:00,1608619500145,Completed,2020-12-22,2020-12-22 00:46:02 CST,1608619562322,1,set_2,23,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,A little,Not at all,A little,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-23/phone_promptresponse_clean_2020-12-23.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-12-23,2020-12-23 00:31:00 CST,GMT-06:00,1608705060297,Completed,2020-12-23,2020-12-23 00:33:44 CST,1608705224135,1,set_4,23,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,A little,A little,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-24/phone_promptresponse_clean_2020-12-24.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2020-12-24,2020-12-24 01:26:00 CST,GMT-06:00,1608794760126,Completed,2020-12-24,2020-12-24 01:35:20 CST,1608795320193,2,set_1,24,9,A little,Moderately,A little,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Not at all,A little,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-25/phone_promptresponse_clean_2020-12-25.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-12-25,2020-12-25 00:30:00 CST,GMT-06:00,1608877800256,Completed,2020-12-25,2020-12-25 00:33:07 CST,1608877987716,1,set_1,24,9,Moderately,A little,Quite a bit,Not at all,A little,Moderately,A little,Moderately,A little,A little,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-26/phone_promptresponse_clean_2020-12-26.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-26,2020-12-26 01:28:00 CST,GMT-06:00,1608967680120,Completed,2020-12-26,2020-12-26 01:33:51 CST,1608968031694,2,set_4,23,9,A little,Quite a bit,A little,Not at all,Moderately,A little,Not at all,A little,Not at all,A little,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-27/phone_promptresponse_clean_2020-12-27.csv,4,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2020-12-27,2020-12-27 03:14:00 CST,GMT-06:00,1609060440142,Completed,2020-12-27,2020-12-27 03:18:11 CST,1609060691440,1,set_1,48,9,A little,Extremely,A little,A little,A little,A little,Moderately,A little,Not at all,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,No,Yes,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Very little,Not at all,Probably will not,No,but I had a goal,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-12-28/phone_promptresponse_clean_2020-12-28.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-12-28,2020-12-28 02:13:00 CST,GMT-06:00,1609143180139,Completed,2020-12-28,2020-12-28 02:21:11 CST,1609143671970,2,set_2,47,9,A little,Extremely,A little,A little,Moderately,Not at all,A little,A little,Not at all,Moderately,Not at all,A little,Not at all,Not at all,No,Did not have to work today,0,A little,Probably will not,Trying to decide,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Very little,,,,,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-12-29/phone_promptresponse_clean_2020-12-29.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-12-29,2020-12-29 02:23:00 CST,GMT-06:00,1609230180074,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-30/phone_promptresponse_clean_2020-12-30.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-30,2020-12-30 01:13:00 CST,GMT-06:00,1609312380151,Completed,2020-12-30,2020-12-30 01:20:14 CST,1609312814520,2,set_1,26,9,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Extremely,Moderately,Not at all,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,No,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-31/phone_promptresponse_clean_2020-12-31.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-31,2020-12-31 01:24:00 CST,GMT-06:00,1609399440109,Completed,2020-12-31,2020-12-31 01:34:26 CST,1609400066999,2,set_2,23,9,A little,A little,Moderately,Not at all,A little,A little,Moderately,Moderately,A little,Not at all,A little,A little,A little,Not at all,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-01/phone_promptresponse_clean_2021-01-01.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-01,2021-01-01 01:37:57 CST,GMT-06:00,1609486677131,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-02/phone_promptresponse_clean_2021-01-02.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-02,2021-01-02 01:20:05 CST,GMT-06:00,1609572005202,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-02/phone_promptresponse_clean_2021-01-02.csv,23,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2021-01-02,2021-01-02 23:31:57 CST,GMT-06:00,1609651917654,Completed,2021-01-02,2021-01-02 23:33:06 CST,1609651986313,1,set_4,24,9,Extremely,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Extremely,Extremely,Very much so,Not at all,Not at all,A little,Not at all,A little,No,Did not have to work today,0,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
bannisterhardwiredladle@timestudy_com/2021-01-04/phone_promptresponse_clean_2021-01-04.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-04,2021-01-04 00:23:33 CST,GMT-06:00,1609741413010,Completed,2021-01-04,2021-01-04 00:26:34 CST,1609741594931,1,set_3,47,9,A little,Quite a bit,Moderately,A little,A little,A little,A little,A little,Moderately,Not at all,Not at all,A little,A little,Not at all,Not sure,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,Not at all,Definitely will not,No,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-01-05/phone_promptresponse_clean_2021-01-05.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-01-05,2021-01-05 00:49:00 CST,GMT-06:00,1609829340063,Completed,2021-01-05,2021-01-05 00:50:02 CST,1609829402375,1,set_4,24,9,A little,A little,Extremely,Not at all,A little,A little,A little,A little,A little,Not at all,A little,A little,Not at all,A little,Yes,Did not have to work today,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2021-01-05/phone_promptresponse_clean_2021-01-05.csv,24,bannisterhardwiredladle,Daily,BURST,RANDOM,23,0,2021-01-05,2021-01-05 23:16:55 CST,GMT-06:00,1609910215397,Completed,2021-01-05,2021-01-05 23:18:55 CST,1609910335067,1,set_4,23,9,Quite a bit,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Not sure,Did not have to work today,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-07/phone_promptresponse_clean_2021-01-07.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-01-07,2021-01-07 01:30:00 CST,GMT-06:00,1610004600129,Completed,2021-01-07,2021-01-07 01:31:47 CST,1610004707725,1,set_3,23,9,Moderately,A little,Quite a bit,Not at all,A little,Moderately,Moderately,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-01-07/phone_promptresponse_clean_2021-01-07.csv,26,bannisterhardwiredladle,Daily,BURST,RANDOM,23,0,2021-01-07,2021-01-07 23:20:01 CST,GMT-06:00,1610083201813,Completed,2021-01-07,2021-01-07 23:21:02 CST,1610083262478,1,set_2,23,9,A little,A little,A little,Not at all,A little,A little,A little,A little,A little,Not at all,Moderately,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-09/phone_promptresponse_clean_2021-01-09.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-09,2021-01-09 00:46:00 CST,GMT-06:00,1610174760094,Completed,2021-01-09,2021-01-09 00:52:21 CST,1610175141269,2,set_3,23,9,A little,A little,Extremely,Not at all,A little,A little,A little,Moderately,A little,Not at all,A little,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-01-10/phone_promptresponse_clean_2021-01-10.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-10,2021-01-10 00:28:00 CST,GMT-06:00,1610260080125,Completed,2021-01-10,2021-01-10 00:34:57 CST,1610260497319,2,set_4,47,9,A little,A little,Quite a bit,Not at all,Moderately,A little,A little,A little,Not at all,Not at all,A little,A little,Not at all,Moderately,Yes,Did not have to work today,0,,,,A little,Might,Not really,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Quite a bit,,,,,,,,Quite a bit,Quite a bit,I am currently experiencing mild-moderate viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-01-11/phone_promptresponse_clean_2021-01-11.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-11,2021-01-11 01:38:00 CST,GMT-06:00,1610350680079,Completed,2021-01-11,2021-01-11 01:39:46 CST,1610350786017,1,set_2,47,9,Moderately,A little,Quite a bit,A little,Moderately,A little,Not at all,A little,Not at all,A little,A little,A little,Not at all,Moderately,Yes,Did not have to work today,0,Quite a bit,Probably will,Yes,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Quite a bit,,,,,,,,Quite a bit,Quite a bit,I am currently experiencing mild-moderate viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-01-12/phone_promptresponse_clean_2021-01-12.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-12,2021-01-12 00:33:00 CST,GMT-06:00,1610433180103,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-13/phone_promptresponse_clean_2021-01-13.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-13,2021-01-13 01:38:00 CST,GMT-06:00,1610523480114,Completed,2021-01-13,2021-01-13 01:39:49 CST,1610523589212,1,set_2,25,9,Moderately,Moderately,Quite a bit,Not at all,Moderately,A little,A little,Moderately,Not at all,Not at all,A little,A little,Not at all,Quite a bit,Yes,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-14,2021-01-14 00:39:00 CST,GMT-06:00,1610606340121,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-15/phone_promptresponse_clean_2021-01-15.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-01-15,2021-01-15 02:14:00 CST,GMT-06:00,1610698440174,Completed,2021-01-15,2021-01-15 02:22:30 CST,1610698950984,2,set_1,24,9,Moderately,Moderately,Moderately,Not at all,A little,Not at all,A little,Not at all,Not at all,A little,A little,Moderately,A little,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-16/phone_promptresponse_clean_2021-01-16.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-16,2021-01-16 01:21:00 CST,GMT-06:00,1610781660071,NeverStarted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-17,2021-01-17 00:45:00 CST,GMT-06:00,1610865900150,Completed,2021-01-17,2021-01-17 00:47:33 CST,1610866053390,1,set_4,47,9,Moderately,A little,Quite a bit,A little,Moderately,Not at all,A little,Not at all,Not at all,A little,A little,A little,A little,Very much so,Not sure,Did not have to work today,0,,,,A little,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Extremely,Extremely,,,,,,,,Quite a bit,Quite a bit,I am currently experiencing mild-moderate viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-01-18/phone_promptresponse_clean_2021-01-18.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-18,2021-01-18 00:26:00 CST,GMT-06:00,1610951160121,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-01-20,2021-01-20 00:15:00 CST,GMT-06:00,1611123300089,Completed,2021-01-20,2021-01-20 00:16:05 CST,1611123365034,1,set_4,24,9,Moderately,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
bannisterhardwiredladle@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,24,bannisterhardwiredladle,Daily,BURST,RANDOM,23,0,2021-01-20,2021-01-20 23:35:00 CST,GMT-06:00,1611207300106,Completed,2021-01-20,2021-01-20 23:35:59 CST,1611207359183,1,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-22/phone_promptresponse_clean_2021-01-22.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,2,3,2021-01-22,2021-01-22 02:15:00 CST,GMT-06:00,1611303300104,Completed,2021-01-22,2021-01-22 02:16:08 CST,1611303368948,1,set_2,24,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,A little,Not at all,Moderately,A little,Moderately,No,Yes,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much
bannisterhardwiredladle@timestudy_com/2021-01-23/phone_promptresponse_clean_2021-01-23.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-01-23,2021-01-23 02:13:00 CST,GMT-06:00,1611389580071,PartiallyCompleted,,,,,set_4,14,9,A little,Extremely,Moderately,Moderately,Quite a bit,A little,A little,A little,A little,Not at all,Quite a bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-01-24,2021-01-24 02:15:00 CST,GMT-06:00,1611476100114,Completed,2021-01-24,2021-01-24 03:23:38 CST,1611480218469,2,set_1,49,9,A little,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,1 day,0 days,Neither more nor less,Less,A lot less,Extremely,Moderate,Not at all,Probably will not,No,but I had a goal,,,,Moderately,A little,I am currently experiencing mild-moderate viral symptoms,Somewhat
bannisterhardwiredladle@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-25,2021-01-25 00:49:00 CST,GMT-06:00,1611557340133,Completed,2021-01-25,2021-01-25 01:14:04 CST,1611558844664,2,set_4,47,9,Moderately,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,Not really,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Very little,,,,,,,,Moderately,A little,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-01-26,2021-01-26 02:35:00 CST,GMT-06:00,1611650100159,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-27,2021-01-27 01:47:00 CST,GMT-06:00,1611733620093,Completed,2021-01-27,2021-01-27 02:27:35 CST,1611736055002,2,set_2,23,9,A little,Moderately,Quite a bit,Not at all,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-01-28,2021-01-28 01:13:00 CST,GMT-06:00,1611817980741,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-29,2021-01-29 00:46:00 CST,GMT-06:00,1611902760891,Completed,2021-01-29,2021-01-29 01:47:18 CST,1611906438746,2,set_4,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-01-30,2021-01-30 00:11:00 CST,GMT-06:00,1611987060853,NeverStarted,,,,,set_4,5,9,Not at all,Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,20,bannisterhardwiredladle,Daily,TIME,RANDOM,22,23,2021-01-30,2021-01-30 22:13:01 CST,GMT-06:00,1612066381276,Completed,2021-01-30,2021-01-30 22:19:13 CST,1612066753978,2,set_4,23,9,A little,Extremely,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-01,2021-02-01 01:47:00 CST,GMT-06:00,1612165620325,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-02-02,2021-02-02 00:21:00 CST,GMT-06:00,1612246860283,Completed,2021-02-02,2021-02-02 00:23:33 CST,1612247013171,1,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,A little,A little,Not sure,Yes,0,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-02-03,2021-02-03 00:20:00 CST,GMT-06:00,1612333200315,Completed,2021-02-03,2021-02-03 00:22:25 CST,1612333345946,1,set_4,23,9,A little,Quite a bit,Extremely,Not at all,A little,Moderately,A little,A little,A little,A little,Quite a bit,A little,Quite a bit,Moderately,Not sure,Yes,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-02-04,2021-02-04 00:40:01 CST,GMT-06:00,1612420801035,Completed,2021-02-04,2021-02-04 00:43:58 CST,1612421038224,1,set_3,23,9,Moderately,Moderately,Extremely,Not at all,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,A little,A little,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-02-05,2021-02-05 00:49:00 CST,GMT-06:00,1612507740202,Completed,2021-02-05,2021-02-05 00:55:31 CST,1612508131277,2,set_2,23,9,A little,Moderately,Quite a bit,Not at all,Moderately,A little,A little,A little,A little,A little,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-06/phone_promptresponse_clean_2021-02-06.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-06,2021-02-06 01:45:01 CST,GMT-06:00,1612597501327,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-07/phone_promptresponse_clean_2021-02-07.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-07,2021-02-07 01:27:00 CST,GMT-06:00,1612682820256,Completed,2021-02-07,2021-02-07 01:47:41 CST,1612684061907,2,set_1,48,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Very little,Not at all,Probably will not,No,but I had a goal,,,,Moderately,Not at all,I am not experiencing viral symptoms,
