.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage
atlanticchefhatchet@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-21,2021-03-21 00:23:00 PDT,GMT-07:00,1616311380201,PartiallyCompleted,,,,,set_4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,23,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-03-21,2021-03-21 22:41:00 PDT,GMT-07:00,1616391660351,Completed,2021-03-21,2021-03-21 23:14:37 PDT,1616393677556,2,set_1,48,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,Sort of,No,Yes,Yes,,,,Not really,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,More,Quite a bit,Moderate,Quite a bit,Might,Sort of,but I had a goal,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-22/phone_promptresponse_clean_2021-03-22.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-03-22,2021-03-22 23:36:00 PDT,GMT-07:00,1616481360184,Completed,2021-03-22,2021-03-22 23:49:50 PDT,1616482190253,2,set_2,23,9,A little,Moderately,Not at all,Quite a bit,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-03-24/phone_promptresponse_clean_2021-03-24.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-24,2021-03-24 00:37:00 PDT,GMT-07:00,1616571420188,Completed,2021-03-24,2021-03-24 02:28:08 PDT,1616578088747,2,set_4,23,9,A little,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Quite a bit,Moderately,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-25,2021-03-25 00:25:00 PDT,GMT-07:00,1616657100207,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-26/phone_promptresponse_clean_2021-03-26.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-26,2021-03-26 00:23:00 PDT,GMT-07:00,1616743380207,Completed,2021-03-26,2021-03-26 02:14:57 PDT,1616750097007,2,set_2,23,9,Not at all,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-03-27,2021-03-27 01:21:00 PDT,GMT-07:00,1616833260275,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-03-27,2021-03-27 22:15:00 PDT,GMT-07:00,1616908500236,Completed,2021-03-28,2021-03-28 02:32:20 PDT,1616923940437,2,set_2,47,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,A little,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,No,Yes,0,Sort of,No,Not really,Maybe,,,,Not really,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,More,Quite a bit,Moderate,,,,,Not at all,Might,Not thought about it,,,,
atlanticchefhatchet@timestudy_com/2021-03-29/phone_promptresponse_clean_2021-03-29.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-03-29,2021-03-29 01:48:00 PDT,GMT-07:00,1617007680389,Completed,2021-03-29,2021-03-29 02:13:05 PDT,1617009185509,2,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Yes,Maybe,Sort of,Yes,,,,No,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,More,Moderate,Moderate,,,,,,,,Quite a bit,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-03-30,2021-03-30 01:17:00 PDT,GMT-07:00,1617092220329,Completed,2021-03-30,2021-03-30 01:42:22 PDT,1617093742880,2,set_3,23,9,Moderately,Moderately,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,1,atlanticchefhatchet,Daily,BURST,RANDOM,0,1,2021-03-31,2021-03-31 00:23:00 PDT,GMT-07:00,1617175380316,Completed,2021-03-31,2021-03-31 00:43:26 PDT,1617176606467,2,set_4,23,9,A little,Moderately,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,
atlanticchefhatchet@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,23,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-03-31,2021-03-31 22:46:00 PDT,GMT-07:00,1617255960236,Completed,2021-03-31,2021-03-31 22:47:13 PDT,1617256033280,1,set_3,24,9,Not at all,Moderately,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,A little bit
atlanticchefhatchet@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,19,atlanticchefhatchet,Daily,TIME,RANDOM,18,19,2021-04-01,2021-04-01 18:13:00 PDT,GMT-07:00,1617325980208,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-03,2021-04-03 00:36:00 PDT,GMT-07:00,1617435360291,Completed,2021-04-03,2021-04-03 01:47:36 PDT,1617439656189,2,set_1,24,9,Quite a bit,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Moderately,Not at all,A little,A little,Not at all,Not at all,A little,Not sure,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,but I had a goal,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-04/phone_promptresponse_clean_2021-04-04.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-04,2021-04-04 00:22:00 PDT,GMT-07:00,1617520920918,Completed,2021-04-04,2021-04-04 01:11:35 PDT,1617523895964,2,set_4,47,9,Not at all,Quite a bit,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Yes,Yes,Sort of,Yes,,,,Not really,Yes,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,More,Quite a bit,Moderate,,,,,,,,Quite a bit,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,4,atlanticchefhatchet,Daily,TIME,RANDOM,3,4,2021-04-05,2021-04-05 03:29:00 PDT,GMT-07:00,1617618540702,Completed,2021-04-05,2021-04-05 05:22:34 PDT,1617625354696,2,set_1,24,9,Not at all,A little,Extremely,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,Yes,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-06/phone_promptresponse_clean_2021-04-06.csv,19,atlanticchefhatchet,Daily,TIME,RANDOM,18,19,2021-04-06,2021-04-06 18:32:00 PDT,GMT-07:00,1617759120284,Completed,2021-04-06,2021-04-06 18:54:24 PDT,1617760464918,2,set_4,23,9,A little,Moderately,Extremely,Moderately,A little,A little,Moderately,A little,Not at all,Very much so,Very much so,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-04-07/phone_promptresponse_clean_2021-04-07.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,20,21,2021-04-07,2021-04-07 20:45:00 PDT,GMT-07:00,1617853500319,Completed,2021-04-07,2021-04-07 22:29:56 PDT,1617859796585,2,set_4,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-04-09/phone_promptresponse_clean_2021-04-09.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,20,21,2021-04-09,2021-04-09 20:30:00 PDT,GMT-07:00,1618025400211,Completed,2021-04-09,2021-04-09 20:30:58 PDT,1618025458533,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Not at all,Very much so,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-04-10/phone_promptresponse_clean_2021-04-10.csv,20,atlanticchefhatchet,Daily,BURST,RANDOM,19,20,2021-04-10,2021-04-10 19:44:00 PDT,GMT-07:00,1618109040350,Completed,2021-04-10,2021-04-10 20:05:14 PDT,1618110314174,2,set_3,24,9,Quite a bit,Moderately,A little,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,A little bit
atlanticchefhatchet@timestudy_com/2021-04-11/phone_promptresponse_clean_2021-04-11.csv,23,atlanticchefhatchet,Daily,BURST,RANDOM,21,22,2021-04-11,2021-04-11 21:31:00 PDT,GMT-07:00,1618201860388,Completed,2021-04-11,2021-04-11 21:38:29 PDT,1618202309154,2,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Sort of,Yes,Yes,Yes,,,,Not really,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,More,More,More,Moderate,Moderate,,,,,A little,Definitely will,Yes,,,,Very much
atlanticchefhatchet@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,1,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-04-12,2021-04-12 22:42:00 PDT,GMT-07:00,1618292520248,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,25,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-04-13,2021-04-13 22:41:00 PDT,GMT-07:00,1618378860265,Completed,2021-04-13,2021-04-13 22:41:53 PDT,1618378913362,1,set_2,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,A little bit
atlanticchefhatchet@timestudy_com/2021-04-14/phone_promptresponse_clean_2021-04-14.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-04-14,2021-04-14 23:41:00 PDT,GMT-07:00,1618468860299,Completed,2021-04-14,2021-04-14 23:41:56 PDT,1618468916564,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,A little,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-16,2021-04-16 00:44:00 PDT,GMT-07:00,1618559040231,Completed,2021-04-16,2021-04-16 02:02:21 PDT,1618563741090,2,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,A little,Not at all,A little,Moderately,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-04-16,2021-04-16 21:21:02 PDT,GMT-07:00,1618633262088,Completed,2021-04-16,2021-04-16 21:22:18 PDT,1618633338399,1,set_2,25,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-18,2021-04-18 00:17:00 PDT,GMT-07:00,1618730220329,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-04-18,2021-04-18 22:32:00 PDT,GMT-07:00,1618810320505,Completed,2021-04-18,2021-04-18 23:44:06 PDT,1618814646074,2,set_2,47,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,Yes,Yes,Sort of,Yes,,,,Not really,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,More,Less,More,Moderate,Moderate,,,,,A little,Might,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-20,2021-04-20 00:44:00 PDT,GMT-07:00,1618904640245,PartiallyCompleted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-21,2021-04-21 00:30:00 PDT,GMT-07:00,1618990200220,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-22/phone_promptresponse_clean_2021-04-22.csv,3,atlanticchefhatchet,Daily,TIME,RANDOM,2,3,2021-04-22,2021-04-22 02:32:00 PDT,GMT-07:00,1619083920290,Completed,2021-04-22,2021-04-22 02:33:02 PDT,1619083982746,1,set_1,25,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Moderately,Not at all,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Maybe,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-04-23,2021-04-23 01:28:00 PDT,GMT-07:00,1619166480406,Completed,2021-04-23,2021-04-23 01:37:53 PDT,1619167073889,2,set_2,25,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-04-24/phone_promptresponse_clean_2021-04-24.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-04-24,2021-04-24 00:46:00 PDT,GMT-07:00,1619250360299,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,3,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-04-25,2021-04-25 01:45:00 PDT,GMT-07:00,1619340300295,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-04-26,2021-04-26 01:14:00 PDT,GMT-07:00,1619424840538,Completed,2021-04-26,2021-04-26 01:17:28 PDT,1619425048816,1,set_4,49,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,A little,A little,A little,Quite a bit,A little,A little,Not at all,Moderately,No,Did not have to work today,0,Sort of,Yes,Sort of,Maybe,,,,Yes,Sort of,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,More,Less,Neither more nor less,Moderate,Moderate,,,,,,,,Very much so,Probably will,Yes,A little bit
atlanticchefhatchet@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,24,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-04-26,2021-04-26 22:17:00 PDT,GMT-07:00,1619500620287,Completed,2021-04-26,2021-04-26 23:43:15 PDT,1619505795144,2,set_3,23,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Quite a bit,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,20,atlanticchefhatchet,Daily,BURST,RANDOM,20,21,2021-04-27,2021-04-27 20:23:00 PDT,GMT-07:00,1619580180306,Completed,2021-04-27,2021-04-27 20:24:53 PDT,1619580293140,1,set_4,23,9,Not at all,Extremely,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,3,atlanticchefhatchet,Daily,TIME,RANDOM,2,3,2021-04-29,2021-04-29 02:35:00 PDT,GMT-07:00,1619688900266,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-04-30,2021-04-30 01:39:00 PDT,GMT-07:00,1619771940267,Completed,2021-04-30,2021-04-30 02:14:13 PDT,1619774053206,2,set_2,23,9,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not thought about it,,,,
atlanticchefhatchet@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-05-01,2021-05-01 00:21:00 PDT,GMT-07:00,1619853660267,Completed,2021-05-01,2021-05-01 00:23:25 PDT,1619853805677,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-05-01,2021-05-01 23:15:00 PDT,GMT-07:00,1619936100370,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-02,2021-05-02 22:16:00 PDT,GMT-07:00,1620018960266,PartiallyCompleted,,,,,set_3,7,9,Not at all,Quite a bit,Moderately,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,4,atlanticchefhatchet,Daily,TIME,RANDOM,3,4,2021-05-04,2021-05-04 03:15:09 PDT,GMT-07:00,1620123309844,Completed,2021-05-04,2021-05-04 04:38:39 PDT,1620128319334,2,set_4,24,9,Moderately,Moderately,Extremely,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not sure,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Not at all
atlanticchefhatchet@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-04,2021-05-04 22:35:00 PDT,GMT-07:00,1620192900478,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,20,21,2021-05-05,2021-05-05 20:27:00 PDT,GMT-07:00,1620271620224,Completed,2021-05-05,2021-05-05 20:32:18 PDT,1620271938858,1,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,21,atlanticchefhatchet,Daily,BURST,RANDOM,20,21,2021-05-06,2021-05-06 20:16:00 PDT,GMT-07:00,1620357360344,Completed,2021-05-06,2021-05-06 20:17:21 PDT,1620357441981,1,set_3,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,25,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-05-07,2021-05-07 22:16:00 PDT,GMT-07:00,1620450960251,Completed,2021-05-07,2021-05-07 23:18:29 PDT,1620454709347,2,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,
atlanticchefhatchet@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,23,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-05-08,2021-05-08 22:39:00 PDT,GMT-07:00,1620538740197,Completed,2021-05-08,2021-05-08 22:39:54 PDT,1620538794651,1,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,22,atlanticchefhatchet,Daily,BURST,RANDOM,21,22,2021-05-09,2021-05-09 21:45:00 PDT,GMT-07:00,1620621900243,Completed,2021-05-09,2021-05-09 22:17:20 PDT,1620623840204,2,set_3,48,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,Yes,Yes,Yes,Yes,A little,Probably will,Yes,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,,,,,Somewhat
atlanticchefhatchet@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,23,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-10,2021-05-10 22:29:00 PDT,GMT-07:00,1620710940299,Completed,2021-05-10,2021-05-10 23:56:48 PDT,1620716208490,2,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
