.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
quizzicalpremiumfrayed@timestudy_com/2022-01-14/phone_promptresponse_clean_2022-01-14.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-13,2022-01-13 23:23:00 PST,GMT-08:00,1642144980149,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-14/phone_promptresponse_clean_2022-01-14.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-14,2022-01-14 23:30:05 PST,GMT-08:00,1642231805967,Completed,2022-01-14,2022-01-14 23:31:22 PST,1642231882964,1,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-16/phone_promptresponse_clean_2022-01-16.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-01-15,2022-01-15 23:40:00 PST,GMT-08:00,1642318800142,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-16/phone_promptresponse_clean_2022-01-16.csv,22,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-01-16,2022-01-16 23:29:00 PST,GMT-08:00,1642404540105,Completed,2022-01-16,2022-01-16 23:35:35 PST,1642404935956,2,set_1,49,9,A little,A little,Moderately,A little,Moderately,A little,Not at all,A little,A little,Moderately,A little,Moderately,Not at all,Moderately,No,No,0,Very much so,Probably will,Yes,but I had a goal,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,More,Moderate,Moderate,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-17/phone_promptresponse_clean_2022-01-17.csv,17,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-01-17,2022-01-17 23:39:00 PST,GMT-08:00,1642491540155,Completed,2022-01-17,2022-01-17 23:43:51 PST,1642491831213,1,set_3,24,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-19/phone_promptresponse_clean_2022-01-19.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-01-19,2022-01-19 00:11:00 PST,GMT-08:00,1642579860137,Completed,2022-01-19,2022-01-19 00:12:03 PST,1642579923605,1,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-20/phone_promptresponse_clean_2022-01-20.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-19,2022-01-19 23:33:00 PST,GMT-08:00,1642663980119,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-20/phone_promptresponse_clean_2022-01-20.csv,21,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-20,2022-01-20 23:39:00 PST,GMT-08:00,1642750740127,Completed,2022-01-20,2022-01-20 23:40:38 PST,1642750838612,1,set_2,25,9,A little,A little,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-21/phone_promptresponse_clean_2022-01-21.csv,17,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-21,2022-01-21 23:29:17 PST,GMT-08:00,1642836557335,Completed,2022-01-21,2022-01-21 23:32:30 PST,1642836750273,1,set_4,23,9,Moderately,A little,Moderately,A little,A little,A little,A little,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really
quizzicalpremiumfrayed@timestudy_com/2022-01-22/phone_promptresponse_clean_2022-01-22.csv,22,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-22,2022-01-22 23:20:00 PST,GMT-08:00,1642922400163,Completed,2022-01-22,2022-01-22 23:22:48 PST,1642922568306,1,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-23/phone_promptresponse_clean_2022-01-23.csv,25,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-01-23,2022-01-23 22:45:00 PST,GMT-08:00,1643006700154,Completed,2022-01-23,2022-01-23 22:51:33 PST,1643007093599,2,set_1,48,9,A little,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Not really,Yes,,,,,,,,Sort of,Yes,Sort of,Maybe,Not really,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-24,2022-01-24 23:34:00 PST,GMT-08:00,1643096040992,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,31,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-25,2022-01-25 23:40:00 PST,GMT-08:00,1643182800171,Completed,2022-01-25,2022-01-25 23:47:42 PST,1643183262070,2,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-26/phone_promptresponse_clean_2022-01-26.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-26,2022-01-26 23:17:00 PST,GMT-08:00,1643267820379,Completed,2022-01-26,2022-01-26 23:20:28 PST,1643268028533,1,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Sort of,but I had a goal,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-01-28,2022-01-28 00:32:00 PST,GMT-08:00,1643358720182,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-01-28,2022-01-28 23:20:00 PST,GMT-08:00,1643440800153,Completed,2022-01-28,2022-01-28 23:26:30 PST,1643441190265,2,set_2,23,9,A little,Quite a bit,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,24,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-01-29,2022-01-29 23:35:00 PST,GMT-08:00,1643528100209,Completed,2022-01-29,2022-01-29 23:40:49 PST,1643528449417,2,set_2,23,9,A little,A little,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,22,23,2022-01-30,2022-01-30 22:36:00 PST,GMT-08:00,1643610960138,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,23,quizzicalpremiumfrayed,Daily,BURST,RANDOM,22,23,2022-01-31,2022-01-31 22:25:00 PST,GMT-08:00,1643696700136,Completed,2022-01-31,2022-01-31 22:27:20 PST,1643696840802,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,A little,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,22,23,2022-02-01,2022-02-01 22:34:00 PST,GMT-08:00,1643783640150,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-02,2022-02-02 23:53:00 PST,GMT-08:00,1643874780137,Completed,2022-02-03,2022-02-03 00:02:40 PST,1643875360661,2,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,21,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-03,2022-02-03 23:38:00 PST,GMT-08:00,1643960280126,Completed,2022-02-03,2022-02-03 23:49:06 PST,1643960946837,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-04,2022-02-04 23:19:00 PST,GMT-08:00,1644045540222,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-06/phone_promptresponse_clean_2022-02-06.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-05,2022-02-05 23:47:00 PST,GMT-08:00,1644133620165,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-06,2022-02-06 23:24:00 PST,GMT-08:00,1644218640193,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,21,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-02-07,2022-02-07 22:31:00 PST,GMT-08:00,1644301860175,Completed,2022-02-07,2022-02-07 22:35:52 PST,1644302152646,1,set_4,24,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,,,,A little bit,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-02-09/phone_promptresponse_clean_2022-02-09.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-08,2022-02-08 23:15:00 PST,GMT-08:00,1644390900138,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-02-10,2022-02-10 00:38:00 PST,GMT-08:00,1644482280125,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,15,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-10,2022-02-10 23:23:00 PST,GMT-08:00,1644564180166,Completed,2022-02-10,2022-02-10 23:58:42 PST,1644566322495,2,set_1,24,9,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-02-11,2022-02-11 23:22:00 PST,GMT-08:00,1644650520171,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-02-12,2022-02-12 23:42:00 PST,GMT-08:00,1644738120271,Completed,2022-02-13,2022-02-13 00:26:43 PST,1644740803882,2,set_3,48,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,Somewhat,Sort of,No,Sort of,Maybe,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-02-13,2022-02-13 23:14:00 PST,GMT-08:00,1644822840135,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,16,quizzicalpremiumfrayed,Daily,BURST,RANDOM,21,22,2022-02-14,2022-02-14 21:32:00 PST,GMT-08:00,1644903120094,Completed,2022-02-14,2022-02-14 21:40:12 PST,1644903612128,2,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-02-15,2022-02-15 22:37:00 PST,GMT-08:00,1644993420193,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-16,2022-02-16 23:33:00 PST,GMT-08:00,1645083180160,Completed,2022-02-16,2022-02-16 23:37:41 PST,1645083461887,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,A little,A little,Not at all,Moderately,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-02-18,2022-02-18 00:10:00 PST,GMT-08:00,1645171800117,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-02-18,2022-02-18 22:40:00 PST,GMT-08:00,1645252800105,Completed,2022-02-18,2022-02-18 22:53:05 PST,1645253585572,2,set_3,23,9,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-19,2022-02-19 23:35:00 PST,GMT-08:00,1645342500583,Completed,2022-02-20,2022-02-20 00:09:56 PST,1645344596395,2,set_3,47,9,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Not at all,No,Did not have to work today,0,,,,,A little,Probably will not,Not really,,,,,Sort of,No,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-20,2022-02-20 23:53:00 PST,GMT-08:00,1645429980128,Completed,2022-02-21,2022-02-21 00:19:33 PST,1645431573324,2,set_1,48,9,A little,A little,Quite a bit,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,Yes,Did not have to work today,0,A little,Might,Sort of,but I had a goal,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,25,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-02-21,2022-02-21 22:29:00 PST,GMT-08:00,1645511340109,Completed,2022-02-21,2022-02-21 22:35:26 PST,1645511726575,2,set_2,23,9,A little,A little,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Moderately,Yes,Did not have to work today,0,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,363,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-22,2022-02-22 23:12:00 PST,GMT-08:00,1645600320167,Completed,2022-02-22,2022-02-22 23:19:54 PST,1645600794336,2,set_3,24,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,Yes,No,0,,,,,Quite a bit,Might,Not really,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-23,2022-02-23 23:24:00 PST,GMT-08:00,1645687440139,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-02-25,2022-02-25 00:33:03 PST,GMT-08:00,1645777983246,Completed,2022-02-25,2022-02-25 01:52:53 PST,1645782773021,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,A little,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-02-26,2022-02-26 00:34:00 PST,GMT-08:00,1645864440164,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-02-27,2022-02-27 00:11:01 PST,GMT-08:00,1645949461044,Completed,2022-02-27,2022-02-27 00:14:45 PST,1645949685680,1,set_4,47,9,A little,A little,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,Sort of,No,Sort of,Maybe,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-02-27,2022-02-27 23:16:00 PST,GMT-08:00,1646032560124,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,23,quizzicalpremiumfrayed,Daily,BURST,RANDOM,22,23,2022-02-28,2022-02-28 22:44:00 PST,GMT-08:00,1646117040157,Completed,2022-02-28,2022-02-28 23:02:29 PST,1646118149490,2,set_2,23,9,A little,A little,Quite a bit,A little,Moderately,A little,A little,Not at all,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,22,23,2022-03-01,2022-03-01 22:28:00 PST,GMT-08:00,1646202480162,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-03-02,2022-03-02 23:26:00 PST,GMT-08:00,1646292360133,Completed,2022-03-03,2022-03-03 00:43:54 PST,1646297034666,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,A little,A little,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-03-04,2022-03-04 00:35:00 PST,GMT-08:00,1646382900135,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-05/phone_promptresponse_clean_2022-03-05.csv,2,quizzicalpremiumfrayed,Daily,TIME,RANDOM,1,2,2022-03-05,2022-03-05 01:44:00 PST,GMT-08:00,1646473440149,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-03-06,2022-03-06 00:45:00 PST,GMT-08:00,1646556300125,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,21,quizzicalpremiumfrayed,Daily,TIME,RANDOM,21,22,2022-03-07,2022-03-07 21:38:00 PST,GMT-08:00,1646717880155,Completed,2022-03-07,2022-03-07 21:44:13 PST,1646718253861,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-03-08,2022-03-08 22:24:00 PST,GMT-08:00,1646807040123,Completed,2022-03-08,2022-03-08 23:24:37 PST,1646810677184,2,set_4,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
