.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
evasiongalorebath@timestudy_com/2021-04-12/phone_promptresponse_clean_2021-04-12.csv,3,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-04-12,2021-04-12 02:42:00 CDT,GMT-05:00,1618213320217,Completed,2021-04-12,2021-04-12 02:44:07 CDT,1618213447287,1,set_1,49,9,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,Sort of,Maybe,Yes,No,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Not at all,Probably will not,Sort of,Maybe
evasiongalorebath@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-04-13,2021-04-13 01:21:00 CDT,GMT-05:00,1618294860214,Completed,2021-04-13,2021-04-13 02:41:08 CDT,1618299668414,2,set_4,24,9,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,Somewhat,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-14/phone_promptresponse_clean_2021-04-14.csv,31,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-14,2021-04-14 00:49:01 CDT,GMT-05:00,1618379341620,Completed,2021-04-14,2021-04-14 01:02:17 CDT,1618380137667,2,set_2,23,9,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,No,No,0,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-15/phone_promptresponse_clean_2021-04-15.csv,41,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-15,2021-04-15 00:45:00 CDT,GMT-05:00,1618465500160,Completed,2021-04-15,2021-04-15 01:02:48 CDT,1618466568046,2,set_2,25,9,Quite a bit,Moderately,Extremely,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Moderately,No,No,0,,,,Not at all,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-16,2021-04-16 00:23:00 CDT,GMT-05:00,1618550580161,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-17/phone_promptresponse_clean_2021-04-17.csv,33,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-17,2021-04-17 00:36:00 CDT,GMT-05:00,1618637760171,Completed,2021-04-17,2021-04-17 01:03:03 CDT,1618639383001,2,set_4,25,9,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,37,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-18,2021-04-18 00:41:00 CDT,GMT-05:00,1618724460157,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,15,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-19,2021-04-19 00:18:00 CDT,GMT-05:00,1618809480217,Completed,2021-04-19,2021-04-19 01:02:09 CDT,1618812129241,2,set_3,50,9,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,Moderately,Moderately,Quite a bit,Very much so,Quite a bit,Quite a bit,Moderately,No,No,0,Quite a bit,Might,Yes,,,,,,,,Yes,Yes,Sort of,No,Yes,Yes,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Moderate,,,,
evasiongalorebath@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,43,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-20,2021-04-20 00:48:00 CDT,GMT-05:00,1618897680220,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,20,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-21,2021-04-21 00:21:00 CDT,GMT-05:00,1618982460157,Completed,2021-04-21,2021-04-21 01:11:14 CDT,1618985474404,2,set_3,26,9,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-22/phone_promptresponse_clean_2021-04-22.csv,31,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-22,2021-04-22 00:45:00 CDT,GMT-05:00,1619070300183,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,8,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-23,2021-04-23 00:41:33 CDT,GMT-05:00,1619156493164,Completed,2021-04-23,2021-04-23 00:48:11 CDT,1619156891349,2,set_3,25,9,A little,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,Not at all,Quite a bit,Very much so,Very much so,Quite a bit,A little,No,No,0,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-04-25,2021-04-25 01:44:00 CDT,GMT-05:00,1619333040491,Completed,2021-04-25,2021-04-25 01:50:26 CDT,1619333426774,2,set_3,47,9,Moderately,A little,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,A little,Probably will not,Not really,,,,,,,,No,Yes,Sort of,Maybe,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-04-26,2021-04-26 01:43:00 CDT,GMT-05:00,1619419380158,Completed,2021-04-26,2021-04-26 01:47:23 CDT,1619419643334,1,set_4,47,9,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Sort of,Maybe,Sort of,Maybe,Sort of,Yes,A little,A little,I am currently experiencing mild-moderate viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,2,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-04-27,2021-04-27 02:16:57 CDT,GMT-05:00,1619507817806,Completed,2021-04-27,2021-04-27 02:32:28 CDT,1619508748980,2,set_4,23,9,Moderately,Not at all,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,Very much so,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-04-28,2021-04-28 01:49:00 CDT,GMT-05:00,1619592540306,Completed,2021-04-28,2021-04-28 02:06:51 CDT,1619593611509,2,set_3,23,9,Moderately,A little,Quite a bit,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Very much so,Moderately,Quite a bit,Moderately,No,No,0,Not at all,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,56,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-04-29,2021-04-29 01:16:00 CDT,GMT-05:00,1619676960192,Completed,2021-04-29,2021-04-29 02:21:23 CDT,1619680883624,2,set_1,27,9,Moderately,A little,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Sort of,Yes
evasiongalorebath@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,77,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-04-30,2021-04-30 01:35:00 CDT,GMT-05:00,1619764500139,Completed,2021-04-30,2021-04-30 02:06:03 CDT,1619766363943,2,set_2,25,9,Moderately,Moderately,A little,Moderately,Quite a bit,Not at all,Moderately,A little,A little,Moderately,Quite a bit,Very much so,Moderately,Moderately,No,No,0,,,,Very much so,Definitely will,No,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,64,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-05-01,2021-05-01 01:19:47 CDT,GMT-05:00,1619849987623,Completed,2021-05-01,2021-05-01 01:21:05 CDT,1619850065622,1,set_2,25,9,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,A little,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,32,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-02,2021-05-02 00:35:00 CDT,GMT-05:00,1619933700174,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,27,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-03,2021-05-03 00:30:00 CDT,GMT-05:00,1620019800182,Completed,2021-05-03,2021-05-03 01:15:20 CDT,1620022520339,2,set_2,48,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,No,No,Sort of,Yes,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,37,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-04,2021-05-04 00:41:00 CDT,GMT-05:00,1620106860203,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,37,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-05,2021-05-05 00:42:00 CDT,GMT-05:00,1620193320195,Completed,2021-05-05,2021-05-05 01:25:05 CDT,1620195905660,2,set_4,27,9,Not at all,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,A little bit,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,27,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-06,2021-05-06 00:31:00 CDT,GMT-05:00,1620279060144,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,30,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-07,2021-05-07 00:36:00 CDT,GMT-05:00,1620365760140,Completed,2021-05-07,2021-05-07 01:13:41 CDT,1620368021053,2,set_2,25,9,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Very much so,Quite a bit,Quite a bit,A little,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,9,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-08,2021-05-08 00:14:00 CDT,GMT-05:00,1620450840136,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,5,evasiongalorebath,Daily,BURST,RANDOM,4,5,2021-05-09,2021-05-09 04:35:00 CDT,GMT-05:00,1620552900177,Completed,2021-05-09,2021-05-09 04:36:50 CDT,1620553010414,1,set_2,47,9,A little,Moderately,Not at all,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Moderately,Very much so,Very much so,Quite a bit,Not at all,No,No,0,,,,Not at all,Probably will not,No,,,,,No,No,No,Maybe,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,4,evasiongalorebath,Daily,BURST,RANDOM,3,4,2021-05-10,2021-05-10 03:46:00 CDT,GMT-05:00,1620636360180,Completed,2021-05-10,2021-05-10 03:47:54 CDT,1620636474446,1,set_1,49,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Very much so,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Not at all,Might,Not really,Maybe
evasiongalorebath@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,5,evasiongalorebath,Daily,BURST,RANDOM,4,5,2021-05-11,2021-05-11 04:28:00 CDT,GMT-05:00,1620725280134,Completed,2021-05-11,2021-05-11 04:29:27 CDT,1620725367500,1,set_3,23,9,Moderately,Moderately,Not at all,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Not at all,Very much so,Quite a bit,Moderately,No,No,0,Not at all,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,5,evasiongalorebath,Daily,BURST,RANDOM,4,5,2021-05-12,2021-05-12 04:18:00 CDT,GMT-05:00,1620811080181,Completed,2021-05-12,2021-05-12 04:19:19 CDT,1620811159832,1,set_1,24,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,Very much so,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,Maybe
evasiongalorebath@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,41,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-13,2021-05-13 00:45:00 CDT,GMT-05:00,1620884700362,Completed,2021-05-13,2021-05-13 01:11:08 CDT,1620886268426,2,set_2,26,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Very much so,Very much so,Quite a bit,Moderately,No,No,0,,,,A little,Might,Trying to decide,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,6,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-14,2021-05-14 00:11:00 CDT,GMT-05:00,1620969060208,Completed,2021-05-14,2021-05-14 01:22:53 CDT,1620973373429,2,set_3,25,9,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,25,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-15,2021-05-15 00:30:00 CDT,GMT-05:00,1621056600189,Completed,2021-05-15,2021-05-15 01:09:04 CDT,1621058944796,2,set_3,25,9,Not at all,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Very much so,Quite a bit,Quite a bit,A little,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,8,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-16,2021-05-16 00:12:00 CDT,GMT-05:00,1621141920147,PartiallyCompleted,,,,,set_1,34,9,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,Sort of,Maybe,Not really,Maybe,Not really,Not really,Quite a bit,,,,,,,,,,Not at all,Might,Sort of,No
evasiongalorebath@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,15,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-17,2021-05-17 00:19:00 CDT,GMT-05:00,1621228740180,Completed,2021-05-17,2021-05-17 01:32:30 CDT,1621233150263,2,set_4,50,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,Very much so,Quite a bit,A little,No,No,0,,,,,,,,Quite a bit,Might,Yes,No,Maybe,Not really,No,Not really,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,22,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-18,2021-05-18 00:26:00 CDT,GMT-05:00,1621315560162,Completed,2021-05-18,2021-05-18 01:54:11 CDT,1621320851983,2,set_2,25,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Very much so,Quite a bit,Quite a bit,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,33,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-19,2021-05-19 00:37:00 CDT,GMT-05:00,1621402620148,Completed,2021-05-19,2021-05-19 01:42:02 CDT,1621406522807,2,set_1,27,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Extremely,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,Maybe
evasiongalorebath@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,10,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-20,2021-05-20 00:14:00 CDT,GMT-05:00,1621487640230,Completed,2021-05-20,2021-05-20 01:53:38 CDT,1621493618447,2,set_4,26,9,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,Somewhat,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,39,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-21,2021-05-21 00:43:00 CDT,GMT-05:00,1621575780189,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,18,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-22,2021-05-22 00:23:00 CDT,GMT-05:00,1621660980194,Completed,2021-05-22,2021-05-22 01:36:05 CDT,1621665365737,2,set_3,25,9,A little,Quite a bit,A little,Moderately,Extremely,Moderately,Moderately,Quite a bit,Not at all,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,No,No,0,Not at all,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,3,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-05-23,2021-05-23 02:38:00 CDT,GMT-05:00,1621755480186,Completed,2021-05-23,2021-05-23 02:40:10 CDT,1621755610194,1,set_3,47,9,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,A little,Might,Not really,,,,,,,,No,No,No,Maybe,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,3,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-05-24,2021-05-24 02:25:00 CDT,GMT-05:00,1621841100196,Completed,2021-05-24,2021-05-24 02:30:15 CDT,1621841415781,2,set_1,49,9,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Not at all,Quite a bit,Very much so,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,Not really,No,Yes,No,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Not at all,Might,Not really,Maybe
evasiongalorebath@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,3,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-05-25,2021-05-25 02:18:00 CDT,GMT-05:00,1621927080191,Completed,2021-05-25,2021-05-25 02:19:58 CDT,1621927198485,1,set_3,23,9,Moderately,Not at all,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,2,evasiongalorebath,Daily,BURST,RANDOM,0,1,2021-05-26,2021-05-26 00:10:00 CDT,GMT-05:00,1622005800160,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,15,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-27,2021-05-27 00:49:00 CDT,GMT-05:00,1622094540410,Completed,2021-05-27,2021-05-27 00:55:40 CDT,1622094940808,2,set_2,25,9,Moderately,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,7,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-28,2021-05-28 00:11:00 CDT,GMT-05:00,1622178660189,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,44,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-29,2021-05-29 00:48:16 CDT,GMT-05:00,1622267296132,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,27,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-30,2021-05-30 00:31:00 CDT,GMT-05:00,1622352660502,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,36,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-05-31,2021-05-31 00:40:00 CDT,GMT-05:00,1622439600196,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,39,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-06-01,2021-06-01 00:45:32 CDT,GMT-05:00,1622526332762,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,24,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-06-02,2021-06-02 00:27:00 CDT,GMT-05:00,1622611620144,Completed,2021-06-02,2021-06-02 00:51:06 CDT,1622613066914,2,set_1,27,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,Not at all,A little,Quite a bit,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of,Maybe
