.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
debatableuneasyeveryone@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-03-25,2021-03-25 22:36:00 PDT,GMT-07:00,1616736960158,Completed,2021-03-25,2021-03-25 22:57:22 PDT,1616738242523,2,set_1,25,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-03-26/phone_promptresponse_clean_2021-03-26.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-03-26,2021-03-26 22:31:00 PDT,GMT-07:00,1616823060117,Completed,2021-03-26,2021-03-26 22:31:46 PDT,1616823106377,1,set_4,24,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,17,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-03-27,2021-03-27 22:33:00 PDT,GMT-07:00,1616909580170,Completed,2021-03-27,2021-03-27 22:33:50 PDT,1616909630887,1,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Not at all,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,No,,,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,26,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-03-28,2021-03-28 22:25:00 PDT,GMT-07:00,1616995500315,Completed,2021-03-28,2021-03-28 22:35:58 PDT,1616996158023,2,set_1,48,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Moderately,Not at all,Not at all,Very much so,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,3 days,Less,More,Less,Quite a bit,Quite a bit,Very much so,Definitely will,Yes,Yes,,,Quite a bit,Quite a bit,I am currently experiencing severe viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-03-29/phone_promptresponse_clean_2021-03-29.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-03-29,2021-03-29 22:30:00 PDT,GMT-07:00,1617082200430,Completed,2021-03-29,2021-03-29 22:59:03 PDT,1617083943361,2,set_3,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,A little,A little,Moderately,A little,Not at all,A little,Moderately,No,Did not have to work today,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-03-30,2021-03-30 22:23:00 PDT,GMT-07:00,1617168180101,Completed,2021-03-30,2021-03-30 22:23:45 PDT,1617168225519,1,set_2,24,9,Not at all,Moderately,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,1,debatableuneasyeveryone,Daily,TIME,RANDOM,0,1,2021-04-02,2021-04-02 00:28:00 PDT,GMT-07:00,1617348480201,Completed,2021-04-02,2021-04-02 00:29:02 PDT,1617348542428,1,set_2,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,A little,Not at all,Moderately,Not at all,No,Did not have to work today,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,27,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-02,2021-04-02 22:40:00 PDT,GMT-07:00,1617428400126,Completed,2021-04-02,2021-04-02 22:40:49 PDT,1617428449358,1,set_3,23,9,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,21,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2021-04-03,2021-04-03 21:16:13 PDT,GMT-07:00,1617509773746,Completed,2021-04-03,2021-04-03 21:17:01 PDT,1617509821995,1,set_1,24,9,Not at all,Moderately,Quite a bit,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,No,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-04/phone_promptresponse_clean_2021-04-04.csv,21,debatableuneasyeveryone,Daily,BURST,RANDOM,20,21,2021-04-04,2021-04-04 20:46:00 PDT,GMT-07:00,1617594360139,Completed,2021-04-04,2021-04-04 21:37:11 PDT,1617597431835,2,set_2,47,9,Not at all,A little,Moderately,Not at all,Moderately,Moderately,Moderately,Not at all,A little,A little,A little,Quite a bit,Not at all,A little,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,No,No,Yes,Yes,No,Not really,0 days,1 day,More,Less,Neither more nor less,Very little,Moderate,,,,,,,A little,A little,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,24,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-04-05,2021-04-05 22:22:00 PDT,GMT-07:00,1617686520130,Completed,2021-04-05,2021-04-05 22:22:39 PDT,1617686559684,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Moderately,A little,Not at all,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-06/phone_promptresponse_clean_2021-04-06.csv,21,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-04-06,2021-04-06 22:16:00 PDT,GMT-07:00,1617772560141,Completed,2021-04-06,2021-04-06 23:13:28 PDT,1617776008403,2,set_1,25,9,A little,A little,Extremely,Moderately,A little,A little,A little,Not at all,A little,A little,Not at all,A little,A little,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,Yes,,,,,,Somewhat
debatableuneasyeveryone@timestudy_com/2021-04-07/phone_promptresponse_clean_2021-04-07.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-07,2021-04-07 22:27:00 PDT,GMT-07:00,1617859620166,Completed,2021-04-07,2021-04-07 23:18:41 PDT,1617862721591,2,set_4,23,9,Not at all,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-08/phone_promptresponse_clean_2021-04-08.csv,24,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-08,2021-04-08 22:37:00 PDT,GMT-07:00,1617946620125,Completed,2021-04-08,2021-04-08 22:41:05 PDT,1617946865748,1,set_1,24,9,Not at all,Moderately,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,A little,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-10/phone_promptresponse_clean_2021-04-10.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-10,2021-04-10 22:37:00 PDT,GMT-07:00,1618119420086,Completed,2021-04-10,2021-04-10 22:37:21 PDT,1618119441293,1,set_4,23,9,A little,Not at all,Moderately,Not at all,Moderately,A little,Moderately,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Moderately,No,No,0,Not at all,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-12/phone_promptresponse_clean_2021-04-12.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-04-12,2021-04-12 21:33:00 PDT,GMT-07:00,1618288380098,Completed,2021-04-12,2021-04-12 21:33:25 PDT,1618288405709,1,set_1,25,9,Not at all,Moderately,A little,Not at all,Moderately,Moderately,Not at all,A little,Not at all,A little,A little,Not at all,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,No,,,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-04-13,2021-04-13 21:13:00 PDT,GMT-07:00,1618373580136,Completed,2021-04-13,2021-04-13 21:13:31 PDT,1618373611466,1,set_2,23,9,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,A little,Not at all,Moderately,Moderately,A little,Not at all,A little,No,No,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-14/phone_promptresponse_clean_2021-04-14.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-04-14,2021-04-14 21:30:00 PDT,GMT-07:00,1618461000140,Completed,2021-04-14,2021-04-14 22:01:23 PDT,1618462883639,2,set_4,23,9,Not at all,Moderately,Quite a bit,A little,A little,Not at all,Moderately,Not at all,Not at all,Moderately,A little,Moderately,Not at all,A little,No,Did not have to work today,0,A little,Definitely will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-15/phone_promptresponse_clean_2021-04-15.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-15,2021-04-15 22:26:00 PDT,GMT-07:00,1618550760124,Completed,2021-04-15,2021-04-15 22:31:33 PDT,1618551093036,2,set_1,24,9,Quite a bit,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-04-16,2021-04-16 22:47:00 PDT,GMT-07:00,1618638420160,Completed,2021-04-16,2021-04-16 22:47:46 PDT,1618638466820,1,set_4,24,9,A little,Moderately,A little,Not at all,Extremely,Moderately,Not at all,Not at all,Not at all,A little,A little,Moderately,Not at all,A little,No,Did not have to work today,0,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-17/phone_promptresponse_clean_2021-04-17.csv,24,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-04-17,2021-04-17 22:44:00 PDT,GMT-07:00,1618724640259,Completed,2021-04-17,2021-04-17 22:51:37 PDT,1618725097052,2,set_3,23,9,Not at all,A little,Not at all,A little,A little,A little,Not at all,Not at all,Not at all,A little,Not at all,Not at all,Moderately,A little,No,Did not have to work today,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Definitely will not,Not really,,,,
debatableuneasyeveryone@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,1,debatableuneasyeveryone,Daily,BURST,RANDOM,23,0,2021-04-18,2021-04-18 23:44:00 PDT,GMT-07:00,1618814640119,Completed,2021-04-19,2021-04-19 00:05:50 PDT,1618815950653,2,set_2,47,9,Not at all,A little,Not at all,Not at all,A little,A little,Not at all,Not at all,Not at all,Moderately,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,Probably will,Yes,Yes,No,Yes,Yes,Yes,Not really,0 days,2 days,Neither more nor less,Less,Less,Very little,Moderate,,,,,,,Quite a bit,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,24,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-04-19,2021-04-19 22:18:00 PDT,GMT-07:00,1618895880150,Completed,2021-04-19,2021-04-19 22:18:39 PDT,1618895919012,1,set_4,24,9,Not at all,A little,A little,Not at all,A little,Not at all,A little,Not at all,Moderately,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
debatableuneasyeveryone@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-20,2021-04-20 22:17:00 PDT,GMT-07:00,1618982220090,Completed,2021-04-20,2021-04-20 22:20:59 PDT,1618982459360,1,set_3,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,24,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-21,2021-04-21 22:46:02 PDT,GMT-07:00,1619070362012,Completed,2021-04-21,2021-04-21 22:57:13 PDT,1619071033987,2,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Yes,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-23,2021-04-23 22:13:00 PDT,GMT-07:00,1619241180127,Completed,2021-04-23,2021-04-23 22:18:52 PDT,1619241532895,2,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,1,debatableuneasyeveryone,Daily,TIME,RANDOM,23,0,2021-04-24,2021-04-24 23:23:00 PDT,GMT-07:00,1619331780177,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,25,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-04-25,2021-04-25 21:31:00 PDT,GMT-07:00,1619411460195,Completed,2021-04-25,2021-04-25 21:33:19 PDT,1619411599950,1,set_4,48,9,A little,Moderately,A little,Not at all,Moderately,A little,Not at all,Moderately,Not at all,Quite a bit,Not at all,Very much so,Moderately,A little,No,Did not have to work today,0,Quite a bit,Probably will,No,,,,,Sort of,No,Yes,Yes,Yes,No,0 days,1 day,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,,Quite a bit,Not at all,I am not experiencing viral symptoms,A little bit
debatableuneasyeveryone@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,69,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-04-27,2021-04-27 21:47:00 PDT,GMT-07:00,1619585220129,Completed,2021-04-27,2021-04-27 21:52:43 PDT,1619585563160,2,set_4,23,9,Not at all,Moderately,Moderately,Not at all,Moderately,Moderately,A little,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Yes,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-28,2021-04-28 22:37:00 PDT,GMT-07:00,1619674620129,Completed,2021-04-28,2021-04-28 22:42:45 PDT,1619674965688,2,set_2,23,9,Moderately,A little,A little,Not at all,Not at all,Moderately,Not at all,A little,Not at all,Moderately,A little,Quite a bit,A little,A little,Not sure,Yes,0,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-04-29,2021-04-29 22:42:00 PDT,GMT-07:00,1619761320130,Completed,2021-04-29,2021-04-29 22:48:03 PDT,1619761683095,2,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Moderately,A little,A little,Moderately,A little,Not at all,Moderately,No,Yes,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Definitely will,Sort of,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,1,debatableuneasyeveryone,Daily,BURST,RANDOM,0,1,2021-05-01,2021-05-01 00:34:00 PDT,GMT-07:00,1619854440071,Completed,2021-05-01,2021-05-01 00:38:40 PDT,1619854720475,1,set_3,23,9,Not at all,Moderately,Moderately,Not at all,A little,A little,A little,Not at all,Not at all,Moderately,A little,Not at all,Not at all,A little,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will not,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,1,debatableuneasyeveryone,Daily,BURST,RANDOM,0,1,2021-05-02,2021-05-02 00:45:00 PDT,GMT-07:00,1619941500114,Completed,2021-05-02,2021-05-02 00:47:11 PDT,1619941631901,1,set_1,48,9,A little,A little,Moderately,Not at all,Moderately,A little,Not at all,A little,Not at all,Moderately,Not at all,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,No,Not really,No,Not really,Sort of,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Moderate,A little,Probably will,Yes,No,,,Quite a bit,Moderately,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,24,debatableuneasyeveryone,Daily,BURST,RANDOM,23,0,2021-05-02,2021-05-02 23:16:54 PDT,GMT-07:00,1620022614312,Completed,2021-05-02,2021-05-02 23:48:00 PDT,1620024480814,2,set_1,49,9,Not at all,Moderately,A little,A little,Moderately,A little,Not at all,Moderately,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,Sort of,No,Not really,Maybe,Not really,Sort of,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,Quite a bit,Probably will,Not really,No,,,A little,Quite a bit,I am not experiencing viral symptoms,Somewhat
debatableuneasyeveryone@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,1,debatableuneasyeveryone,Daily,BURST,RANDOM,0,1,2021-05-04,2021-05-04 00:21:00 PDT,GMT-07:00,1620112860096,Completed,2021-05-04,2021-05-04 01:05:05 PDT,1620115505051,2,set_4,25,9,Not at all,Moderately,Not at all,Moderately,A little,Not at all,A little,Not at all,Not at all,Moderately,Not at all,A little,A little,A little,No,Did not have to work today,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
debatableuneasyeveryone@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-04,2021-05-04 22:24:00 PDT,GMT-07:00,1620192240128,Completed,2021-05-04,2021-05-04 22:24:51 PDT,1620192291323,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,A little,Moderately,A little,A little,Not at all,Moderately,Not at all,Not at all,Not at all,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Maybe,,,,,,
debatableuneasyeveryone@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,24,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-05,2021-05-05 22:10:00 PDT,GMT-07:00,1620277800113,Completed,2021-05-05,2021-05-05 22:10:36 PDT,1620277836906,1,set_4,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Moderately,Not at all,A little,Quite a bit,A little,Not at all,Not at all,Moderately,No,Yes,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,23,0,2021-05-06,2021-05-06 23:48:00 PDT,GMT-07:00,1620370080146,Completed,2021-05-06,2021-05-06 23:49:08 PDT,1620370148134,1,set_3,23,9,Not at all,Quite a bit,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,A little,A little,No,Yes,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-07,2021-05-07 22:47:00 PDT,GMT-07:00,1620452820107,Completed,2021-05-07,2021-05-07 22:47:38 PDT,1620452858570,1,set_3,23,9,A little,A little,A little,A little,Not at all,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,A little,Not at all,No,Did not have to work today,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-05-08,2021-05-08 21:16:18 PDT,GMT-07:00,1620533778735,Completed,2021-05-08,2021-05-08 21:17:01 PDT,1620533821421,1,set_4,24,9,Not at all,Moderately,Not at all,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Not at all,Moderately,Not at all,A little,No,Did not have to work today,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-09,2021-05-09 22:12:00 PDT,GMT-07:00,1620623520078,Completed,2021-05-09,2021-05-09 22:13:48 PDT,1620623628100,1,set_3,48,9,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Not at all,A little,No,Did not have to work today,0,,,,Quite a bit,,,,Not really,No,No,Yes,No,No,0 days,0 days,Neither more nor less,Neither more nor less,More,Very little,Very little,,,,,Probably will not,Not really,Moderately,Not at all,I am not experiencing viral symptoms,Not at all
debatableuneasyeveryone@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-10,2021-05-10 22:21:00 PDT,GMT-07:00,1620710460105,Completed,2021-05-10,2021-05-10 22:26:54 PDT,1620710814228,2,set_1,24,9,Not at all,Moderately,A little,Moderately,A little,Moderately,Not at all,Not at all,A little,Moderately,Not at all,Moderately,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,No,,,,,,
debatableuneasyeveryone@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,1,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-11,2021-05-11 22:43:00 PDT,GMT-07:00,1620798180128,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,25,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-12,2021-05-12 22:46:00 PDT,GMT-07:00,1620884760099,Completed,2021-05-12,2021-05-12 22:46:44 PDT,1620884804344,1,set_1,25,9,Not at all,Moderately,Moderately,A little,A little,A little,Not at all,A little,Not at all,A little,Not at all,Moderately,A little,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes,,,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-13,2021-05-13 22:41:00 PDT,GMT-07:00,1620970860099,Completed,2021-05-13,2021-05-13 22:41:29 PDT,1620970889872,1,set_1,24,9,Not at all,Moderately,A little,Not at all,A little,A little,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-05-14,2021-05-14 22:19:00 PDT,GMT-07:00,1621055940087,Completed,2021-05-14,2021-05-14 22:48:45 PDT,1621057725149,2,set_3,23,9,Not at all,A little,Not at all,Moderately,Extremely,A little,A little,Not at all,Not at all,A little,A little,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
