.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x31_int_sed,x32_plan_sed
sublevelcurlyhanky@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-04,2021-09-04 22:24:00 CDT,GMT-05:00,1630812240104,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-05,2021-09-05 22:43:00 CDT,GMT-05:00,1630899780144,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,23,0,2021-09-06,2021-09-06 23:12:00 CDT,GMT-05:00,1630987920153,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,24,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-07,2021-09-07 22:32:00 CDT,GMT-05:00,1631071920158,Completed,2021-09-07,2021-09-07 23:21:56 CDT,1631074916115,2,set_3,23,9,Extremely,Not at all,Moderately,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,A little,A little,Very much so,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Sort of
sublevelcurlyhanky@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-08,2021-09-08 22:33:00 CDT,GMT-05:00,1631158380149,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-09,2021-09-09 22:36:00 CDT,GMT-05:00,1631244960137,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,25,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-09-10,2021-09-10 22:40:00 CDT,GMT-05:00,1631331600128,Completed,2021-09-10,2021-09-10 23:37:01 CDT,1631335021682,2,set_3,23,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Yes
sublevelcurlyhanky@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-09-11,2021-09-11 22:46:00 CDT,GMT-05:00,1631418360155,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,24,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-09-12,2021-09-12 22:15:00 CDT,GMT-05:00,1631502900143,Completed,2021-09-12,2021-09-12 22:16:53 CDT,1631503013786,1,set_4,47,9,Extremely,A little,A little,A little,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,No,No,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Moderate,,,,,Not at all,Probably will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-09-13,2021-09-13 22:36:00 CDT,GMT-05:00,1631590560169,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-14,2021-09-14 22:32:00 CDT,GMT-05:00,1631676720114,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-15,2021-09-15 22:21:00 CDT,GMT-05:00,1631762460212,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-16,2021-09-16 22:27:00 CDT,GMT-05:00,1631849220283,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,22,sublevelcurlyhanky,Daily,TIME,RANDOM,21,22,2021-09-17,2021-09-17 21:29:00 CDT,GMT-05:00,1631932140158,Completed,2021-09-17,2021-09-17 21:33:27 CDT,1631932407955,1,set_2,23,9,Quite a bit,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,Not at all,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,22,sublevelcurlyhanky,Daily,TIME,RANDOM,21,22,2021-09-18,2021-09-18 21:36:00 CDT,GMT-05:00,1632018960279,Completed,2021-09-18,2021-09-18 21:37:04 CDT,1632019024562,1,set_3,23,9,Quite a bit,A little,Moderately,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,Very much so,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
sublevelcurlyhanky@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-19,2021-09-19 20:35:00 CDT,GMT-05:00,1632101700167,Completed,2021-09-19,2021-09-19 20:36:57 CDT,1632101817281,1,set_3,48,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Moderately,A little,Not at all,Quite a bit,Quite a bit,Not at all,No,Did not have to work today,0,,,,,No,No and I didn't have a goal,Sort of,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Very little,Moderate,,,,Somewhat,,,,Not at all,Might,Yes
sublevelcurlyhanky@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,20,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-20,2021-09-20 20:45:00 CDT,GMT-05:00,1632188700204,Completed,2021-09-20,2021-09-20 20:54:41 CDT,1632189281625,2,set_4,23,9,Quite a bit,A little,Moderately,A little,A little,Extremely,Quite a bit,Quite a bit,Quite a bit,A little,A little,A little,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-21,2021-09-21 20:14:00 CDT,GMT-05:00,1632273240146,Completed,2021-09-21,2021-09-21 20:20:52 CDT,1632273652894,2,set_1,25,9,Quite a bit,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Quite a bit,A little,A little,Very much so,Quite a bit,Not at all,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-22,2021-09-22 20:10:00 CDT,GMT-05:00,1632359400131,Completed,2021-09-22,2021-09-22 20:20:59 CDT,1632360059253,2,set_1,24,9,Moderately,A little,Moderately,A little,A little,Moderately,Extremely,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Not at all,No,No,0,Not at all,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-23,2021-09-23 20:17:00 CDT,GMT-05:00,1632446220141,Completed,2021-09-23,2021-09-23 20:17:54 CDT,1632446274751,1,set_4,25,9,Quite a bit,A little,A little,A little,A little,Moderately,Moderately,Moderately,A little,A little,Not at all,Very much so,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-24,2021-09-24 20:11:00 CDT,GMT-05:00,1632532260135,Completed,2021-09-24,2021-09-24 20:12:53 CDT,1632532373592,1,set_3,24,9,Quite a bit,A little,Quite a bit,A little,A little,Extremely,Extremely,Quite a bit,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,Not at all,Probably will not,No
sublevelcurlyhanky@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-25,2021-09-25 20:27:00 CDT,GMT-05:00,1632619620139,Completed,2021-09-25,2021-09-25 20:28:40 CDT,1632619720891,1,set_4,23,9,Quite a bit,A little,A little,A little,A little,Quite a bit,Extremely,Moderately,A little,A little,A little,A little,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,,,
sublevelcurlyhanky@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,21,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-09-26,2021-09-26 20:11:00 CDT,GMT-05:00,1632705060158,Completed,2021-09-26,2021-09-26 21:05:14 CDT,1632708314063,2,set_4,49,9,Extremely,A little,Quite a bit,A little,A little,Quite a bit,Extremely,Extremely,Quite a bit,Quite a bit,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,No,No and I didn't have a goal,Sort of,but had a goal,Not really,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Very little,Moderate,,,,Very much,Not at all,Might,Sort of,,,
sublevelcurlyhanky@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,20,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-09-27,2021-09-27 20:27:00 CDT,GMT-05:00,1632792420134,Completed,2021-09-27,2021-09-27 20:28:11 CDT,1632792491964,1,set_2,24,9,Quite a bit,A little,Moderately,Not at all,A little,Extremely,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Trying to decide,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,21,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-09-28,2021-09-28 20:22:00 CDT,GMT-05:00,1632878520181,Completed,2021-09-28,2021-09-28 20:23:08 CDT,1632878588341,1,set_4,24,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,21,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-09-29,2021-09-29 20:22:00 CDT,GMT-05:00,1632964920146,Completed,2021-09-29,2021-09-29 20:24:13 CDT,1632965053071,1,set_1,24,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Moderately,Moderately,A little,A little,Moderately,Quite a bit,A little,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-09-30,2021-09-30 20:43:00 CDT,GMT-05:00,1633052580100,Completed,2021-09-30,2021-09-30 20:43:46 CDT,1633052626695,1,set_3,23,9,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
sublevelcurlyhanky@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-01,2021-10-01 20:29:00 CDT,GMT-05:00,1633138140093,Completed,2021-10-01,2021-10-01 20:30:03 CDT,1633138203034,1,set_3,24,9,Quite a bit,A little,A little,A little,A little,Extremely,Extremely,Extremely,Very much so,Not at all,A little,Quite a bit,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,Not at all,Definitely will not,Yes
sublevelcurlyhanky@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,20,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-02,2021-10-02 20:22:00 CDT,GMT-05:00,1633224120132,Completed,2021-10-02,2021-10-02 20:28:52 CDT,1633224532075,2,set_4,23,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,22,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-03,2021-10-03 20:22:00 CDT,GMT-05:00,1633310520148,Completed,2021-10-03,2021-10-03 20:31:10 CDT,1633311070682,2,set_2,48,9,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Quite a bit,Quite a bit,A little,No,No,0,,,,,No,No,No,but had a goal,No,No,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Neither more nor less,Moderate,Moderate,Not at all,Definitely will not,No,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-04,2021-10-04 20:33:00 CDT,GMT-05:00,1633397580156,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-05,2021-10-05 20:42:00 CDT,GMT-05:00,1633484520121,Completed,2021-10-05,2021-10-05 20:52:36 CDT,1633485156579,2,set_4,23,9,Quite a bit,A little,Quite a bit,A little,A little,Extremely,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-06,2021-10-06 20:33:00 CDT,GMT-05:00,1633570380187,Completed,2021-10-06,2021-10-06 20:34:41 CDT,1633570481900,1,set_4,23,9,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,
sublevelcurlyhanky@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-07,2021-10-07 20:32:00 CDT,GMT-05:00,1633656720181,Completed,2021-10-07,2021-10-07 20:32:55 CDT,1633656775210,1,set_3,23,9,Quite a bit,Moderately,A little,Not at all,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of
sublevelcurlyhanky@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,21,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-08,2021-10-08 20:32:00 CDT,GMT-05:00,1633743120156,Completed,2021-10-08,2021-10-08 21:26:07 CDT,1633746367274,2,set_2,23,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Trying to decide,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,20,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-09,2021-10-09 20:26:00 CDT,GMT-05:00,1633829160115,Completed,2021-10-09,2021-10-09 20:27:52 CDT,1633829272380,1,set_3,23,9,Extremely,A little,A little,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No
sublevelcurlyhanky@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,21,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-10,2021-10-10 20:23:00 CDT,GMT-05:00,1633915380121,Completed,2021-10-10,2021-10-10 20:26:02 CDT,1633915562009,1,set_1,49,9,Extremely,A little,Extremely,A little,Moderately,Extremely,Extremely,Quite a bit,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,No,0,Not at all,Definitely will not,No,but I had a goal,No,No and I didn't have a goal,No,but had a goal,No,No,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,Very much,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,20,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-11,2021-10-11 20:11:00 CDT,GMT-05:00,1634001060108,Completed,2021-10-11,2021-10-11 20:12:09 CDT,1634001129060,1,set_1,25,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Very much so,Very much so,A little,Moderately,Quite a bit,A little,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,Very much,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,20,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-12,2021-10-12 20:22:00 CDT,GMT-05:00,1634088120180,Completed,2021-10-12,2021-10-12 20:27:25 CDT,1634088445654,2,set_1,24,9,Extremely,A little,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,A little,Not at all,Very much so,Quite a bit,Not at all,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,33,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-13,2021-10-13 20:39:00 CDT,GMT-05:00,1634175540180,Completed,2021-10-13,2021-10-13 20:40:23 CDT,1634175623082,1,set_1,24,9,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Very much so,Quite a bit,A little,No,No,0,Not at all,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,22,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-14,2021-10-14 20:26:00 CDT,GMT-05:00,1634261160387,Completed,2021-10-14,2021-10-14 20:30:37 CDT,1634261437729,1,set_4,23,9,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,
sublevelcurlyhanky@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,18,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-15,2021-10-15 20:19:00 CDT,GMT-05:00,1634347140402,Completed,2021-10-15,2021-10-15 20:26:42 CDT,1634347602736,2,set_4,23,9,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,19,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-16,2021-10-16 20:42:00 CDT,GMT-05:00,1634434920085,Completed,2021-10-16,2021-10-16 20:42:59 CDT,1634434979854,1,set_1,24,9,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,A little,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,Not at all,Might,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,21,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-17,2021-10-17 20:13:00 CDT,GMT-05:00,1634519580103,Completed,2021-10-17,2021-10-17 20:15:54 CDT,1634519754063,1,set_2,47,9,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,A little,A little,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,No,No,No,but had a goal,No,No,Moderately,A little,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,Not at all,Definitely will not,Trying to decide,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,22,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-18,2021-10-18 20:43:00 CDT,GMT-05:00,1634607780313,Completed,2021-10-18,2021-10-18 20:44:12 CDT,1634607852680,1,set_3,24,9,Moderately,A little,Quite a bit,A little,A little,Extremely,Moderately,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,A little,Probably will not,Sort of
sublevelcurlyhanky@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,22,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-19,2021-10-19 20:39:00 CDT,GMT-05:00,1634693940078,Completed,2021-10-19,2021-10-19 20:40:25 CDT,1634694025967,1,set_2,23,9,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Trying to decide,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,20,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-20,2021-10-20 20:43:00 CDT,GMT-05:00,1634780580136,Completed,2021-10-20,2021-10-20 20:57:22 CDT,1634781442594,2,set_1,25,9,A little,Quite a bit,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,A little,A little,A little,Quite a bit,Quite a bit,Not at all,No,No,0,Not at all,Might,No,but I had a goal,,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,
sublevelcurlyhanky@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,23,sublevelcurlyhanky,Daily,TIME,RANDOM,20,21,2021-10-21,2021-10-21 20:31:00 CDT,GMT-05:00,1634866260095,Completed,2021-10-21,2021-10-21 20:31:58 CDT,1634866318222,1,set_4,23,9,Quite a bit,A little,Quite a bit,A little,A little,Extremely,Quite a bit,Moderately,A little,A little,A little,Very much so,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,20,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-22,2021-10-22 20:30:01 CDT,GMT-05:00,1634952601206,Completed,2021-10-22,2021-10-22 20:32:11 CDT,1634952731568,1,set_3,23,9,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Very much so,Quite a bit,Not at all,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really
sublevelcurlyhanky@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,21,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-23,2021-10-23 20:29:00 CDT,GMT-05:00,1635038940135,Completed,2021-10-23,2021-10-23 20:29:56 CDT,1635038996797,1,set_3,23,9,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No
sublevelcurlyhanky@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,22,sublevelcurlyhanky,Daily,BURST,RANDOM,20,21,2021-10-24,2021-10-24 20:43:00 CDT,GMT-05:00,1635126180162,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
