.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
gentlykittenthaw@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-17,2021-07-17 00:13:00 PDT,GMT-07:00,1626505980404,Completed,2021-07-17,2021-07-17 00:15:02 PDT,1626506102195,1,set_2,23,9,Not at all,Extremely,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-18,2021-07-18 00:49:00 PDT,GMT-07:00,1626594540331,Completed,2021-07-18,2021-07-18 00:53:02 PDT,1626594782616,1,set_1,45,9,Not at all,Extremely,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-19,2021-07-19 00:33:00 PDT,GMT-07:00,1626679980399,Completed,2021-07-19,2021-07-19 00:35:57 PDT,1626680157696,1,set_1,50,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,Not at all,Not really,No,Sort of,Maybe,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Might,Sort of,No
gentlykittenthaw@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-20,2021-07-20 00:41:00 PDT,GMT-07:00,1626766860553,Completed,2021-07-20,2021-07-20 00:42:38 PDT,1626766958107,1,set_2,23,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,Not at all,Very much so,Moderately,Not at all,Quite a bit,A little,No,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-21,2021-07-21 00:44:00 PDT,GMT-07:00,1626853440349,Completed,2021-07-21,2021-07-21 00:45:15 PDT,1626853515498,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-22,2021-07-22 00:24:00 PDT,GMT-07:00,1626938640347,Completed,2021-07-22,2021-07-22 00:25:19 PDT,1626938719502,1,set_1,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,No
gentlykittenthaw@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-07-23,2021-07-23 00:44:00 PDT,GMT-07:00,1627026240680,Completed,2021-07-23,2021-07-23 00:45:11 PDT,1627026311289,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,No
gentlykittenthaw@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-07-24,2021-07-24 01:28:00 PDT,GMT-07:00,1627115280382,Completed,2021-07-24,2021-07-24 01:29:05 PDT,1627115345153,1,set_2,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,No,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-07-25,2021-07-25 01:47:00 PDT,GMT-07:00,1627202820354,Completed,2021-07-25,2021-07-25 01:48:47 PDT,1627202927892,1,set_4,45,9,Not at all,Not at all,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-07-26,2021-07-26 01:31:00 PDT,GMT-07:00,1627288260379,Completed,2021-07-26,2021-07-26 01:33:04 PDT,1627288384828,1,set_4,47,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,,,,,Sort of,No,Sort of,Maybe,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-07-27,2021-07-27 01:38:00 PDT,GMT-07:00,1627375080360,Completed,2021-07-27,2021-07-27 01:43:38 PDT,1627375418036,2,set_2,23,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-07-28,2021-07-28 01:43:00 PDT,GMT-07:00,1627461780363,Completed,2021-07-28,2021-07-28 01:44:03 PDT,1627461843855,1,set_2,23,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-07-29,2021-07-29 01:30:00 PDT,GMT-07:00,1627547400379,Completed,2021-07-29,2021-07-29 01:30:51 PDT,1627547451114,1,set_3,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,Not at all,Probably will not,No,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-07-30,2021-07-30 01:10:01 PDT,GMT-07:00,1627632601388,Completed,2021-07-30,2021-07-30 01:11:03 PDT,1627632663218,1,set_2,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Might,Yes,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-07-31,2021-07-31 01:12:00 PDT,GMT-07:00,1627719120335,Completed,2021-07-31,2021-07-31 01:17:56 PDT,1627719476053,2,set_2,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-08-01,2021-08-01 01:12:00 PDT,GMT-07:00,1627805520366,Completed,2021-08-01,2021-08-01 01:15:33 PDT,1627805733207,1,set_3,47,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Yes,Did not have to work today,0,,,,,,,Not at all,Definitely will not,No,,No,No,Not really,but had a goal,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,2,3,2021-08-02,2021-08-02 02:27:00 PDT,GMT-07:00,1627896420356,Completed,2021-08-02,2021-08-02 02:28:27 PDT,1627896507027,1,set_4,46,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-08-03,2021-08-03 01:18:00 PDT,GMT-07:00,1627978680343,Completed,2021-08-03,2021-08-03 01:18:50 PDT,1627978730033,1,set_2,23,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-08-04,2021-08-04 01:30:00 PDT,GMT-07:00,1628065800393,Completed,2021-08-04,2021-08-04 01:31:11 PDT,1628065871415,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-08-05,2021-08-05 01:28:00 PDT,GMT-07:00,1628152080500,Completed,2021-08-05,2021-08-05 01:28:56 PDT,1628152136523,1,set_1,25,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,Maybe
gentlykittenthaw@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,21,gentlykittenthaw,Daily,TIME,RANDOM,23,0,2021-08-05,2021-08-05 23:31:00 PDT,GMT-07:00,1628231460546,Completed,2021-08-05,2021-08-05 23:31:56 PDT,1628231516432,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-08-07,2021-08-07 00:46:00 PDT,GMT-07:00,1628322360363,Completed,2021-08-07,2021-08-07 00:46:53 PDT,1628322413488,1,set_1,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,No,Maybe
gentlykittenthaw@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-08-08,2021-08-08 01:20:00 PDT,GMT-07:00,1628410800391,Completed,2021-08-08,2021-08-08 01:59:34 PDT,1628413174840,2,set_2,47,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,Yes,,,,,,,,No,No,Not really,Maybe,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-08-09,2021-08-09 01:25:00 PDT,GMT-07:00,1628497500379,Completed,2021-08-09,2021-08-09 01:28:54 PDT,1628497734334,1,set_2,45,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-08-10,2021-08-10 01:44:00 PDT,GMT-07:00,1628585040445,Completed,2021-08-10,2021-08-10 01:44:55 PDT,1628585095756,1,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-08-11,2021-08-11 01:20:00 PDT,GMT-07:00,1628670000337,Completed,2021-08-11,2021-08-11 01:21:16 PDT,1628670076560,1,set_2,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,A little,No,Did not have to work today,0,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-08-12,2021-08-12 01:12:00 PDT,GMT-07:00,1628755920386,Completed,2021-08-12,2021-08-12 01:12:59 PDT,1628755979319,1,set_2,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,23,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-08-12,2021-08-12 22:16:00 PDT,GMT-07:00,1628831760371,Completed,2021-08-12,2021-08-12 22:17:05 PDT,1628831825025,1,set_1,25,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,Not at all,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Maybe
gentlykittenthaw@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,19,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-08-13,2021-08-13 22:47:00 PDT,GMT-07:00,1628920020397,Completed,2021-08-13,2021-08-13 22:48:35 PDT,1628920115157,1,set_3,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,Very much so,Definitely will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,55,gentlykittenthaw,Daily,TIME,RANDOM,21,22,2021-08-14,2021-08-14 21:16:11 PDT,GMT-07:00,1629000971478,Completed,2021-08-14,2021-08-14 21:17:29 PDT,1629001049298,1,set_4,23,9,Not at all,Extremely,Extremely,Extremely,Quite a bit,Moderately,A little,A little,A little,Very much so,Not at all,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,19,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-08-15,2021-08-15 22:25:00 PDT,GMT-07:00,1629091500638,Completed,2021-08-15,2021-08-15 22:27:43 PDT,1629091663531,1,set_4,47,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,,,,,Yes,Yes,Sort of,but had a goal,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-17,2021-08-17 00:23:00 PDT,GMT-07:00,1629184980452,Completed,2021-08-17,2021-08-17 00:23:59 PDT,1629185039921,1,set_4,24,9,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,24,gentlykittenthaw,Daily,TIME,RANDOM,23,0,2021-08-17,2021-08-17 23:45:00 PDT,GMT-07:00,1629269100490,Completed,2021-08-17,2021-08-17 23:45:53 PDT,1629269153196,1,set_4,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,24,gentlykittenthaw,Daily,TIME,RANDOM,23,0,2021-08-18,2021-08-18 23:32:00 PDT,GMT-07:00,1629354720351,Completed,2021-08-18,2021-08-18 23:34:28 PDT,1629354868703,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,Maybe
gentlykittenthaw@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-08-20,2021-08-20 00:16:42 PDT,GMT-07:00,1629443802725,Completed,2021-08-20,2021-08-20 00:17:34 PDT,1629443854541,1,set_2,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,24,gentlykittenthaw,Daily,BURST,RANDOM,23,0,2021-08-20,2021-08-20 23:16:00 PDT,GMT-07:00,1629526560395,Completed,2021-08-20,2021-08-20 23:16:49 PDT,1629526609851,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-08-22,2021-08-22 00:16:00 PDT,GMT-07:00,1629616560526,Completed,2021-08-22,2021-08-22 00:18:27 PDT,1629616707573,1,set_1,48,9,Not at all,Extremely,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,Not really,Maybe,Not really,Maybe,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Might,Not really,Maybe
gentlykittenthaw@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-08-23,2021-08-23 00:36:00 PDT,GMT-07:00,1629704160388,Completed,2021-08-23,2021-08-23 00:37:54 PDT,1629704274938,1,set_4,46,9,Not at all,Extremely,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-24,2021-08-24 00:15:00 PDT,GMT-07:00,1629789300383,Completed,2021-08-24,2021-08-24 00:20:50 PDT,1629789650914,2,set_3,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-25,2021-08-25 00:18:00 PDT,GMT-07:00,1629875880413,Completed,2021-08-25,2021-08-25 00:49:53 PDT,1629877793405,2,set_3,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-26,2021-08-26 00:32:00 PDT,GMT-07:00,1629963120437,Completed,2021-08-26,2021-08-26 00:32:46 PDT,1629963166630,1,set_3,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-27,2021-08-27 00:21:00 PDT,GMT-07:00,1630048860417,Completed,2021-08-27,2021-08-27 00:22:02 PDT,1630048922521,1,set_2,23,9,Not at all,Extremely,Quite a bit,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-28,2021-08-28 00:37:00 PDT,GMT-07:00,1630136220451,Completed,2021-08-28,2021-08-28 00:57:56 PDT,1630137476641,2,set_1,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,Maybe
gentlykittenthaw@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-29,2021-08-29 00:34:00 PDT,GMT-07:00,1630222440441,Completed,2021-08-29,2021-08-29 00:36:05 PDT,1630222565032,1,set_2,48,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,Sort of,Maybe,Sort of,Maybe,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-08-30,2021-08-30 00:29:00 PDT,GMT-07:00,1630308540412,Completed,2021-08-30,2021-08-30 00:30:24 PDT,1630308624749,1,set_3,46,9,Not at all,Extremely,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
