.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
lardcapablemud@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-06-29,2021-06-29 02:22:00 PDT,GMT-07:00,1624958520314,Completed,2021-06-29,2021-06-29 02:27:29 PDT,1624958849908,2,set_1,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,A little,Quite a bit,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-06-30,2021-06-30 01:25:00 PDT,GMT-07:00,1625041500329,Completed,2021-06-30,2021-06-30 01:26:10 PDT,1625041570169,0,set_2,24,9,A little,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,No,0,Quite a bit,Might,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-01,2021-07-01 02:44:00 PDT,GMT-07:00,1625132640388,Completed,2021-07-01,2021-07-01 02:45:43 PDT,1625132743363,1,set_4,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,A little,A little,Moderately,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-07-02,2021-07-02 00:14:00 PDT,GMT-07:00,1625210040333,Completed,2021-07-02,2021-07-02 00:30:11 PDT,1625211011381,2,set_4,23,9,A little,A little,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,A little,Moderately,No,No,0,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,26,lardcapablemud,Daily,TIME,RANDOM,21,22,2021-07-02,2021-07-02 21:30:00 HST,GMT-10:00,1625297400355,Completed,2021-07-02,2021-07-02 23:40:54 HST,1625305254384,2,set_4,24,9,A little,Moderately,Extremely,Not at all,Quite a bit,Not at all,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,Moderately,Not at all,No,Did not have to work today,0,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,31,lardcapablemud,Daily,TIME,RANDOM,22,23,2021-07-03,2021-07-03 22:49:02 HST,GMT-10:00,1625388542038,Completed,2021-07-03,2021-07-03 22:50:51 HST,1625388651426,1,set_3,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Not at all,Not at all,No,Did not have to work today,0,,,,Quite a bit,Definitely will,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,24,lardcapablemud,Daily,TIME,RANDOM,22,23,2021-07-04,2021-07-04 22:30:00 HST,GMT-10:00,1625473800329,Completed,2021-07-04,2021-07-04 22:36:53 HST,1625474213641,2,set_4,48,9,Moderately,A little,Quite a bit,Not at all,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,More,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,36,lardcapablemud,Daily,TIME,RANDOM,20,21,2021-07-05,2021-07-05 20:36:00 HST,GMT-10:00,1625553360221,Completed,2021-07-05,2021-07-05 20:37:26 HST,1625553446902,1,set_3,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,A little,Not at all,No,Did not have to work today,0,,,,Not at all,Definitely will,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,22,lardcapablemud,Daily,TIME,RANDOM,21,22,2021-07-06,2021-07-06 21:14:00 HST,GMT-10:00,1625642040277,Completed,2021-07-06,2021-07-06 21:23:46 HST,1625642626205,2,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Yes,0,Not at all,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,26,lardcapablemud,Daily,TIME,RANDOM,21,22,2021-07-07,2021-07-07 21:41:00 HST,GMT-10:00,1625730060310,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,21,lardcapablemud,Daily,TIME,RANDOM,22,23,2021-07-08,2021-07-08 22:36:00 HST,GMT-10:00,1625819760286,Completed,2021-07-08,2021-07-08 23:27:13 HST,1625822833782,2,set_3,23,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Yes,0,,,,Not at all,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-07-10,2021-07-10 00:42:00 HST,GMT-10:00,1625913720297,Completed,2021-07-10,2021-07-10 00:43:07 HST,1625913787804,1,set_1,25,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,No,Did not have to work today,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,23,lardcapablemud,Daily,TIME,RANDOM,22,23,2021-07-10,2021-07-10 22:16:06 HST,GMT-10:00,1625991366771,Completed,2021-07-10,2021-07-10 22:16:59 HST,1625991419864,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2021-07-12,2021-07-12 00:20:00 PDT,GMT-07:00,1626074400330,Completed,2021-07-12,2021-07-12 01:19:14 PDT,1626077954234,2,set_3,48,9,Moderately,Moderately,Quite a bit,A little,Quite a bit,A little,Not at all,Moderately,A little,Quite a bit,Moderately,A little,A little,Not at all,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,Not at all,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,More,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-07-13,2021-07-13 01:31:00 PDT,GMT-07:00,1626165060364,Completed,2021-07-13,2021-07-13 01:33:10 PDT,1626165190622,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-07-14,2021-07-14 02:20:00 PDT,GMT-07:00,1626254400250,Completed,2021-07-14,2021-07-14 02:21:31 PDT,1626254491029,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,A little,A little,Very much so,Moderately,A little,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-07-15,2021-07-15 02:25:00 PDT,GMT-07:00,1626341100267,Completed,2021-07-15,2021-07-15 02:25:35 PDT,1626341135550,1,set_3,24,9,A little,Quite a bit,A little,Quite a bit,Extremely,Not at all,A little,Moderately,A little,Quite a bit,A little,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will not,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-16,2021-07-16 02:41:00 PDT,GMT-07:00,1626428460543,Completed,2021-07-16,2021-07-16 02:42:10 PDT,1626428530657,1,set_4,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,Quite a bit,A little,Moderately,A little,Quite a bit,Quite a bit,Very much so,No,No,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-17,2021-07-17 02:22:00 PDT,GMT-07:00,1626513720319,Completed,2021-07-17,2021-07-17 03:14:43 PDT,1626516883287,2,set_2,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-18,2021-07-18 02:10:00 PDT,GMT-07:00,1626599400590,Completed,2021-07-18,2021-07-18 02:17:08 PDT,1626599828826,2,set_1,48,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Less,Neither more nor less,Not at all,Not at all,A little,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-19,2021-07-19 02:45:00 PDT,GMT-07:00,1626687900780,Completed,2021-07-19,2021-07-19 02:51:35 PDT,1626688295069,2,set_4,47,9,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-20,2021-07-20 02:35:00 PDT,GMT-07:00,1626773700260,Completed,2021-07-20,2021-07-20 03:00:56 PDT,1626775256105,2,set_4,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-07-21,2021-07-21 01:47:00 PDT,GMT-07:00,1626857220289,Completed,2021-07-21,2021-07-21 02:42:52 PDT,1626860572293,2,set_3,23,9,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-07-22,2021-07-22 01:37:00 PDT,GMT-07:00,1626943020332,Completed,2021-07-22,2021-07-22 02:21:00 PDT,1626945660911,2,set_1,24,9,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,2,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-23,2021-07-23 02:11:00 PDT,GMT-07:00,1627031460354,Completed,2021-07-23,2021-07-23 02:11:49 PDT,1627031509113,1,set_4,23,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,No,No,0,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-07-24,2021-07-24 01:49:00 PDT,GMT-07:00,1627116540274,Completed,2021-07-24,2021-07-24 01:49:58 PDT,1627116598361,1,set_3,23,9,A little,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-07-25,2021-07-25 02:16:00 PDT,GMT-07:00,1627204560346,Completed,2021-07-25,2021-07-25 02:17:27 PDT,1627204647004,1,set_1,48,9,Moderately,Moderately,A little,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,No,No,but had a goal,No,No,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-07-26,2021-07-26 01:39:00 PDT,GMT-07:00,1627288740350,Completed,2021-07-26,2021-07-26 01:41:55 PDT,1627288915882,1,set_4,48,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Not at all,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,Not at all,Not at all,Probably will,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-07-27,2021-07-27 02:42:00 PDT,GMT-07:00,1627378920242,Completed,2021-07-27,2021-07-27 02:42:38 PDT,1627378958640,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-28,2021-07-28 02:20:00 PDT,GMT-07:00,1627464000365,Completed,2021-07-28,2021-07-28 02:20:44 PDT,1627464044071,1,set_1,25,9,Moderately,A little,Quite a bit,A little,Quite a bit,Not at all,Not at all,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-07-29,2021-07-29 02:21:00 PDT,GMT-07:00,1627550460244,Completed,2021-07-29,2021-07-29 02:21:38 PDT,1627550498774,1,set_1,25,9,Moderately,A little,Quite a bit,A little,Extremely,Not at all,Not at all,A little,Moderately,Quite a bit,Not at all,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-07-30,2021-07-30 01:48:00 PDT,GMT-07:00,1627634880349,Completed,2021-07-30,2021-07-30 03:15:43 PDT,1627640143944,2,set_3,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,4,lardcapablemud,Daily,TIME,RANDOM,3,4,2021-07-31,2021-07-31 03:12:06 PDT,GMT-07:00,1627726326885,Completed,2021-07-31,2021-07-31 03:12:54 PDT,1627726374769,1,set_1,24,9,A little,Quite a bit,Quite a bit,A little,Quite a bit,A little,Not at all,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-01,2021-08-01 02:14:00 PDT,GMT-07:00,1627809240387,Completed,2021-08-01,2021-08-01 02:46:51 PDT,1627811211277,2,set_2,48,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,A little,A little,Moderately,Very much so,Moderately,Very much so,Moderately,A little,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,Not at all,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2021-08-02,2021-08-02 00:10:00 PDT,GMT-07:00,1627888200447,Completed,2021-08-02,2021-08-02 00:20:14 PDT,1627888814833,2,set_3,47,9,Moderately,Moderately,Not at all,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-08-03,2021-08-03 01:25:00 PDT,GMT-07:00,1627979100316,Completed,2021-08-03,2021-08-03 01:28:02 PDT,1627979282436,1,set_4,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-04,2021-08-04 02:28:00 PDT,GMT-07:00,1628069280352,Completed,2021-08-04,2021-08-04 02:28:37 PDT,1628069317875,1,set_2,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,No,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-08-05,2021-08-05 01:45:00 PDT,GMT-07:00,1628153100430,Completed,2021-08-05,2021-08-05 02:47:48 PDT,1628156868940,2,set_2,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Not thought about it,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,4,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-06,2021-08-06 02:29:02 PDT,GMT-07:00,1628242142238,Completed,2021-08-06,2021-08-06 02:35:50 PDT,1628242550221,2,set_2,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,No,0,Very much so,Definitely will not,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-07,2021-08-07 02:30:00 PDT,GMT-07:00,1628328600342,Completed,2021-08-07,2021-08-07 02:32:29 PDT,1628328749104,1,set_1,24,9,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-08,2021-08-08 02:14:00 PDT,GMT-07:00,1628414040368,Completed,2021-08-08,2021-08-08 02:15:36 PDT,1628414136797,1,set_4,48,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Moderately,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,A little bit,Not at all,Probably will,No,No,No and I didn't have a goal,No,but had a goal,No,No,Moderately,Not at all,I am not experiencing viral symptoms,1 day,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-09,2021-08-09 02:32:00 PDT,GMT-07:00,1628501520347,Completed,2021-08-09,2021-08-09 02:34:55 PDT,1628501695004,1,set_4,47,9,A little,Not at all,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-10,2021-08-10 02:16:00 PDT,GMT-07:00,1628586960385,Completed,2021-08-10,2021-08-10 02:16:44 PDT,1628587004934,1,set_3,23,9,A little,A little,A little,Quite a bit,Extremely,A little,A little,A little,A little,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,2,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-11,2021-08-11 02:28:00 PDT,GMT-07:00,1628674080308,Completed,2021-08-11,2021-08-11 03:41:07 PDT,1628678467703,2,set_2,24,9,Quite a bit,A little,Moderately,A little,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,A little,Quite a bit,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Yes,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-12,2021-08-12 02:17:00 PDT,GMT-07:00,1628759820215,Completed,2021-08-12,2021-08-12 02:17:38 PDT,1628759858004,1,set_2,24,9,A little,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-13,2021-08-13 02:46:00 PDT,GMT-07:00,1628847960337,Completed,2021-08-13,2021-08-13 02:47:01 PDT,1628848021153,1,set_3,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Moderately,A little,Quite a bit,A little,A little,A little,Quite a bit,No,Yes,0,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,
