.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed
dissuadecelestialrelic@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-08,2021-09-08 22:18:00 PDT,GMT-07:00,1631164680201,Completed,2021-09-08,2021-09-08 22:22:50 PDT,1631164970391,1,set_4,23,9,A little,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,Quite a bit,Quite a bit,Moderately,Not at all,A little,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,
dissuadecelestialrelic@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-09-09,2021-09-09 21:48:00 PDT,GMT-07:00,1631249280170,Completed,2021-09-09,2021-09-09 21:48:59 PDT,1631249339620,1,set_1,25,9,A little,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Not at all,Moderately,Quite a bit,A little,Not at all,A little,Quite a bit,No,No,0,,,,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,22,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-09-10,2021-09-10 22:42:00 PDT,GMT-07:00,1631338920215,Completed,2021-09-10,2021-09-10 22:47:03 PDT,1631339223098,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,A little,Quite a bit,Not at all,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,
dissuadecelestialrelic@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,1,dissuadecelestialrelic,Daily,BURST,RANDOM,0,1,2021-09-12,2021-09-12 00:27:00 PDT,GMT-07:00,1631431620231,Completed,2021-09-12,2021-09-12 00:29:28 PDT,1631431768974,1,set_2,47,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,Moderately,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Yes,Yes,Sort of,Yes,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,Less,Quite a bit,Quite a bit,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-09-12,2021-09-12 22:47:00 PDT,GMT-07:00,1631512020224,Completed,2021-09-12,2021-09-12 22:49:25 PDT,1631512165582,1,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Moderately,A little,A little,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,Sort of,Yes,Yes,Yes,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,Less,Quite a bit,Quite a bit,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-09-13,2021-09-13 22:12:00 PDT,GMT-07:00,1631596320217,Completed,2021-09-13,2021-09-13 22:20:37 PDT,1631596837076,2,set_3,23,9,Not at all,Moderately,A little,Moderately,A little,A little,Quite a bit,A little,A little,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-14,2021-09-14 22:39:00 PDT,GMT-07:00,1631684340363,Completed,2021-09-14,2021-09-14 22:40:31 PDT,1631684431319,1,set_3,23,9,A little,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really
dissuadecelestialrelic@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-09-15,2021-09-15 23:04:34 PDT,GMT-07:00,1631772274926,NeverStarted,,,,,set_2,23,9,A little,Moderately,A little,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,Quite a bit,No,No,0,Very much so,Might,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,21,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-16,2021-09-16 22:22:00 PDT,GMT-07:00,1631856120402,Completed,2021-09-16,2021-09-16 22:23:08 PDT,1631856188854,1,set_1,24,9,A little,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,A little,Quite a bit,Moderately,A little,A little,Quite a bit,No,No,0,,,,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-09-17,2021-09-17 23:44:00 PDT,GMT-07:00,1631947440202,Completed,2021-09-17,2021-09-17 23:45:06 PDT,1631947506850,1,set_2,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,2,dissuadecelestialrelic,Daily,TIME,RANDOM,1,2,2021-09-19,2021-09-19 01:32:00 PDT,GMT-07:00,1632040320180,Completed,2021-09-19,2021-09-19 01:52:50 PDT,1632041570431,2,set_4,48,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Sort of,No,Yes,No,Not really,Not really,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,Quite a bit,Might,Not really,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-19,2021-09-19 22:24:00 PDT,GMT-07:00,1632115440286,Completed,2021-09-19,2021-09-19 22:27:46 PDT,1632115666852,1,set_3,47,9,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,,Sort of,No and I didn't have a goal,Yes,No,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,Less,Quite a bit,Quite a bit,,,,,Quite a bit,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-09-20,2021-09-20 21:32:00 PDT,GMT-07:00,1632198720193,Completed,2021-09-20,2021-09-20 21:44:30 PDT,1632199470567,2,set_3,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,A little,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,A little,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-09-21,2021-09-21 21:32:00 PDT,GMT-07:00,1632285120453,Completed,2021-09-21,2021-09-21 21:33:32 PDT,1632285212846,1,set_2,24,9,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-22,2021-09-22 22:48:00 PDT,GMT-07:00,1632376080242,Completed,2021-09-22,2021-09-22 22:51:54 PDT,1632376314321,1,set_3,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,Quite a bit,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-23,2021-09-23 22:19:00 PDT,GMT-07:00,1632460740181,Completed,2021-09-23,2021-09-23 22:24:48 PDT,1632461088739,2,set_2,24,9,A little,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Quite a bit,Quite a bit,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,24,dissuadecelestialrelic,Daily,BURST,RANDOM,23,0,2021-09-24,2021-09-24 23:28:00 PDT,GMT-07:00,1632551280247,Completed,2021-09-24,2021-09-24 23:30:24 PDT,1632551424868,1,set_3,23,9,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,24,dissuadecelestialrelic,Daily,BURST,RANDOM,23,0,2021-09-25,2021-09-25 23:29:00 PDT,GMT-07:00,1632637740259,Completed,2021-09-25,2021-09-25 23:30:27 PDT,1632637827168,1,set_1,25,9,Moderately,Quite a bit,Not at all,Moderately,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,A little,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,Somewhat,,,
dissuadecelestialrelic@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,22,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-09-26,2021-09-26 22:33:00 PDT,GMT-07:00,1632720780235,Completed,2021-09-26,2021-09-26 22:38:54 PDT,1632721134569,2,set_1,49,9,Moderately,A little,A little,Moderately,A little,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,No,Did not have to work today,0,,,,A little,Might,Not really,but I had a goal,Sort of,Maybe,Yes,Yes,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,A lot less,Neither more nor less,Quite a bit,Quite a bit,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,22,dissuadecelestialrelic,Daily,BURST,RANDOM,21,22,2021-09-27,2021-09-27 21:49:00 PDT,GMT-07:00,1632804540214,Completed,2021-09-27,2021-09-27 21:52:11 PDT,1632804731527,1,set_2,23,9,A little,Quite a bit,Quite a bit,Moderately,A little,A little,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-09-28,2021-09-28 21:44:00 PDT,GMT-07:00,1632890640260,Completed,2021-09-28,2021-09-28 21:45:09 PDT,1632890709669,1,set_4,24,9,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-09-29,2021-09-29 21:38:00 PDT,GMT-07:00,1632976680177,Completed,2021-09-29,2021-09-29 21:39:18 PDT,1632976758814,1,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-09-30,2021-09-30 22:10:00 PDT,GMT-07:00,1633065000241,Completed,2021-09-30,2021-09-30 22:15:17 PDT,1633065317237,2,set_4,23,9,Not at all,Moderately,A little,Moderately,A little,A little,Quite a bit,Not at all,Very much so,Quite a bit,Quite a bit,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-01,2021-10-01 22:29:00 PDT,GMT-07:00,1633152540214,Completed,2021-10-01,2021-10-01 22:32:23 PDT,1633152743176,1,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No
dissuadecelestialrelic@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-02,2021-10-02 22:44:00 PDT,GMT-07:00,1633239840211,Completed,2021-10-02,2021-10-02 22:46:06 PDT,1633239966405,1,set_3,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-03,2021-10-03 22:11:00 PDT,GMT-07:00,1633324260192,Completed,2021-10-03,2021-10-03 22:18:35 PDT,1633324715010,2,set_3,47,9,A little,Moderately,A little,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Yes,Maybe,Yes,Maybe,Sort of,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,Less,Quite a bit,Quite a bit,,,,,Quite a bit,Might,Not really
dissuadecelestialrelic@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-10-04,2021-10-04 21:35:00 PDT,GMT-07:00,1633408500161,Completed,2021-10-04,2021-10-04 21:59:46 PDT,1633409986845,2,set_2,24,9,A little,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-05,2021-10-05 22:44:00 PDT,GMT-07:00,1633499040191,Completed,2021-10-05,2021-10-05 22:46:11 PDT,1633499171224,1,set_1,24,9,A little,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Moderately,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,19,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-10-06,2021-10-06 21:44:00 PDT,GMT-07:00,1633581840280,Completed,2021-10-06,2021-10-06 21:45:22 PDT,1633581922573,1,set_2,23,9,A little,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Not at all,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-07,2021-10-07 22:36:01 PDT,GMT-07:00,1633671361496,Completed,2021-10-07,2021-10-07 22:39:02 PDT,1633671542337,1,set_4,23,9,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,25,dissuadecelestialrelic,Daily,BURST,RANDOM,23,0,2021-10-08,2021-10-08 23:11:02 PDT,GMT-07:00,1633759862833,Completed,2021-10-08,2021-10-08 23:13:34 PDT,1633760014549,1,set_4,23,9,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,2,dissuadecelestialrelic,Daily,BURST,RANDOM,1,2,2021-10-10,2021-10-10 01:45:00 PDT,GMT-07:00,1633855500307,Completed,2021-10-10,2021-10-10 01:51:01 PDT,1633855861158,2,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,A little,A little,A little,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Yes,Maybe,Yes,Yes,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,1 day,0 days,A lot less,A lot less,Less,Quite a bit,Quite a bit,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-10-10,2021-10-10 22:36:00 PDT,GMT-07:00,1633930560429,Completed,2021-10-10,2021-10-10 22:38:49 PDT,1633930729117,1,set_1,48,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Moderately,Quite a bit,Moderately,A little,A little,Not at all,No,Did not have to work today,0,,,,A little,Might,Not really,but I had a goal,Yes,Maybe,Yes,Yes,Not really,Not really,A little,Not at all,I am not experiencing viral symptoms,1 day,0 days,A lot less,Less,Less,Quite a bit,Quite a bit,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-10-11,2021-10-11 22:24:00 PDT,GMT-07:00,1634016240286,Completed,2021-10-11,2021-10-11 22:24:55 PDT,1634016295665,1,set_2,23,9,Moderately,A little,A little,Moderately,A little,A little,Moderately,Not at all,Moderately,Quite a bit,A little,A little,Quite a bit,Not at all,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-12,2021-10-12 22:49:00 PDT,GMT-07:00,1634104140258,Completed,2021-10-12,2021-10-12 22:53:33 PDT,1634104413914,1,set_2,24,9,A little,Moderately,A little,Moderately,A little,A little,Quite a bit,Not at all,A little,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,
dissuadecelestialrelic@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-13,2021-10-13 22:29:00 PDT,GMT-07:00,1634189340306,Completed,2021-10-13,2021-10-13 22:32:41 PDT,1634189561200,1,set_1,24,9,A little,Quite a bit,A little,Moderately,A little,Not at all,Moderately,Not at all,A little,Quite a bit,A little,A little,Quite a bit,Quite a bit,No,No,0,,,,A little,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-14,2021-10-14 22:47:00 PDT,GMT-07:00,1634276820545,Completed,2021-10-14,2021-10-14 22:48:43 PDT,1634276923429,1,set_2,23,9,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Moderately,Not at all,A little,Very much so,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-15,2021-10-15 22:38:11 PDT,GMT-07:00,1634362691883,Completed,2021-10-15,2021-10-15 22:41:07 PDT,1634362867235,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Moderately,Not at all,A little,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,A little,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-10-16,2021-10-16 23:38:00 PDT,GMT-07:00,1634452680317,Completed,2021-10-16,2021-10-16 23:39:24 PDT,1634452764714,1,set_2,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Moderately,Quite a bit,A little,Not at all,A little,Not at all,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-10-17,2021-10-17 21:45:00 PDT,GMT-07:00,1634532300430,Completed,2021-10-17,2021-10-17 22:04:53 PDT,1634533493621,2,set_3,48,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Moderately,Not at all,A little,A little,No,Did not have to work today,0,,,,,,,,Sort of,No and I didn't have a goal,Yes,Maybe,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,A lot less,Less,Moderate,Moderate,,,,,A little,Probably will not,No
dissuadecelestialrelic@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-10-18,2021-10-18 22:36:00 PDT,GMT-07:00,1634621760263,Completed,2021-10-18,2021-10-18 23:11:10 PDT,1634623870550,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,A little,A little,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will not,Not really
dissuadecelestialrelic@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-10-19,2021-10-19 23:15:00 PDT,GMT-07:00,1634710500306,Completed,2021-10-19,2021-10-19 23:19:04 PDT,1634710744327,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-10-20,2021-10-20 21:47:00 PDT,GMT-07:00,1634791620404,Completed,2021-10-20,2021-10-20 21:48:01 PDT,1634791681551,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,A little,Not at all,Moderately,Quite a bit,Quite a bit,A little,A little,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,2,dissuadecelestialrelic,Daily,BURST,RANDOM,1,2,2021-10-23,2021-10-23 01:15:00 PDT,GMT-07:00,1634976900244,Completed,2021-10-23,2021-10-23 01:17:14 PDT,1634977034693,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,A little,A little,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,2,dissuadecelestialrelic,Daily,BURST,RANDOM,1,2,2021-10-24,2021-10-24 01:15:02 PDT,GMT-07:00,1635063302117,Completed,2021-10-24,2021-10-24 01:17:33 PDT,1635063453963,1,set_3,47,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,,Sort of,No and I didn't have a goal,Yes,Maybe,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,Less,Moderate,Moderate,,,,,A little,Definitely will not,No
