.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed
slapstickporcupineslacks@timestudy_com/2021-12-20/phone_promptresponse_clean_2021-12-20.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-12-20,2021-12-20 21:36:00 EST,GMT-05:00,1640054160254,Completed,2021-12-20,2021-12-20 21:37:00 EST,1640054220282,1,set_4,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-12-21/phone_promptresponse_clean_2021-12-21.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-12-21,2021-12-21 21:11:00 EST,GMT-05:00,1640139060420,Completed,2021-12-21,2021-12-21 21:12:08 EST,1640139128679,1,set_3,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-12-22/phone_promptresponse_clean_2021-12-22.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-12-22,2021-12-22 20:33:00 EST,GMT-05:00,1640223180252,Completed,2021-12-22,2021-12-22 20:34:21 EST,1640223261263,1,set_1,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes,,,
slapstickporcupineslacks@timestudy_com/2021-12-24/phone_promptresponse_clean_2021-12-24.csv,1,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-12-23,2021-12-23 20:38:00 EST,GMT-05:00,1640309880257,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-12-24/phone_promptresponse_clean_2021-12-24.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-12-24,2021-12-24 20:36:00 EST,GMT-05:00,1640396160296,Completed,2021-12-24,2021-12-24 20:37:08 EST,1640396228921,1,set_1,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes,,,
slapstickporcupineslacks@timestudy_com/2021-12-25/phone_promptresponse_clean_2021-12-25.csv,21,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-12-25,2021-12-25 21:35:00 EST,GMT-05:00,1640486100216,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-12-26/phone_promptresponse_clean_2021-12-26.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-12-26,2021-12-26 21:21:00 EST,GMT-05:00,1640571660249,Completed,2021-12-26,2021-12-26 21:23:13 EST,1640571793219,1,set_3,48,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,A little,Moderately,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Yes,Yes,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,A lot less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-12-27/phone_promptresponse_clean_2021-12-27.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,20,21,2021-12-27,2021-12-27 20:31:00 EST,GMT-05:00,1640655060207,Completed,2021-12-27,2021-12-27 20:31:53 EST,1640655113157,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-12-28/phone_promptresponse_clean_2021-12-28.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,20,21,2021-12-28,2021-12-28 20:48:00 EST,GMT-05:00,1640742480756,Completed,2021-12-28,2021-12-28 20:49:59 EST,1640742599247,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-12-29/phone_promptresponse_clean_2021-12-29.csv,12,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-12-29,2021-12-29 21:44:00 EST,GMT-05:00,1640832240286,Completed,2021-12-29,2021-12-29 21:45:01 EST,1640832301786,1,set_3,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes
slapstickporcupineslacks@timestudy_com/2021-12-30/phone_promptresponse_clean_2021-12-30.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,20,21,2021-12-30,2021-12-30 20:39:00 EST,GMT-05:00,1640914740275,Completed,2021-12-30,2021-12-30 20:40:17 EST,1640914817674,1,set_4,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-12-31/phone_promptresponse_clean_2021-12-31.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-12-31,2021-12-31 21:47:00 EST,GMT-05:00,1641005220282,Completed,2021-12-31,2021-12-31 21:52:01 EST,1641005521763,2,set_1,24,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes,,,
slapstickporcupineslacks@timestudy_com/2022-01-01/phone_promptresponse_clean_2022-01-01.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-01,2022-01-01 21:48:00 EST,GMT-05:00,1641091680283,Completed,2022-01-01,2022-01-01 21:49:05 EST,1641091745675,1,set_2,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-02/phone_promptresponse_clean_2022-01-02.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-02,2022-01-02 21:38:00 EST,GMT-05:00,1641177480269,Completed,2022-01-02,2022-01-02 21:40:27 EST,1641177627692,1,set_4,47,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Yes,Yes,Yes,Yes,Yes,Very much so,Definitely will,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,Less,Neither more nor less,Not at all,Not at all,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-03/phone_promptresponse_clean_2022-01-03.csv,11,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-03,2022-01-03 21:18:00 EST,GMT-05:00,1641262680255,Completed,2022-01-03,2022-01-03 21:19:48 EST,1641262788292,1,set_3,24,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2022-01-04/phone_promptresponse_clean_2022-01-04.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-04,2022-01-04 20:37:00 EST,GMT-05:00,1641346620330,Completed,2022-01-04,2022-01-04 20:43:14 EST,1641346994245,2,set_1,25,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,A little,Probably will,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-05/phone_promptresponse_clean_2022-01-05.csv,16,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-05,2022-01-05 21:39:00 EST,GMT-05:00,1641436740185,Completed,2022-01-05,2022-01-05 21:40:44 EST,1641436844811,1,set_1,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,Yes,,,
slapstickporcupineslacks@timestudy_com/2022-01-06/phone_promptresponse_clean_2022-01-06.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-06,2022-01-06 20:32:00 EST,GMT-05:00,1641519120250,Completed,2022-01-06,2022-01-06 20:33:13 EST,1641519193562,1,set_4,24,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-07/phone_promptresponse_clean_2022-01-07.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-07,2022-01-07 20:37:00 EST,GMT-05:00,1641605820308,Completed,2022-01-07,2022-01-07 20:38:04 EST,1641605884642,1,set_1,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-08/phone_promptresponse_clean_2022-01-08.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,20,21,2022-01-08,2022-01-08 20:41:00 EST,GMT-05:00,1641692460263,Completed,2022-01-08,2022-01-08 20:41:56 EST,1641692516111,1,set_2,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-09/phone_promptresponse_clean_2022-01-09.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2022-01-09,2022-01-09 21:21:00 EST,GMT-05:00,1641781260271,Completed,2022-01-09,2022-01-09 21:23:18 EST,1641781398320,1,set_4,47,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,Sort of,Yes,Yes,Yes,Sort of,Very much so,Definitely will,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Less,Neither more nor less,Not at all,Not at all,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-10/phone_promptresponse_clean_2022-01-10.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,20,21,2022-01-10,2022-01-10 20:49:00 EST,GMT-05:00,1641865740245,Completed,2022-01-10,2022-01-10 20:50:27 EST,1641865827316,1,set_2,23,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-11/phone_promptresponse_clean_2022-01-11.csv,11,slapstickporcupineslacks,Daily,BURST,RANDOM,20,21,2022-01-11,2022-01-11 20:43:00 EST,GMT-05:00,1641951780269,Completed,2022-01-11,2022-01-11 20:44:08 EST,1641951848544,1,set_3,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,Not at all,Probably will not,Not really
slapstickporcupineslacks@timestudy_com/2022-01-12/phone_promptresponse_clean_2022-01-12.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-12,2022-01-12 21:22:00 EST,GMT-05:00,1642040520270,Completed,2022-01-12,2022-01-12 21:24:02 EST,1642040642395,1,set_2,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-13/phone_promptresponse_clean_2022-01-13.csv,15,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-13,2022-01-13 21:39:00 EST,GMT-05:00,1642127940297,Completed,2022-01-13,2022-01-13 21:40:14 EST,1642128014574,1,set_1,25,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,Not at all,Definitely will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-14/phone_promptresponse_clean_2022-01-14.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-14,2022-01-14 21:45:00 EST,GMT-05:00,1642214700252,Completed,2022-01-14,2022-01-14 21:46:16 EST,1642214776488,1,set_1,25,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,Not at all,Definitely will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-15/phone_promptresponse_clean_2022-01-15.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-15,2022-01-15 21:30:00 EST,GMT-05:00,1642300200259,Completed,2022-01-15,2022-01-15 21:31:02 EST,1642300262169,1,set_2,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-16/phone_promptresponse_clean_2022-01-16.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-16,2022-01-16 20:35:00 EST,GMT-05:00,1642383300349,Completed,2022-01-16,2022-01-16 20:37:27 EST,1642383447356,1,set_3,48,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Yes,Yes,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2022-01-17/phone_promptresponse_clean_2022-01-17.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-17,2022-01-17 21:26:00 EST,GMT-05:00,1642472760171,Completed,2022-01-17,2022-01-17 21:27:04 EST,1642472824953,1,set_3,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,A little,Definitely will,Yes
slapstickporcupineslacks@timestudy_com/2022-01-18/phone_promptresponse_clean_2022-01-18.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-18,2022-01-18 21:18:00 EST,GMT-05:00,1642558680424,Completed,2022-01-18,2022-01-18 21:19:11 EST,1642558751511,1,set_4,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,Not at all,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-19/phone_promptresponse_clean_2022-01-19.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-19,2022-01-19 20:43:00 EST,GMT-05:00,1642642980320,Completed,2022-01-19,2022-01-19 20:44:16 EST,1642643056017,1,set_1,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-20/phone_promptresponse_clean_2022-01-20.csv,15,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-20,2022-01-20 20:31:00 EST,GMT-05:00,1642728660232,Completed,2022-01-20,2022-01-20 20:32:11 EST,1642728731419,1,set_2,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-21/phone_promptresponse_clean_2022-01-21.csv,11,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-21,2022-01-21 21:14:39 EST,GMT-05:00,1642817679209,Completed,2022-01-21,2022-01-21 21:51:23 EST,1642819883099,2,set_1,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-22/phone_promptresponse_clean_2022-01-22.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2022-01-22,2022-01-22 21:11:00 EST,GMT-05:00,1642903860263,Completed,2022-01-22,2022-01-22 21:12:15 EST,1642903935205,1,set_1,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-23/phone_promptresponse_clean_2022-01-23.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2022-01-23,2022-01-23 21:19:00 EST,GMT-05:00,1642990740242,Completed,2022-01-23,2022-01-23 21:21:40 EST,1642990900436,1,set_3,48,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,Sort of,Yes,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2022-01-24/phone_promptresponse_clean_2022-01-24.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2022-01-24,2022-01-24 21:44:00 EST,GMT-05:00,1643078640302,Completed,2022-01-24,2022-01-24 21:45:01 EST,1643078701349,1,set_2,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2022-01-25,2022-01-25 21:38:00 EST,GMT-05:00,1643164680209,Completed,2022-01-25,2022-01-25 21:39:06 EST,1643164746015,1,set_1,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-01-26/phone_promptresponse_clean_2022-01-26.csv,15,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-26,2022-01-26 21:23:00 EST,GMT-05:00,1643250180253,Completed,2022-01-26,2022-01-26 21:24:21 EST,1643250261791,1,set_3,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of
slapstickporcupineslacks@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-27,2022-01-27 20:42:00 EST,GMT-05:00,1643334120639,Completed,2022-01-27,2022-01-27 20:43:05 EST,1643334185511,1,set_4,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,Not at all,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,19,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-28,2022-01-28 21:49:00 EST,GMT-05:00,1643424540287,Completed,2022-01-28,2022-01-28 21:50:28 EST,1643424628492,1,set_1,26,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,Not at all,Definitely will not,No,Yes,,,
slapstickporcupineslacks@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2022-01-29,2022-01-29 20:30:00 EST,GMT-05:00,1643506200287,Completed,2022-01-29,2022-01-29 20:31:13 EST,1643506273515,1,set_4,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-30,2022-01-30 21:40:00 EST,GMT-05:00,1643596800234,Completed,2022-01-30,2022-01-30 21:42:16 EST,1643596936682,1,set_3,48,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Sort of,Yes,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-01-31,2022-01-31 21:47:00 EST,GMT-05:00,1643683620262,Completed,2022-01-31,2022-01-31 21:48:26 EST,1643683706880,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,,,,
slapstickporcupineslacks@timestudy_com/2022-02-01/phone_promptresponse_clean_2022-02-01.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-02-01,2022-02-01 21:27:00 EST,GMT-05:00,1643768820230,Completed,2022-02-01,2022-02-01 21:28:08 EST,1643768888968,1,set_1,25,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,A little,Probably will,Sort of,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2022-02-02,2022-02-02 21:30:00 EST,GMT-05:00,1643855400296,Completed,2022-02-02,2022-02-02 22:14:24 EST,1643858064659,2,set_1,25,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,Yes,,,
