.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
feistydaycarelung@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-03-04,2021-03-04 22:46:00 MST,GMT-07:00,1614923160274,Completed,2021-03-04,2021-03-04 22:47:47 MST,1614923267284,1,set_1,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,Not at all,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-03-06,2021-03-06 01:32:00 MST,GMT-07:00,1615019520127,Completed,2021-03-06,2021-03-06 01:38:21 MST,1615019901911,2,set_3,23,9,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,A little,Moderately,Not at all,Very much so,Quite a bit,Moderately,Yes,No,0,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-03-07,2021-03-07 00:44:00 MST,GMT-07:00,1615103040154,Completed,2021-03-07,2021-03-07 00:48:11 MST,1615103291383,1,set_1,48,9,Not at all,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,No,0,,,,,,,,Not really,Yes,Sort of,Maybe,Not really,Sort of,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,4 days,Less,A lot more,More,Quite a bit,Moderate,,,,Quite a bit,Probably will,Sort of,No
feistydaycarelung@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-03-08,2021-03-08 01:34:00 MST,GMT-07:00,1615192440105,Completed,2021-03-08,2021-03-08 01:37:20 MST,1615192640937,1,set_4,47,9,Moderately,A little,Extremely,Not at all,Moderately,A little,Moderately,A little,Moderately,Not at all,Not at all,Quite a bit,Moderately,Moderately,No,No,0,A little,Probably will,Not really,,,,,Sort of,Yes,Not really,but had a goal,Not really,Sort of,A little,Moderately,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Extremely,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-03-09,2021-03-09 01:29:00 MST,GMT-07:00,1615278540080,Completed,2021-03-09,2021-03-09 01:44:42 MST,1615279482726,2,set_1,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,No
feistydaycarelung@timestudy_com/2021-03-10/phone_promptresponse_clean_2021-03-10.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-03-10,2021-03-10 00:28:00 MST,GMT-07:00,1615361280109,Completed,2021-03-10,2021-03-10 00:48:22 MST,1615362502924,1,set_2,23,9,Not at all,Quite a bit,Moderately,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-03-10/phone_promptresponse_clean_2021-03-10.csv,24,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-03-10,2021-03-10 22:43:00 MST,GMT-07:00,1615441380108,Completed,2021-03-10,2021-03-10 22:50:40 MST,1615441840009,2,set_4,23,9,A little,A little,Extremely,Not at all,Not at all,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Yes,Yes,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,23,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-03-11,2021-03-11 23:32:55 MST,GMT-07:00,1615530775128,Completed,2021-03-11,2021-03-11 23:37:21 MST,1615531041066,1,set_1,24,9,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,Yes
feistydaycarelung@timestudy_com/2021-03-12/phone_promptresponse_clean_2021-03-12.csv,24,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-03-12,2021-03-12 22:38:00 MST,GMT-07:00,1615613880133,Completed,2021-03-12,2021-03-12 23:16:57 MST,1615616217729,2,set_2,23,9,Not at all,Quite a bit,Quite a bit,A little,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Not at all,Very much so,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-03-14/phone_promptresponse_clean_2021-03-14.csv,1,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-03-13,2021-03-13 23:41:00 MST,GMT-07:00,1615704060160,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,3,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-03-14,2021-03-14 23:42:00 MDT,GMT-06:00,1615786920140,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,25,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-03-15,2021-03-15 23:45:00 MDT,GMT-06:00,1615873500117,Completed,2021-03-15,2021-03-15 23:47:51 MDT,1615873671485,1,set_3,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,A little bit,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-16/phone_promptresponse_clean_2021-03-16.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-03-16,2021-03-16 23:16:00 MDT,GMT-06:00,1615958160120,Completed,2021-03-16,2021-03-16 23:17:21 MDT,1615958241271,1,set_1,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-03-17/phone_promptresponse_clean_2021-03-17.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-03-17,2021-03-17 23:33:00 MDT,GMT-06:00,1616045580104,Completed,2021-03-17,2021-03-17 23:33:57 MDT,1616045637955,1,set_4,23,9,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Not at all,Moderately,Quite a bit,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-18/phone_promptresponse_clean_2021-03-18.csv,21,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-03-18,2021-03-18 21:23:00 MDT,GMT-06:00,1616124180115,Completed,2021-03-18,2021-03-18 22:47:54 MDT,1616129274892,2,set_2,23,9,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Extremely,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-03-19/phone_promptresponse_clean_2021-03-19.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-03-19,2021-03-19 22:10:00 MDT,GMT-06:00,1616213400097,Completed,2021-03-19,2021-03-19 22:11:37 MDT,1616213497716,1,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Very much so,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-03-20/phone_promptresponse_clean_2021-03-20.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-03-20,2021-03-20 22:20:00 MDT,GMT-06:00,1616300400088,Completed,2021-03-20,2021-03-20 23:01:12 MDT,1616302872657,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,Moderately,A little,Not at all,Quite a bit,A little,A little,Not at all,Quite a bit,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-03-21,2021-03-21 23:47:00 MDT,GMT-06:00,1616392020114,Completed,2021-03-21,2021-03-21 23:50:07 MDT,1616392207725,1,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,A little,Moderately,Moderately,Very much so,No,No,0,,,,,,,,Sort of,Yes,Not really,Yes,Not really,Not really,A little,Extremely,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Extremely,Moderate,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-03-23,2021-03-23 00:22:00 MDT,GMT-06:00,1616480520125,Completed,2021-03-23,2021-03-23 00:26:11 MDT,1616480771144,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,A little,Not at all,A little,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-03-23,2021-03-23 23:22:00 MDT,GMT-06:00,1616563320095,Completed,2021-03-23,2021-03-23 23:37:02 MDT,1616564222857,2,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Quite a bit,No,No,0,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-24/phone_promptresponse_clean_2021-03-24.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-03-24,2021-03-24 23:20:00 MDT,GMT-06:00,1616649600142,Completed,2021-03-24,2021-03-24 23:28:59 MDT,1616650139536,2,set_3,23,9,Not at all,Quite a bit,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Moderately,No,Yes,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,23,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-03-25,2021-03-25 23:34:00 MDT,GMT-06:00,1616736840127,Completed,2021-03-25,2021-03-25 23:35:35 MDT,1616736935696,1,set_2,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,3,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-03-27,2021-03-27 01:46:00 MDT,GMT-06:00,1616831160137,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-03-28,2021-03-28 01:22:00 MDT,GMT-06:00,1616916120215,Completed,2021-03-28,2021-03-28 01:24:11 MDT,1616916251779,1,set_3,47,9,A little,Quite a bit,Moderately,A little,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,A little,Definitely will not,No,Sort of,Yes,Sort of,Yes,Sort of,Sort of,A little,Extremely,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,A lot more,Extremely,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-03-29/phone_promptresponse_clean_2021-03-29.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-03-29,2021-03-29 01:15:00 MDT,GMT-06:00,1617002100089,Completed,2021-03-29,2021-03-29 01:18:17 MDT,1617002297327,1,set_3,47,9,Not at all,Quite a bit,A little,Not at all,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,A little,Very much so,Quite a bit,Very much so,No,Yes,0,,,,,Quite a bit,Probably will,Sort of,Sort of,Yes,Sort of,Yes,Sort of,Sort of,A little,Extremely,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Extremely,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-03-30,2021-03-30 00:48:00 MDT,GMT-06:00,1617086880131,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-03-31,2021-03-31 00:48:00 MDT,GMT-06:00,1617173280122,Completed,2021-03-31,2021-03-31 00:50:22 MDT,1617173422316,1,set_3,23,9,Not at all,Moderately,A little,Not at all,Quite a bit,Not at all,Moderately,A little,Quite a bit,Not at all,Not at all,Very much so,Moderately,Moderately,No,No,0,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-04-01,2021-04-01 00:44:00 MDT,GMT-06:00,1617259440171,Completed,2021-04-01,2021-04-01 00:49:31 MDT,1617259771971,2,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Not at all,A little,Quite a bit,Quite a bit,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,3,feistydaycarelung,Daily,TIME,RANDOM,2,3,2021-04-02,2021-04-02 02:18:00 MDT,GMT-06:00,1617351480087,Completed,2021-04-02,2021-04-02 02:18:38 MDT,1617351518301,1,set_2,24,9,A little,Quite a bit,Quite a bit,Not at all,Moderately,A little,A little,Moderately,Not at all,A little,Not at all,Quite a bit,Moderately,Moderately,No,No,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-04-02,2021-04-02 23:36:00 MDT,GMT-06:00,1617428160135,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-04/phone_promptresponse_clean_2021-04-04.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-04-04,2021-04-04 00:48:00 MDT,GMT-06:00,1617518880471,Completed,2021-04-04,2021-04-04 00:53:13 MDT,1617519193804,2,set_1,49,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,A little,A little,Moderately,Quite a bit,No,No,0,,,,Not at all,,,,Sort of,Yes,Sort of,No,Not really,Not really,Not at all,Moderately,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Quite a bit,Very little,,,,Quite a bit,Probably will,Yes,Yes
feistydaycarelung@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-04-05,2021-04-05 01:15:00 MDT,GMT-06:00,1617606900219,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-06/phone_promptresponse_clean_2021-04-06.csv,5,feistydaycarelung,Daily,TIME,RANDOM,4,5,2021-04-06,2021-04-06 04:29:00 MDT,GMT-06:00,1617704940133,Completed,2021-04-06,2021-04-06 04:34:51 MDT,1617705291208,2,set_1,24,9,Not at all,Moderately,Extremely,Not at all,Moderately,A little,Quite a bit,Not at all,A little,Quite a bit,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,Yes
feistydaycarelung@timestudy_com/2021-04-07/phone_promptresponse_clean_2021-04-07.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-04-07,2021-04-07 00:31:00 MDT,GMT-06:00,1617777060092,Completed,2021-04-07,2021-04-07 00:31:51 MDT,1617777111020,1,set_1,25,9,Not at all,Moderately,Quite a bit,Not at all,Moderately,Not at all,Moderately,A little,Moderately,Not at all,A little,Very much so,Quite a bit,Quite a bit,No,No,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-04-08/phone_promptresponse_clean_2021-04-08.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-04-08,2021-04-08 00:41:00 MDT,GMT-06:00,1617864060391,Completed,2021-04-08,2021-04-08 01:45:16 MDT,1617867916659,2,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes
feistydaycarelung@timestudy_com/2021-04-09/phone_promptresponse_clean_2021-04-09.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-04-09,2021-04-09 01:11:00 MDT,GMT-06:00,1617952260139,Completed,2021-04-09,2021-04-09 01:21:56 MDT,1617952916395,2,set_2,23,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,Not at all,A little,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-04-09/phone_promptresponse_clean_2021-04-09.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-04-09,2021-04-09 23:26:00 MDT,GMT-06:00,1618032360166,Completed,2021-04-09,2021-04-09 23:28:48 MDT,1618032528536,1,set_4,23,9,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-11/phone_promptresponse_clean_2021-04-11.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-04-10,2021-04-10 23:38:00 MDT,GMT-06:00,1618119480271,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-12/phone_promptresponse_clean_2021-04-12.csv,2,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-04-11,2021-04-11 23:49:00 MDT,GMT-06:00,1618206540191,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,2,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-04-13,2021-04-13 00:36:00 MDT,GMT-06:00,1618295760158,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,22,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-04-13,2021-04-13 22:43:00 MDT,GMT-06:00,1618375380161,Completed,2021-04-13,2021-04-13 23:01:24 MDT,1618376484936,2,set_1,24,9,Not at all,A little,Moderately,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-04-15/phone_promptresponse_clean_2021-04-15.csv,1,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-04-14,2021-04-14 23:20:00 MDT,GMT-06:00,1618464000176,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-15/phone_promptresponse_clean_2021-04-15.csv,23,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-04-15,2021-04-15 21:30:00 MDT,GMT-06:00,1618543800316,Completed,2021-04-15,2021-04-15 23:03:31 MDT,1618549411009,2,set_3,24,9,Not at all,Moderately,Quite a bit,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,A little,Not sure,Yes,0,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,21,feistydaycarelung,Daily,TIME,RANDOM,20,21,2021-04-16,2021-04-16 20:17:00 MDT,GMT-06:00,1618625820155,Completed,2021-04-16,2021-04-16 20:35:06 MDT,1618626906018,2,set_1,25,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-04-17,2021-04-17 23:30:00 MDT,GMT-06:00,1618723800147,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-04-18,2021-04-18 21:43:00 MDT,GMT-06:00,1618803780165,Completed,2021-04-18,2021-04-18 21:50:15 MDT,1618804215943,2,set_4,47,9,A little,Moderately,Moderately,A little,Moderately,Not at all,A little,A little,Not at all,Moderately,A little,Moderately,Moderately,Very much so,No,No,0,A little,Probably will not,No,,,,,Sort of,Yes,Sort of,No,Not really,Not really,A little,Moderately,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Extremely,Quite a bit,,,,,,,
feistydaycarelung@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-04-19,2021-04-19 21:26:00 MDT,GMT-06:00,1618889160165,Completed,2021-04-19,2021-04-19 21:43:18 MDT,1618890198066,2,set_3,23,9,A little,Moderately,A little,A little,Moderately,Not at all,Moderately,Not at all,A little,Moderately,A little,Quite a bit,A little,A little,No,Yes,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,21,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-04-20,2021-04-20 21:47:00 MDT,GMT-06:00,1618976820130,Completed,2021-04-20,2021-04-20 22:05:16 MDT,1618977916140,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,Not at all,A little,A little,Moderately,Moderately,Quite a bit,No,No,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-04-21,2021-04-21 22:11:00 MDT,GMT-06:00,1619064660133,Completed,2021-04-21,2021-04-21 22:33:31 MDT,1619066011187,2,set_1,24,9,A little,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,Not at all,Moderately,A little,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,No
feistydaycarelung@timestudy_com/2021-04-22/phone_promptresponse_clean_2021-04-22.csv,27,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-04-22,2021-04-22 22:39:00 MDT,GMT-06:00,1619152740212,Completed,2021-04-22,2021-04-22 23:56:04 MDT,1619157364375,2,set_1,24,9,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,25,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-04-23,2021-04-23 23:16:00 MDT,GMT-06:00,1619241360135,Completed,2021-04-23,2021-04-23 23:17:01 MDT,1619241421693,1,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Moderately,A little,A little,Not at all,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
