.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed
craftworkattendeeensnare@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-30,2021-06-30 21:16:01 PDT,GMT-07:00,1625112961472,Completed,2021-06-30,2021-06-30 21:25:26 PDT,1625113526356,2,set_1,26,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-01,2021-07-01 20:16:00 PDT,GMT-07:00,1625195760130,Completed,2021-07-01,2021-07-01 20:17:37 PDT,1625195857943,1,set_1,25,9,Extremely,Not at all,Extremely,Not at all,A little,Extremely,Extremely,Quite a bit,Quite a bit,A little,Very much so,Moderately,Moderately,A little,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,No,,,
craftworkattendeeensnare@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-02,2021-07-02 20:31:00 PDT,GMT-07:00,1625283060143,Completed,2021-07-02,2021-07-02 20:36:10 PDT,1625283370887,2,set_4,24,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-03,2021-07-03 20:18:00 PDT,GMT-07:00,1625368680116,Completed,2021-07-03,2021-07-03 20:19:18 PDT,1625368758843,1,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes
craftworkattendeeensnare@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-04,2021-07-04 20:48:00 PDT,GMT-07:00,1625456880110,Completed,2021-07-04,2021-07-04 20:50:06 PDT,1625457006838,1,set_4,47,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,A little,Might,Sort of,,Sort of,Maybe,Sort of,No,Sort of,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,2 days,2 days,More,Less,Neither more nor less,Moderate,Very little,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,20,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-05,2021-07-05 20:35:00 PDT,GMT-07:00,1625542500149,Completed,2021-07-05,2021-07-05 20:46:36 PDT,1625543196660,2,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Moderately,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-06,2021-07-06 20:45:00 PDT,GMT-07:00,1625629500125,Completed,2021-07-06,2021-07-06 20:46:39 PDT,1625629599522,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-07,2021-07-07 20:37:00 PDT,GMT-07:00,1625715420152,Completed,2021-07-07,2021-07-07 21:01:00 PDT,1625716860685,2,set_1,24,9,Quite a bit,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,Extremely,A little,Moderately,Quite a bit,Moderately,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-08,2021-07-08 20:31:00 PDT,GMT-07:00,1625801460533,Completed,2021-07-08,2021-07-08 20:31:35 PDT,1625801495493,1,set_2,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,23,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-09,2021-07-09 20:23:00 PDT,GMT-07:00,1625887380129,Completed,2021-07-09,2021-07-09 20:50:39 PDT,1625889039024,2,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-10,2021-07-10 20:30:00 PDT,GMT-07:00,1625974200183,Completed,2021-07-10,2021-07-10 20:31:39 PDT,1625974299209,1,set_2,23,9,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,18,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-11,2021-07-11 20:30:00 PDT,GMT-07:00,1626060600087,Completed,2021-07-11,2021-07-11 20:32:24 PDT,1626060744029,1,set_3,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Extremely,Extremely,I am not experiencing viral symptoms,3 days,0 days,More,Less,Neither more nor less,Moderate,Moderate,,,,,Very much so,Might,Yes
craftworkattendeeensnare@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,17,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-12,2021-07-12 20:39:00 PDT,GMT-07:00,1626147540180,Completed,2021-07-12,2021-07-12 20:40:31 PDT,1626147631671,1,set_4,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,17,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-13,2021-07-13 20:48:00 PDT,GMT-07:00,1626234480102,Completed,2021-07-13,2021-07-13 20:49:19 PDT,1626234559108,1,set_3,24,9,Extremely,Not at all,Quite a bit,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really
craftworkattendeeensnare@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-14,2021-07-14 20:40:00 PDT,GMT-07:00,1626320400121,Completed,2021-07-14,2021-07-14 20:47:45 PDT,1626320865636,2,set_1,24,9,Extremely,Not at all,Quite a bit,A little,Not at all,Moderately,Extremely,Extremely,Moderately,Not at all,Moderately,Moderately,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will not,Not really,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,14,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-15,2021-07-15 20:34:00 PDT,GMT-07:00,1626406440164,Completed,2021-07-15,2021-07-15 21:50:23 PDT,1626411023703,2,set_2,27,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,Very much so,Might,Yes,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,19,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-16,2021-07-16 20:41:00 PDT,GMT-07:00,1626493260181,Completed,2021-07-16,2021-07-16 20:41:36 PDT,1626493296613,1,set_2,23,9,Extremely,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,No,Did not have to work today,0,Quite a bit,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-17,2021-07-17 20:15:00 PDT,GMT-07:00,1626578100125,Completed,2021-07-17,2021-07-17 20:28:21 PDT,1626578901275,2,set_1,24,9,Moderately,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-18,2021-07-18 20:41:00 PDT,GMT-07:00,1626666060123,Completed,2021-07-18,2021-07-18 21:15:43 PDT,1626668143765,2,set_3,47,9,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,Maybe,Sort of,Yes,Not really,Not really,Moderately,Moderately,I am not experiencing viral symptoms,3 days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,,,,,Quite a bit,Might,Not really
craftworkattendeeensnare@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-19,2021-07-19 20:37:00 PDT,GMT-07:00,1626752220549,Completed,2021-07-19,2021-07-19 20:37:40 PDT,1626752260926,1,set_1,25,9,Extremely,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,17,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-20,2021-07-20 20:41:00 PDT,GMT-07:00,1626838860102,Completed,2021-07-20,2021-07-20 20:41:56 PDT,1626838916066,1,set_4,23,9,Extremely,Not at all,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,Very much so,A little,Quite a bit,Quite a bit,Moderately,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-21,2021-07-21 20:44:00 PDT,GMT-07:00,1626925440167,Completed,2021-07-21,2021-07-21 20:45:19 PDT,1626925519348,1,set_2,25,9,Extremely,Not at all,Extremely,Moderately,A little,Quite a bit,Extremely,Quite a bit,Very much so,Moderately,A little,Moderately,Quite a bit,Very much so,Not sure,No,0,Very much so,Probably will not,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-07-22,2021-07-22 21:45:01 PDT,GMT-07:00,1627015501120,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-23,2021-07-23 20:15:00 PDT,GMT-07:00,1627096500179,Completed,2021-07-23,2021-07-23 20:18:24 PDT,1627096704900,1,set_3,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Very much so,Not sure,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really
craftworkattendeeensnare@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,18,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-24,2021-07-24 20:40:00 PDT,GMT-07:00,1627184400202,Completed,2021-07-24,2021-07-24 21:17:17 PDT,1627186637874,2,set_1,25,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-25,2021-07-25 20:30:00 PDT,GMT-07:00,1627270200126,Completed,2021-07-25,2021-07-25 21:15:04 PDT,1627272904584,2,set_3,47,9,Extremely,A little,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Moderately,Moderately,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,Sort of,Maybe,Yes,Maybe,Sort of,Sort of,Extremely,Extremely,I am currently experiencing mild-moderate viral symptoms,0 days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,,,,,Not at all,Probably will not,Not really
craftworkattendeeensnare@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,20,21,2021-07-26,2021-07-26 20:23:00 PDT,GMT-07:00,1627356180167,Completed,2021-07-26,2021-07-26 20:25:09 PDT,1627356309951,1,set_2,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Not sure,Yes,0,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-27,2021-07-27 20:43:00 PDT,GMT-07:00,1627443780224,Completed,2021-07-27,2021-07-27 20:43:34 PDT,1627443814096,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,No,,,
craftworkattendeeensnare@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,19,craftworkattendeeensnare,Daily,TIME,RANDOM,18,19,2021-07-28,2021-07-28 18:47:00 PDT,GMT-07:00,1627523220697,Completed,2021-07-28,2021-07-28 19:11:57 PDT,1627524717498,2,set_3,23,9,Extremely,A little,Quite a bit,A little,A little,Extremely,Quite a bit,Extremely,Quite a bit,Quite a bit,Very much so,Moderately,A little,Moderately,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really
craftworkattendeeensnare@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-07-29,2021-07-29 21:16:28 PDT,GMT-07:00,1627618588693,Completed,2021-07-29,2021-07-29 21:17:52 PDT,1627618672069,1,set_3,24,9,Quite a bit,A little,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-30,2021-07-30 20:48:00 PDT,GMT-07:00,1627703280249,Completed,2021-07-30,2021-07-30 20:53:54 PDT,1627703634440,2,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will not,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-07-31,2021-07-31 20:13:00 PDT,GMT-07:00,1627787580222,Completed,2021-07-31,2021-07-31 20:13:55 PDT,1627787635148,1,set_2,23,9,Moderately,A little,Extremely,Not at all,Not at all,Extremely,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Not at all,Moderately,Very much so,Yes,No,0,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,20,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-01,2021-08-01 20:31:00 PDT,GMT-07:00,1627875060162,Completed,2021-08-01,2021-08-01 20:34:04 PDT,1627875244125,1,set_2,47,9,Quite a bit,A little,Extremely,A little,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Yes,Did not have to work today,0,Very much so,Might,Yes,,,,,Yes,No,Sort of,Maybe,Sort of,Sort of,Extremely,Extremely,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-02,2021-08-02 20:11:00 PDT,GMT-07:00,1627960260104,Completed,2021-08-02,2021-08-02 20:11:35 PDT,1627960295177,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,15,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-03,2021-08-03 20:26:00 PDT,GMT-07:00,1628047560138,Completed,2021-08-03,2021-08-03 20:34:57 PDT,1628048097299,2,set_4,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,No,No,0,,,,Very much so,Definitely will,Sort of,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,44,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-04,2021-08-04 20:45:00 PDT,GMT-07:00,1628135100131,Completed,2021-08-04,2021-08-04 20:46:03 PDT,1628135163903,1,set_3,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Not sure,No,0,,,,,,,Very much,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-05,2021-08-05 21:13:00 PDT,GMT-07:00,1628223180179,Completed,2021-08-05,2021-08-05 21:19:34 PDT,1628223574399,2,set_3,24,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,A little bit,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-06,2021-08-06 21:15:00 PDT,GMT-07:00,1628309700099,Completed,2021-08-06,2021-08-06 21:15:30 PDT,1628309730917,1,set_2,24,9,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Not sure,Did not have to work today,0,A little,Might,Trying to decide,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,23,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-07,2021-08-07 21:16:00 PDT,GMT-07:00,1628396160269,Completed,2021-08-07,2021-08-07 22:17:15 PDT,1628399835862,2,set_2,23,9,Extremely,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Very much so,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-08,2021-08-08 21:24:00 PDT,GMT-07:00,1628483040150,Completed,2021-08-08,2021-08-08 21:37:21 PDT,1628483841577,2,set_1,49,9,Not at all,Extremely,Moderately,Not at all,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Moderately,No,Did not have to work today,0,,,,,,,Somewhat,Yes,Yes,No,Maybe,Sort of,Sort of,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot less,Neither more nor less,Extremely,Quite a bit,Very much so,Definitely will,Yes,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,24,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-09,2021-08-09 21:39:00 PDT,GMT-07:00,1628570340135,Completed,2021-08-09,2021-08-09 21:39:52 PDT,1628570392868,1,set_1,24,9,Extremely,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Very much so,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-10,2021-08-10 20:17:01 PDT,GMT-07:00,1628651821422,Completed,2021-08-10,2021-08-10 20:18:15 PDT,1628651895812,1,set_4,23,9,Extremely,Not at all,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Very much so,Very much so,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-11,2021-08-11 20:35:00 PDT,GMT-07:00,1628739300217,Completed,2021-08-11,2021-08-11 20:37:34 PDT,1628739454183,1,set_3,24,9,Quite a bit,A little,A little,A little,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,Moderately,Moderately,Moderately,Very much so,Not sure,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
craftworkattendeeensnare@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,14,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-12,2021-08-12 20:17:00 PDT,GMT-07:00,1628824620172,Completed,2021-08-12,2021-08-12 20:24:05 PDT,1628825045850,2,set_2,25,9,Extremely,Not at all,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,No,0,Very much so,Might,Yes,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,37,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-13,2021-08-13 20:11:00 PDT,GMT-07:00,1628910660155,Completed,2021-08-13,2021-08-13 20:11:52 PDT,1628910712415,1,set_2,24,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Extremely,Extremely,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,A little,No,Did not have to work today,0,Quite a bit,Might,Yes,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
