.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
rangerabrasivedislike@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-07-25,2021-07-25 21:20:00 CDT,GMT-05:00,1627266000113,Completed,2021-07-25,2021-07-25 21:22:19 CDT,1627266139350,1,set_2,48,9,A little,Extremely,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Quite a bit,No,Did not have to work today,0,A little,Might,Trying to decide,,,,A little bit,,,,,Not really,No,Sort of,No,Sort of,,,Not really,,Moderately,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-07-26,2021-07-26 20:37:00 CDT,GMT-05:00,1627349820174,Completed,2021-07-26,2021-07-26 21:04:00 CDT,1627351440842,2,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,A little,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-07-27,2021-07-27 21:13:00 CDT,GMT-05:00,1627438380136,Completed,2021-07-27,2021-07-27 21:14:30 CDT,1627438470277,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-07-28,2021-07-28 19:14:00 CDT,GMT-05:00,1627517640129,Completed,2021-07-28,2021-07-28 19:22:31 CDT,1627518151365,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Moderately,Not at all,Not at all,Very much so,Moderately,Not at all,Moderately,Very much so,No,No,0,Very much so,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-07-29,2021-07-29 19:16:00 CDT,GMT-05:00,1627604160073,Completed,2021-07-29,2021-07-29 19:17:28 CDT,1627604248389,1,set_4,24,9,Not at all,Extremely,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Moderately,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,A little,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-07-30,2021-07-30 20:37:00 CDT,GMT-05:00,1627695420162,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,10,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-07-31,2021-07-31 19:33:00 CDT,GMT-05:00,1627777980141,Completed,2021-07-31,2021-07-31 19:34:03 CDT,1627778043271,1,set_4,23,9,A little,Quite a bit,A little,Extremely,Extremely,A little,Moderately,Not at all,Not at all,Very much so,A little,A little,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,A little,Probably will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-01,2021-08-01 20:27:00 CDT,GMT-05:00,1627867620095,Completed,2021-08-01,2021-08-01 20:32:26 CDT,1627867946554,2,set_4,47,9,A little,Extremely,Not at all,Quite a bit,Extremely,Not at all,A little,Not at all,A little,Very much so,Not at all,Not at all,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,,,,,Sort of,No,Yes,Yes,Not really,Quite a bit,Definitely will,Yes,Yes,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-03,2021-08-03 20:39:00 CDT,GMT-05:00,1628041140128,Completed,2021-08-03,2021-08-03 20:46:16 CDT,1628041576169,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-04,2021-08-04 20:40:00 CDT,GMT-05:00,1628127600109,Completed,2021-08-04,2021-08-04 20:41:06 CDT,1628127666524,1,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Quite a bit,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-05,2021-08-05 20:27:00 CDT,GMT-05:00,1628213220134,Completed,2021-08-05,2021-08-05 21:39:40 CDT,1628217580903,2,set_1,24,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,A little,Moderately,A little,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-06,2021-08-06 20:43:00 CDT,GMT-05:00,1628300580130,Completed,2021-08-06,2021-08-06 20:43:54 CDT,1628300634849,1,set_3,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,,,,A little,Might,Sort of,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,18,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-08-07,2021-08-07 20:35:00 CDT,GMT-05:00,1628386500090,Completed,2021-08-07,2021-08-07 20:57:38 CDT,1628387858291,2,set_2,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Not at all,Probably will,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-08-08,2021-08-08 20:38:00 CDT,GMT-05:00,1628473080134,Completed,2021-08-08,2021-08-08 20:40:41 CDT,1628473241515,1,set_2,47,9,Not at all,Extremely,Not at all,Extremely,Extremely,A little,A little,A little,A little,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,Sort of,Yes,Sort of,Yes,Not really,,,Not really,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,19,20,2021-08-09,2021-08-09 19:42:00 CDT,GMT-05:00,1628556120158,Completed,2021-08-09,2021-08-09 19:42:56 CDT,1628556176982,1,set_3,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Probably will,Yes,Very much,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,19,20,2021-08-10,2021-08-10 19:40:00 CDT,GMT-05:00,1628642400098,Completed,2021-08-10,2021-08-10 19:42:34 CDT,1628642554993,1,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,A little bit,Quite a bit,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-11,2021-08-11 20:35:00 CDT,GMT-05:00,1628732100112,Completed,2021-08-11,2021-08-11 20:47:36 CDT,1628732856229,2,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,A little,Not at all,Not at all,Very much so,A little,Not at all,Moderately,Very much so,Yes,No,0,,,,,,,,,,,,,,,,,A little,Might,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-12,2021-08-12 20:39:00 CDT,GMT-05:00,1628818740153,Completed,2021-08-12,2021-08-12 20:43:09 CDT,1628818989779,1,set_1,24,9,Not at all,Extremely,A little,Extremely,Quite a bit,Not at all,Not at all,Moderately,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,30,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-13,2021-08-13 20:28:00 CDT,GMT-05:00,1628904480130,Completed,2021-08-13,2021-08-13 20:29:29 CDT,1628904569192,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Quite a bit,A little,No,No,0,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,12,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-08-14,2021-08-14 21:16:00 CDT,GMT-05:00,1628993760132,Completed,2021-08-14,2021-08-14 22:14:13 CDT,1628997253374,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-08-15,2021-08-15 19:38:00 CDT,GMT-05:00,1629074280107,Completed,2021-08-15,2021-08-15 19:41:21 CDT,1629074481361,1,set_1,50,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,Not at all,Quite a bit,Probably will,Yes,Yes,Sort of,Yes,Sort of,but had a goal,Yes,,,Sort of,,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-16,2021-08-16 20:39:00 CDT,GMT-05:00,1629164340066,Completed,2021-08-16,2021-08-16 20:45:34 CDT,1629164734649,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,31,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-17,2021-08-17 20:15:00 CDT,GMT-05:00,1629249300222,Completed,2021-08-17,2021-08-17 20:15:55 CDT,1629249355708,1,set_4,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Not at all,A little,Very much so,No,No,0,,,,,,,Not at all,,,,,,,,,,Very much so,Might,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:47:00 CDT,GMT-05:00,1629337620089,Completed,2021-08-18,2021-08-18 20:54:17 CDT,1629338057014,2,set_3,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,A little,A little,Not at all,A little,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,,,,A little,Probably will,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-19,2021-08-19 20:47:00 CDT,GMT-05:00,1629424020085,Completed,2021-08-19,2021-08-19 20:48:30 CDT,1629424110673,1,set_3,24,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,A little,Moderately,Not at all,A little,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,23,rangerabrasivedislike,Daily,TIME,RANDOM,22,23,2021-08-20,2021-08-20 22:34:00 CDT,GMT-05:00,1629516840149,Completed,2021-08-20,2021-08-20 22:35:10 CDT,1629516910657,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Moderately,Moderately,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-08-21,2021-08-21 22:20:00 CDT,GMT-05:00,1629602400141,Completed,2021-08-21,2021-08-21 22:20:51 CDT,1629602451481,1,set_3,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-08-23,2021-08-23 20:41:00 CDT,GMT-05:00,1629769260080,Completed,2021-08-23,2021-08-23 20:43:03 CDT,1629769383857,1,set_4,23,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,Very much so,Might,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,19,20,2021-08-24,2021-08-24 19:41:00 CDT,GMT-05:00,1629852060127,Completed,2021-08-24,2021-08-24 20:39:21 CDT,1629855561824,2,set_1,24,9,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,29,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-08-25,2021-08-25 21:38:00 CDT,GMT-05:00,1629945480122,Completed,2021-08-25,2021-08-25 21:44:13 CDT,1629945853555,2,set_2,24,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,A little,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-08-26,2021-08-26 21:36:00 CDT,GMT-05:00,1630031760306,Completed,2021-08-26,2021-08-26 21:48:19 CDT,1630032499073,2,set_4,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,25,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-08-27,2021-08-27 21:14:00 CDT,GMT-05:00,1630116840142,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-08-28,2021-08-28 21:16:00 CDT,GMT-05:00,1630203360145,Completed,2021-08-28,2021-08-28 22:01:38 CDT,1630206098071,2,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,Not at all,Very much so,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,11,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-29,2021-08-29 20:28:00 CDT,GMT-05:00,1630286880139,Completed,2021-08-29,2021-08-29 20:30:21 CDT,1630287021746,1,set_3,47,9,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Moderately,No,Did not have to work today,0,,,,A little,Probably will,Sort of,,,,,,Sort of,Yes,Sort of,No,Sort of,,,Sort of,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit
rangerabrasivedislike@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-08-30,2021-08-30 20:27:00 CDT,GMT-05:00,1630373220149,Completed,2021-08-30,2021-08-30 20:42:34 CDT,1630374154371,2,set_4,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-08-31,2021-08-31 21:41:00 CDT,GMT-05:00,1630464060186,Completed,2021-08-31,2021-08-31 21:54:26 CDT,1630464866683,1,set_4,23,9,A little,Extremely,A little,Extremely,Extremely,Not at all,A little,A little,Not at all,Very much so,Quite a bit,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-01,2021-09-01 20:33:00 CDT,GMT-05:00,1630546380098,Completed,2021-09-01,2021-09-01 20:35:14 CDT,1630546514623,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Moderately,No,No,0,A little,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-09-02,2021-09-02 21:41:00 CDT,GMT-05:00,1630636860148,Completed,2021-09-02,2021-09-02 22:20:48 CDT,1630639248347,2,set_2,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,Very much so,Definitely will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-09-03,2021-09-03 21:35:00 CDT,GMT-05:00,1630722900107,Completed,2021-09-03,2021-09-03 21:48:14 CDT,1630723694749,2,set_4,23,9,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-09-04,2021-09-04 21:45:00 CDT,GMT-05:00,1630809900117,Completed,2021-09-04,2021-09-04 22:02:08 CDT,1630810928199,2,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,A little,Very much so,No,Did not have to work today,0,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-09-05,2021-09-05 22:26:00 CDT,GMT-05:00,1630898760172,Completed,2021-09-05,2021-09-05 22:33:51 CDT,1630899231880,2,set_2,48,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,Did not have to work today,0,Quite a bit,Definitely will,Not thought about it,,,,,,,,,Sort of,Maybe,Sort of,Maybe,Yes,,,Sort of,,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit
rangerabrasivedislike@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-09-06,2021-09-06 21:44:00 CDT,GMT-05:00,1630982640149,Completed,2021-09-06,2021-09-06 21:58:48 CDT,1630983528183,2,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,A little,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-09-07,2021-09-07 19:43:00 CDT,GMT-05:00,1631061780162,Completed,2021-09-07,2021-09-07 19:43:47 CDT,1631061827670,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Moderately,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Might,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-08,2021-09-08 20:33:00 CDT,GMT-05:00,1631151180134,Completed,2021-09-08,2021-09-08 20:36:22 CDT,1631151382507,1,set_3,23,9,Not at all,Extremely,Quite a bit,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Very much so,A little,Not at all,Quite a bit,Moderately,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-09,2021-09-09 20:32:00 CDT,GMT-05:00,1631237520072,Completed,2021-09-09,2021-09-09 20:33:29 CDT,1631237609780,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,A little,A little,Moderately,A little,Very much so,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-10,2021-09-10 20:40:00 CDT,GMT-05:00,1631324400117,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-09-11,2021-09-11 21:17:00 CDT,GMT-05:00,1631413020101,Completed,2021-09-11,2021-09-11 22:03:34 CDT,1631415814774,2,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
