.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
reliablydetaildebate@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-03-11,2022-03-11 22:38:00 PST,GMT-08:00,1647067080212,Completed,2022-03-11,2022-03-11 22:39:10 PST,1647067150821,1,set_4,23,9,Extremely,Not at all,Moderately,Not at all,A little,Moderately,Quite a bit,Quite a bit,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-03-12,2022-03-12 21:33:00 PST,GMT-08:00,1647149580186,Completed,2022-03-12,2022-03-12 21:34:11 PST,1647149651586,1,set_4,23,9,Quite a bit,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-13/phone_promptresponse_clean_2022-03-13.csv,20,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2022-03-13,2022-03-13 20:36:00 PDT,GMT-07:00,1647228960212,Completed,2022-03-13,2022-03-13 20:39:34 PDT,1647229174743,1,set_4,48,9,A little,A little,Moderately,A little,Extremely,Not at all,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,Very much so,Definitely will,Sort of,No,Yes,Sort of,Maybe,,,,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,A little bit,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-03-14,2022-03-14 21:38:00 PDT,GMT-07:00,1647319080231,Completed,2022-03-14,2022-03-14 21:40:41 PDT,1647319241514,1,set_4,23,9,A little,A little,Moderately,Not at all,Quite a bit,Not at all,A little,Moderately,Not at all,Very much so,Very much so,A little,A little,Moderately,No,No,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-15/phone_promptresponse_clean_2022-03-15.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-15,2022-03-15 21:30:03 PDT,GMT-07:00,1647405003450,Completed,2022-03-15,2022-03-15 21:32:23 PDT,1647405143075,1,set_1,24,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,No,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-16,2022-03-16 21:24:00 PDT,GMT-07:00,1647491040280,Completed,2022-03-16,2022-03-16 21:29:50 PDT,1647491390321,2,set_3,24,9,A little,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Quite a bit,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Might,Not really,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-17/phone_promptresponse_clean_2022-03-17.csv,26,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-17,2022-03-17 21:44:00 PDT,GMT-07:00,1647578640676,Completed,2022-03-17,2022-03-17 21:44:48 PDT,1647578688749,1,set_4,23,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Moderately,A little,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-18/phone_promptresponse_clean_2022-03-18.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-18,2022-03-18 21:48:00 PDT,GMT-07:00,1647665280196,Completed,2022-03-18,2022-03-18 21:52:47 PDT,1647665567996,1,set_4,24,9,A little,Extremely,A little,Quite a bit,Extremely,Not at all,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-19/phone_promptresponse_clean_2022-03-19.csv,26,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-19,2022-03-19 21:47:00 PDT,GMT-07:00,1647751620206,Completed,2022-03-19,2022-03-19 21:48:44 PDT,1647751724266,1,set_4,24,9,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,27,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-20,2022-03-20 21:24:00 PDT,GMT-07:00,1647836640171,Completed,2022-03-20,2022-03-20 21:28:01 PDT,1647836881826,1,set_4,47,9,Extremely,A little,Moderately,Not at all,Not at all,Moderately,Extremely,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Definitely will,Sort of,Sort of,Yes,Yes,Yes,,,,Not really,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,1 day,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-21/phone_promptresponse_clean_2022-03-21.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-03-21,2022-03-21 20:49:00 PDT,GMT-07:00,1647920940198,Completed,2022-03-21,2022-03-21 20:49:40 PDT,1647920980300,1,set_4,24,9,Moderately,Not at all,Moderately,A little,Quite a bit,A little,A little,Moderately,Moderately,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-22/phone_promptresponse_clean_2022-03-22.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-22,2022-03-22 21:45:00 PDT,GMT-07:00,1648010700220,Completed,2022-03-22,2022-03-22 21:46:01 PDT,1648010761959,1,set_4,24,9,A little,A little,Not at all,Moderately,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-23/phone_promptresponse_clean_2022-03-23.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-23,2022-03-23 21:12:00 PDT,GMT-07:00,1648095120266,Completed,2022-03-23,2022-03-23 21:12:35 PDT,1648095155997,1,set_2,23,9,A little,Moderately,A little,A little,Quite a bit,A little,A little,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes
reliablydetaildebate@timestudy_com/2022-03-24/phone_promptresponse_clean_2022-03-24.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-03-24,2022-03-24 22:47:00 PDT,GMT-07:00,1648187220273,Completed,2022-03-24,2022-03-24 22:49:20 PDT,1648187360460,1,set_3,23,9,A little,A little,A little,A little,Extremely,Not at all,A little,Moderately,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-26/phone_promptresponse_clean_2022-03-26.csv,2,reliablydetaildebate,Daily,BURST,RANDOM,0,1,2022-03-26,2022-03-26 00:34:00 PDT,GMT-07:00,1648280040169,Completed,2022-03-26,2022-03-26 01:50:30 PDT,1648284630447,2,set_3,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-26/phone_promptresponse_clean_2022-03-26.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-03-26,2022-03-26 21:33:00 PDT,GMT-07:00,1648355580133,Completed,2022-03-26,2022-03-26 21:33:54 PDT,1648355634148,1,set_2,23,9,A little,Moderately,Moderately,Not at all,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will,Trying to decide
reliablydetaildebate@timestudy_com/2022-03-27/phone_promptresponse_clean_2022-03-27.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-03-27,2022-03-27 21:16:00 PDT,GMT-07:00,1648440960208,Completed,2022-03-27,2022-03-27 21:19:02 PDT,1648441142968,1,set_2,47,9,A little,Not at all,Not at all,A little,Extremely,Not at all,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Not really,Yes,No,Maybe,,,,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,Not at all,Might,Trying to decide
reliablydetaildebate@timestudy_com/2022-03-28/phone_promptresponse_clean_2022-03-28.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-03-28,2022-03-28 20:31:00 PDT,GMT-07:00,1648524660159,Completed,2022-03-28,2022-03-28 20:31:54 PDT,1648524714180,1,set_3,24,9,Not at all,Not at all,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-29/phone_promptresponse_clean_2022-03-29.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-03-29,2022-03-29 20:37:00 PDT,GMT-07:00,1648611420240,Completed,2022-03-29,2022-03-29 20:38:20 PDT,1648611500103,1,set_1,24,9,Not at all,Not at all,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-03-30/phone_promptresponse_clean_2022-03-30.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-30,2022-03-30 21:20:00 PDT,GMT-07:00,1648700400239,Completed,2022-03-30,2022-03-30 21:20:34 PDT,1648700434800,1,set_3,23,9,Not at all,A little,Moderately,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,Not at all,Might,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-03-31/phone_promptresponse_clean_2022-03-31.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-03-31,2022-03-31 21:20:00 PDT,GMT-07:00,1648786800242,Completed,2022-03-31,2022-03-31 21:20:47 PDT,1648786847488,1,set_1,25,9,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,A little,Probably will,Sort of,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-01/phone_promptresponse_clean_2022-04-01.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-01,2022-04-01 21:40:00 PDT,GMT-07:00,1648874400154,Completed,2022-04-01,2022-04-01 21:40:58 PDT,1648874458133,1,set_3,23,9,A little,Extremely,Quite a bit,A little,Quite a bit,Not at all,Not at all,A little,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-02/phone_promptresponse_clean_2022-04-02.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-02,2022-04-02 21:47:00 PDT,GMT-07:00,1648961220382,Completed,2022-04-02,2022-04-02 21:48:06 PDT,1648961286663,1,set_1,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-03/phone_promptresponse_clean_2022-04-03.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-03,2022-04-03 21:45:00 PDT,GMT-07:00,1649047500209,Completed,2022-04-03,2022-04-03 21:46:59 PDT,1649047619184,1,set_2,47,9,A little,Not at all,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Not really,Yes,No,Yes,,,,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,Not at all,Definitely will,Trying to decide
reliablydetaildebate@timestudy_com/2022-04-04/phone_promptresponse_clean_2022-04-04.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-04-04,2022-04-04 20:39:00 PDT,GMT-07:00,1649129940229,Completed,2022-04-04,2022-04-04 20:42:01 PDT,1649130121120,1,set_3,24,9,A little,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Probably will,Not really,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-05/phone_promptresponse_clean_2022-04-05.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-05,2022-04-05 21:17:00 PDT,GMT-07:00,1649218620202,Completed,2022-04-05,2022-04-05 21:24:01 PDT,1649219041625,2,set_1,24,9,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-06/phone_promptresponse_clean_2022-04-06.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-06,2022-04-06 21:34:00 PDT,GMT-07:00,1649306040198,Completed,2022-04-06,2022-04-06 22:22:42 PDT,1649308962532,2,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will,No
reliablydetaildebate@timestudy_com/2022-04-07/phone_promptresponse_clean_2022-04-07.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-04-07,2022-04-07 22:31:00 PDT,GMT-07:00,1649395860225,Completed,2022-04-07,2022-04-07 22:35:17 PDT,1649396117158,1,set_4,23,9,Not at all,A little,A little,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Very much so,Very much so,A little,Not at all,A little,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-08/phone_promptresponse_clean_2022-04-08.csv,16,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-04-08,2022-04-08 22:18:00 PDT,GMT-07:00,1649481480207,Completed,2022-04-08,2022-04-08 22:24:46 PDT,1649481886843,2,set_4,23,9,Not at all,Quite a bit,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-09/phone_promptresponse_clean_2022-04-09.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-04-09,2022-04-09 21:43:00 PDT,GMT-07:00,1649565780129,Completed,2022-04-09,2022-04-09 21:43:41 PDT,1649565821251,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-04-10/phone_promptresponse_clean_2022-04-10.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2022-04-10,2022-04-10 20:45:00 PDT,GMT-07:00,1649648700288,Completed,2022-04-10,2022-04-10 20:46:49 PDT,1649648809313,1,set_4,48,9,Not at all,A little,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Sort of,Not really,Yes,Not really,Yes,,,,Not really,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-11/phone_promptresponse_clean_2022-04-11.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-04-11,2022-04-11 21:16:00 PDT,GMT-07:00,1649736960244,Completed,2022-04-11,2022-04-11 21:16:47 PDT,1649737007931,1,set_1,24,9,A little,A little,Moderately,A little,Quite a bit,Not at all,A little,Moderately,A little,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-12/phone_promptresponse_clean_2022-04-12.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2022-04-12,2022-04-12 20:34:06 PDT,GMT-07:00,1649820846228,Completed,2022-04-12,2022-04-12 21:08:45 PDT,1649822925866,2,set_3,23,9,A little,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-13/phone_promptresponse_clean_2022-04-13.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-13,2022-04-13 21:27:00 PDT,GMT-07:00,1649910420131,Completed,2022-04-13,2022-04-13 21:27:52 PDT,1649910472292,1,set_3,23,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-14/phone_promptresponse_clean_2022-04-14.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-04-14,2022-04-14 20:38:00 PDT,GMT-07:00,1649993880234,Completed,2022-04-14,2022-04-14 20:38:48 PDT,1649993928242,1,set_1,24,9,A little,A little,A little,Moderately,Extremely,Not at all,Not at all,A little,A little,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-15/phone_promptresponse_clean_2022-04-15.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-15,2022-04-15 21:37:00 PDT,GMT-07:00,1650083820160,Completed,2022-04-15,2022-04-15 21:56:50 PDT,1650085010270,2,set_3,23,9,Not at all,Not at all,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-16/phone_promptresponse_clean_2022-04-16.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-16,2022-04-16 21:20:00 PDT,GMT-07:00,1650169200200,Completed,2022-04-16,2022-04-16 21:20:47 PDT,1650169247448,1,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Sort of,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-18/phone_promptresponse_clean_2022-04-18.csv,20,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-04-18,2022-04-18 20:18:00 PDT,GMT-07:00,1650338280306,Completed,2022-04-18,2022-04-18 20:19:11 PDT,1650338351873,1,set_3,23,9,A little,Not at all,Moderately,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-19/phone_promptresponse_clean_2022-04-19.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-19,2022-04-19 21:32:00 PDT,GMT-07:00,1650429120257,Completed,2022-04-19,2022-04-19 21:33:20 PDT,1650429200689,1,set_2,24,9,Quite a bit,Not at all,A little,Moderately,A little,Quite a bit,Extremely,Extremely,Very much so,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,,,A little,Definitely will,Trying to decide
reliablydetaildebate@timestudy_com/2022-04-20/phone_promptresponse_clean_2022-04-20.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-20,2022-04-20 21:46:06 PDT,GMT-07:00,1650516366723,Completed,2022-04-20,2022-04-20 21:53:12 PDT,1650516792342,2,set_4,23,9,Moderately,A little,A little,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-21/phone_promptresponse_clean_2022-04-21.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-04-21,2022-04-21 21:37:00 PDT,GMT-07:00,1650602220168,Completed,2022-04-21,2022-04-21 21:38:12 PDT,1650602292122,1,set_4,24,9,A little,Not at all,Moderately,A little,Moderately,A little,Moderately,A little,A little,Very much so,Quite a bit,A little,Not at all,A little,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-22/phone_promptresponse_clean_2022-04-22.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-04-22,2022-04-22 22:28:00 PDT,GMT-07:00,1650691680206,Completed,2022-04-22,2022-04-22 22:28:44 PDT,1650691724591,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Extremely,Not at all,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-23/phone_promptresponse_clean_2022-04-23.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-04-23,2022-04-23 22:32:00 PDT,GMT-07:00,1650778320193,Completed,2022-04-23,2022-04-23 22:33:59 PDT,1650778439975,1,set_3,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,A little,Moderately,A little,Moderately,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-24/phone_promptresponse_clean_2022-04-24.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2022-04-24,2022-04-24 20:42:07 PDT,GMT-07:00,1650858127506,Completed,2022-04-24,2022-04-24 20:44:14 PDT,1650858254277,1,set_4,47,9,A little,Moderately,Extremely,Not at all,Quite a bit,Not at all,Not at all,Moderately,A little,Very much so,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,Very much so,Definitely will,Yes,No,Yes,Not really,Yes,,,,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-25/phone_promptresponse_clean_2022-04-25.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-04-25,2022-04-25 21:31:00 PDT,GMT-07:00,1650947460197,Completed,2022-04-25,2022-04-25 21:32:27 PDT,1650947547456,1,set_2,23,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide
reliablydetaildebate@timestudy_com/2022-04-26/phone_promptresponse_clean_2022-04-26.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-04-26,2022-04-26 21:17:00 PDT,GMT-07:00,1651033020188,Completed,2022-04-26,2022-04-26 21:17:40 PDT,1651033060720,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-27/phone_promptresponse_clean_2022-04-27.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-04-27,2022-04-27 21:12:00 PDT,GMT-07:00,1651119120261,Completed,2022-04-27,2022-04-27 21:17:43 PDT,1651119463439,2,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
