.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage
cohesiveprotractfavored@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,25,cohesiveprotractfavored,Daily,BURST,RANDOM,22,23,2021-06-27,2021-06-27 22:48:00 CDT,GMT-05:00,1624852080152,Completed,2021-06-27,2021-06-27 23:29:20 CDT,1624854560481,2,set_2,48,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Very much so,Might,Trying to decide,No,Maybe,Not really,Maybe,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,24,cohesiveprotractfavored,Daily,BURST,RANDOM,23,0,2021-06-28,2021-06-28 23:48:01 CDT,GMT-05:00,1624942081414,Completed,2021-06-28,2021-06-28 23:49:06 CDT,1624942146342,1,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,22,cohesiveprotractfavored,Daily,BURST,RANDOM,22,23,2021-06-29,2021-06-29 22:11:00 EDT,GMT-04:00,1625019060142,Completed,2021-06-29,2021-06-29 22:22:04 EDT,1625019724197,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,
cohesiveprotractfavored@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,29,cohesiveprotractfavored,Daily,TIME,RANDOM,22,23,2021-06-30,2021-06-30 22:25:00 EDT,GMT-04:00,1625106300155,Completed,2021-06-30,2021-06-30 22:25:45 EDT,1625106345078,1,set_4,24,9,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,
cohesiveprotractfavored@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,24,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-01,2021-07-01 23:21:00 EDT,GMT-04:00,1625196060161,Completed,2021-07-01,2021-07-01 23:22:17 EDT,1625196137168,1,set_3,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,28,cohesiveprotractfavored,Daily,TIME,RANDOM,22,23,2021-07-02,2021-07-02 22:23:01 EDT,GMT-04:00,1625278981256,Completed,2021-07-02,2021-07-02 22:24:16 EDT,1625279056940,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,23,cohesiveprotractfavored,Daily,TIME,RANDOM,22,23,2021-07-03,2021-07-03 22:33:00 EDT,GMT-04:00,1625365980252,Completed,2021-07-03,2021-07-03 22:34:11 EDT,1625366051880,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,25,cohesiveprotractfavored,Daily,TIME,RANDOM,22,23,2021-07-04,2021-07-04 22:35:00 EDT,GMT-04:00,1625452500182,Completed,2021-07-04,2021-07-04 22:39:23 EDT,1625452763106,1,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Moderately,Not at all,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,,,,Not really,Maybe,Not really,Maybe,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot more,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,22,cohesiveprotractfavored,Daily,TIME,RANDOM,22,23,2021-07-05,2021-07-05 22:29:02 EDT,GMT-04:00,1625538542872,Completed,2021-07-05,2021-07-05 23:57:57 EDT,1625543877269,2,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,26,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-06,2021-07-06 23:10:00 EDT,GMT-04:00,1625627400161,Completed,2021-07-06,2021-07-06 23:10:48 EDT,1625627448413,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Moderately,Moderately,Yes,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,24,cohesiveprotractfavored,Daily,TIME,RANDOM,22,23,2021-07-07,2021-07-07 22:36:00 EDT,GMT-04:00,1625711760146,Completed,2021-07-07,2021-07-07 22:36:46 EDT,1625711806186,1,set_2,23,9,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,Moderately,Quite a bit,Moderately,Not at all,A little,Quite a bit,Yes,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-08,2021-07-08 23:34:00 EDT,GMT-04:00,1625801640731,Completed,2021-07-09,2021-07-09 00:19:49 EDT,1625804389736,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,A little,Quite a bit,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-07-10,2021-07-10 00:34:00 EDT,GMT-04:00,1625891640168,Completed,2021-07-10,2021-07-10 00:34:49 EDT,1625891689015,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-07-11,2021-07-11 00:30:00 EDT,GMT-04:00,1625977800157,Completed,2021-07-11,2021-07-11 00:33:43 EDT,1625978023276,1,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Moderately,Yes,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,24,cohesiveprotractfavored,Daily,BURST,RANDOM,23,0,2021-07-11,2021-07-11 23:26:00 EDT,GMT-04:00,1626060360173,Completed,2021-07-11,2021-07-11 23:27:58 EDT,1626060478319,1,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,A little,A little,Very much so,A little,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,Very much so,Might,Trying to decide,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,25,cohesiveprotractfavored,Daily,BURST,RANDOM,22,23,2021-07-12,2021-07-12 22:33:00 CDT,GMT-05:00,1626147180684,Completed,2021-07-12,2021-07-12 22:42:22 CDT,1626147742635,2,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,24,cohesiveprotractfavored,Daily,BURST,RANDOM,23,0,2021-07-13,2021-07-13 23:42:00 CDT,GMT-05:00,1626237720772,Completed,2021-07-13,2021-07-13 23:42:36 CDT,1626237756847,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,A little,Moderately,A little,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,25,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-14,2021-07-14 23:27:10 CDT,GMT-05:00,1626323230241,Completed,2021-07-14,2021-07-14 23:27:46 CDT,1626323266462,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-07-16,2021-07-16 00:43:00 CDT,GMT-05:00,1626414180171,Completed,2021-07-16,2021-07-16 00:43:35 CDT,1626414215577,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,A little,A little,Very much so,Moderately,Not at all,A little,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-07-17,2021-07-17 00:46:00 CDT,GMT-05:00,1626500760179,Completed,2021-07-17,2021-07-17 00:46:43 CDT,1626500803427,1,set_2,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,22,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-17,2021-07-17 23:34:01 CDT,GMT-05:00,1626582841702,Completed,2021-07-17,2021-07-17 23:39:59 CDT,1626583199856,2,set_1,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,A little,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,25,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-18,2021-07-18 23:20:07 MDT,GMT-06:00,1626672007105,Completed,2021-07-18,2021-07-18 23:22:26 MDT,1626672146842,1,set_1,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,No,,,,Sort of,No,Not really,but had a goal,Not really,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,27,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-19,2021-07-19 23:35:00 MST,GMT-07:00,1626762900159,Completed,2021-07-19,2021-07-19 23:37:41 MST,1626763061663,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,25,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-20,2021-07-20 23:16:00 MST,GMT-07:00,1626848160188,Completed,2021-07-20,2021-07-20 23:17:23 MST,1626848243526,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,24,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-21,2021-07-21 23:30:00 PDT,GMT-07:00,1626935400179,Completed,2021-07-21,2021-07-21 23:30:35 PDT,1626935435725,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-07-23,2021-07-23 00:15:00 PDT,GMT-07:00,1627024500217,Completed,2021-07-23,2021-07-23 00:15:44 PDT,1627024544099,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,26,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-23,2021-07-23 23:17:01 PDT,GMT-07:00,1627107421614,Completed,2021-07-23,2021-07-23 23:18:14 PDT,1627107494241,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,24,cohesiveprotractfavored,Daily,BURST,RANDOM,23,0,2021-07-24,2021-07-24 23:47:00 PDT,GMT-07:00,1627195620178,Completed,2021-07-24,2021-07-24 23:52:13 PDT,1627195933978,2,set_2,25,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-07-26,2021-07-26 00:35:00 PDT,GMT-07:00,1627284900160,Completed,2021-07-26,2021-07-26 00:39:33 PDT,1627285173099,1,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,Not really,Maybe,Sort of,Maybe,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Sort of,
cohesiveprotractfavored@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-07-27,2021-07-27 00:16:00 PDT,GMT-07:00,1627370160178,Completed,2021-07-27,2021-07-27 00:19:38 PDT,1627370378035,1,set_2,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-07-28,2021-07-28 00:44:01 PDT,GMT-07:00,1627458241410,Completed,2021-07-28,2021-07-28 00:45:14 PDT,1627458314768,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Not at all,Definitely will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-07-29,2021-07-29 00:40:08 PDT,GMT-07:00,1627544408776,Completed,2021-07-29,2021-07-29 00:41:06 PDT,1627544466672,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,25,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-29,2021-07-29 23:29:00 PDT,GMT-07:00,1627626540168,Completed,2021-07-29,2021-07-29 23:29:51 PDT,1627626591451,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-07-31,2021-07-31 00:21:00 PDT,GMT-07:00,1627716060197,Completed,2021-07-31,2021-07-31 00:21:32 PDT,1627716092874,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Sort of,
cohesiveprotractfavored@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,40,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-07-31,2021-07-31 23:17:00 PDT,GMT-07:00,1627798620188,Completed,2021-07-31,2021-07-31 23:32:38 PDT,1627799558246,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-08-02,2021-08-02 00:42:05 PDT,GMT-07:00,1627890125564,Completed,2021-08-02,2021-08-02 00:45:47 PDT,1627890347339,1,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,Not really,Maybe,Not really,No,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,Less,More,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-08-03,2021-08-03 00:33:01 PDT,GMT-07:00,1627975981587,Completed,2021-08-03,2021-08-03 00:33:42 PDT,1627976022262,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-08-04,2021-08-04 01:18:00 PDT,GMT-07:00,1628065080200,Completed,2021-08-04,2021-08-04 01:19:39 PDT,1628065179845,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-08-05,2021-08-05 00:36:01 PDT,GMT-07:00,1628148961972,Completed,2021-08-05,2021-08-05 00:37:23 PDT,1628149043545,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will not,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,A little bit
cohesiveprotractfavored@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,13,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-08-06,2021-08-06 00:31:00 PDT,GMT-07:00,1628235060158,Completed,2021-08-06,2021-08-06 00:39:37 PDT,1628235577425,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,
cohesiveprotractfavored@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-08-07,2021-08-07 01:37:00 PDT,GMT-07:00,1628325420706,Completed,2021-08-07,2021-08-07 01:38:49 PDT,1628325529312,1,set_1,26,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-08-08,2021-08-08 01:22:01 PDT,GMT-07:00,1628410921536,Completed,2021-08-08,2021-08-08 01:23:41 PDT,1628411021629,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,Trying to decide,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
