.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
kangaroozodiaccrudeness@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-08-28,2021-08-28 01:12:00 EDT,GMT-04:00,1630127520162,Completed,2021-08-28,2021-08-28 01:13:40 EDT,1630127620391,1,set_1,24,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-08-29,2021-08-29 00:42:00 EDT,GMT-04:00,1630212120193,Completed,2021-08-29,2021-08-29 00:45:24 EDT,1630212324042,1,set_4,48,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Yes,0,,,,Very much,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,No,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,A lot less,Very little,Quite a bit
kangaroozodiaccrudeness@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-08-30,2021-08-30 00:16:01 EDT,GMT-04:00,1630296961172,Completed,2021-08-30,2021-08-30 00:20:04 EDT,1630297204359,1,set_2,48,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Moderately,A little,Not at all,Quite a bit,Very much so,A little,A little,Quite a bit,No,Did not have to work today,0,A little,Might,Trying to decide,Very much,,,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,More,Less,A lot less,Very little,Quite a bit
kangaroozodiaccrudeness@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-08-31,2021-08-31 01:26:00 EDT,GMT-04:00,1630387560197,Completed,2021-08-31,2021-08-31 01:27:49 EDT,1630387669546,1,set_2,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,Very much so,Might,Yes,Very much,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-09-01,2021-09-01 01:34:01 EDT,GMT-04:00,1630474441443,Completed,2021-09-01,2021-09-01 01:35:28 EDT,1630474528428,1,set_2,23,9,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Extremely,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Moderately,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,3,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-09-02,2021-09-02 01:13:00 EDT,GMT-04:00,1630559580967,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,26,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-09-03,2021-09-03 23:37:00 EDT,GMT-04:00,1630726620224,Completed,2021-09-03,2021-09-03 23:37:57 EDT,1630726677052,1,set_4,23,9,Moderately,A little,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-09-05,2021-09-05 00:17:00 EDT,GMT-04:00,1630815420206,Completed,2021-09-05,2021-09-05 00:20:11 EDT,1630815611184,1,set_3,47,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,A little,A little,A little,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,Yes,Yes,Yes,Maybe,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Less,Less,Moderate,Quite a bit
kangaroozodiaccrudeness@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-09-06,2021-09-06 00:21:00 EDT,GMT-04:00,1630902060288,Completed,2021-09-06,2021-09-06 00:32:02 EDT,1630902722438,2,set_3,47,9,Moderately,A little,Quite a bit,Not at all,A little,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,Yes,Yes,Yes,Maybe,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Less,Less,Moderate,Quite a bit
kangaroozodiaccrudeness@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,24,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-09-06,2021-09-06 23:46:02 EDT,GMT-04:00,1630986362413,Completed,2021-09-06,2021-09-06 23:47:24 EDT,1630986444153,1,set_2,23,9,Quite a bit,Not at all,Extremely,Not at all,A little,Moderately,Extremely,Extremely,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not sure,Did not have to work today,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-09-08,2021-09-08 00:48:00 EDT,GMT-04:00,1631076480188,Completed,2021-09-08,2021-09-08 00:49:17 EDT,1631076557615,1,set_3,23,9,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,No,No,0,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,24,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-09-08,2021-09-08 23:39:03 EDT,GMT-04:00,1631158743009,Completed,2021-09-08,2021-09-08 23:40:13 EDT,1631158813371,1,set_3,23,9,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Extremely,Extremely,Quite a bit,Moderately,Moderately,Not at all,Moderately,Not at all,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-09-09,2021-09-09 23:33:01 EDT,GMT-04:00,1631244781325,Completed,2021-09-10,2021-09-10 00:02:19 EDT,1631246539816,2,set_3,23,9,Moderately,A little,Quite a bit,Not at all,A little,Quite a bit,Extremely,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-09-11,2021-09-11 00:29:00 EDT,GMT-04:00,1631334540632,Completed,2021-09-11,2021-09-11 00:36:15 EDT,1631334975515,2,set_4,23,9,Quite a bit,A little,Moderately,A little,Not at all,Quite a bit,Extremely,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Moderately,No,Yes,0,,,,,,,,,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-09-12,2021-09-12 00:25:02 EDT,GMT-04:00,1631420702401,Completed,2021-09-12,2021-09-12 00:30:07 EDT,1631421007303,2,set_3,48,9,A little,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not sure,Did not have to work today,0,,,,,Quite a bit,Probably will,Not really,,,,,,,,No,Maybe,Yes,Maybe,No,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Quite a bit,Extremely
kangaroozodiaccrudeness@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-09-13,2021-09-13 00:45:00 EDT,GMT-04:00,1631508300240,Completed,2021-09-13,2021-09-13 01:18:37 EDT,1631510317808,2,set_4,49,9,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Very much,,,,,,,,Very much so,Probably will,Yes,No,No,Sort of,No,No,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Neither more nor less,Quite a bit,Extremely
kangaroozodiaccrudeness@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-09-14,2021-09-14 00:31:00 EDT,GMT-04:00,1631593860197,Completed,2021-09-14,2021-09-14 00:32:11 EDT,1631593931824,1,set_3,23,9,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Extremely,Quite a bit,Quite a bit,Quite a bit,Very much so,Not at all,A little,A little,Not sure,Did not have to work today,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,19,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-15,2021-09-15 18:14:00 EDT,GMT-04:00,1631744040277,Completed,2021-09-15,2021-09-15 18:23:48 EDT,1631744628196,2,set_3,24,9,A little,Moderately,Quite a bit,A little,Not at all,Extremely,Extremely,Extremely,Quite a bit,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Somewhat,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,19,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-16,2021-09-16 18:21:01 EDT,GMT-04:00,1631830861810,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,68,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-17,2021-09-17 18:47:12 EDT,GMT-04:00,1631918832439,Completed,2021-09-17,2021-09-17 19:07:32 EDT,1631920052015,2,set_4,25,9,Moderately,Moderately,Extremely,Not at all,Not at all,Moderately,Extremely,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,A little,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,113,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-18,2021-09-18 18:43:00 EDT,GMT-04:00,1632004980184,Completed,2021-09-18,2021-09-18 18:50:09 EDT,1632005409502,2,set_2,25,9,Moderately,Not at all,Extremely,Not at all,Not at all,Quite a bit,Extremely,Extremely,Moderately,Not at all,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,Very much so,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,101,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-19,2021-09-19 18:21:00 EDT,GMT-04:00,1632090060196,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,94,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-20,2021-09-20 18:15:00 EDT,GMT-04:00,1632176100281,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,67,kangaroozodiaccrudeness,Daily,TIME,RANDOM,17,18,2021-09-21,2021-09-21 17:45:00 EDT,GMT-04:00,1632260700237,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,111,kangaroozodiaccrudeness,Daily,TIME,RANDOM,18,19,2021-09-22,2021-09-22 18:46:00 EDT,GMT-04:00,1632350760208,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,23,kangaroozodiaccrudeness,Daily,BURST,RANDOM,22,23,2021-09-23,2021-09-23 22:28:00 EDT,GMT-04:00,1632450480299,Completed,2021-09-23,2021-09-23 22:33:57 EDT,1632450837561,2,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,Not at all,A little,A little,A little,Moderately,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,23,kangaroozodiaccrudeness,Daily,BURST,RANDOM,22,23,2021-09-24,2021-09-24 22:27:00 EDT,GMT-04:00,1632536820208,Completed,2021-09-24,2021-09-24 22:28:04 EDT,1632536884329,1,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,23,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-09-25,2021-09-25 23:19:00 EDT,GMT-04:00,1632626340254,Completed,2021-09-25,2021-09-25 23:41:40 EDT,1632627700824,2,set_3,23,9,A little,Quite a bit,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,23,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-09-28,2021-09-28 21:47:01 EDT,GMT-04:00,1632880021580,Completed,2021-09-28,2021-09-28 21:48:16 EDT,1632880096070,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,21,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-09-29,2021-09-29 21:11:00 EDT,GMT-04:00,1632964260198,Completed,2021-09-29,2021-09-29 21:14:26 EDT,1632964466405,1,set_2,24,9,A little,Quite a bit,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,A little,Moderately,Very much so,Not at all,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-09-30,2021-09-30 21:29:01 EDT,GMT-04:00,1633051741633,Completed,2021-09-30,2021-09-30 21:30:42 EDT,1633051842174,1,set_4,23,9,A little,Moderately,Extremely,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,Not at all,Not at all,A little,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-10-02,2021-10-02 00:10:01 EDT,GMT-04:00,1633147801667,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-10-03,2021-10-03 00:35:00 EDT,GMT-04:00,1633235700647,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,21,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-03,2021-10-03 21:30:00 EDT,GMT-04:00,1633311000214,Completed,2021-10-03,2021-10-03 21:33:54 EDT,1633311234420,1,set_4,47,9,A little,Moderately,Quite a bit,A little,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Yes,No,No and I didn't have a goal,Yes,Yes,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,A lot more,Moderate,Moderate
kangaroozodiaccrudeness@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-04,2021-10-04 21:42:00 EDT,GMT-04:00,1633398120261,Completed,2021-10-04,2021-10-04 21:46:49 EDT,1633398409052,1,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Not at all,Moderately,A little,Not at all,Not at all,A little,Yes,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-05,2021-10-05 21:42:01 EDT,GMT-04:00,1633484521582,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,23,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-06,2021-10-06 21:49:01 EDT,GMT-04:00,1633571341862,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,31,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-07,2021-10-07 21:48:00 EDT,GMT-04:00,1633657680922,Completed,2021-10-07,2021-10-07 22:10:10 EDT,1633659010684,2,set_1,25,9,Moderately,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,Somewhat,,,,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,18,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-08,2021-10-08 21:48:03 EDT,GMT-04:00,1633744083103,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,22,kangaroozodiaccrudeness,Daily,BURST,RANDOM,21,22,2021-10-09,2021-10-09 21:37:00 EDT,GMT-04:00,1633829820184,Completed,2021-10-09,2021-10-09 21:43:56 EDT,1633830236594,2,set_4,23,9,A little,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,22,kangaroozodiaccrudeness,Daily,BURST,RANDOM,21,22,2021-10-10,2021-10-10 21:25:00 EDT,GMT-04:00,1633915500227,Completed,2021-10-10,2021-10-10 21:29:47 EDT,1633915787238,1,set_2,47,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,A little,A little,Moderately,Yes,Did not have to work today,0,A little,Probably will,No,,,,,,,,,,,,Not really,No and I didn't have a goal,Yes,Yes,No,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,A lot more,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,21,kangaroozodiaccrudeness,Daily,BURST,RANDOM,21,22,2021-10-11,2021-10-11 21:46:34 EDT,GMT-04:00,1634003194187,Completed,2021-10-11,2021-10-11 21:47:41 EDT,1634003261396,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,Moderately,A little,A little,Moderately,Yes,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,22,kangaroozodiaccrudeness,Daily,BURST,RANDOM,21,22,2021-10-12,2021-10-12 21:38:00 EDT,GMT-04:00,1634089080252,Completed,2021-10-12,2021-10-12 22:01:53 EDT,1634090513768,2,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Yes,Did not have to work today,0,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,21,kangaroozodiaccrudeness,Daily,TIME,RANDOM,20,21,2021-10-13,2021-10-13 20:34:05 EDT,GMT-04:00,1634171645805,Completed,2021-10-13,2021-10-13 20:35:15 EDT,1634171715771,1,set_3,24,9,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,Moderately,Yes,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,21,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-14,2021-10-14 21:46:00 EDT,GMT-04:00,1634262360203,Completed,2021-10-14,2021-10-14 21:47:08 EDT,1634262428600,1,set_2,23,9,Moderately,Not at all,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,A little,Very much so,Not at all,A little,Not at all,Yes,Did not have to work today,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,28,kangaroozodiaccrudeness,Daily,TIME,RANDOM,20,21,2021-10-15,2021-10-15 20:27:01 EDT,GMT-04:00,1634344021057,Completed,2021-10-15,2021-10-15 20:28:37 EDT,1634344117916,1,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,A little,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-16,2021-10-16 21:42:00 EDT,GMT-04:00,1634434920241,Completed,2021-10-16,2021-10-16 21:43:28 EDT,1634435008348,1,set_1,24,9,Moderately,A little,Extremely,Not at all,Quite a bit,Not at all,Extremely,Extremely,Moderately,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Yes,Did not have to work today,0,,,,,,,,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,16,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-17,2021-10-17 21:13:00 EDT,GMT-04:00,1634519580219,Completed,2021-10-17,2021-10-17 21:17:14 EDT,1634519834270,1,set_1,49,9,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Extremely,Quite a bit,Moderately,Moderately,Moderately,Not at all,Moderately,Not at all,Yes,Did not have to work today,0,,,,,,,,Not at all,Definitely will not,No,but I had a goal,,,,Sort of,No and I didn't have a goal,Sort of,Yes,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,More,Very little,Moderate
