.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage
retrievergeckoabroad@timestudy_com/2021-12-24/phone_promptresponse_clean_2021-12-24.csv,45,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-24,2021-12-24 23:43:00 EST,GMT-05:00,1640407380241,Completed,2021-12-24,2021-12-24 23:56:20 EST,1640408180843,2,set_2,23,9,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-26/phone_promptresponse_clean_2021-12-26.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-25,2021-12-25 23:46:00 EST,GMT-05:00,1640493960538,Completed,2021-12-26,2021-12-26 00:06:36 EST,1640495196970,2,set_1,49,9,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,Not at all,Quite a bit,A little,A little,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Sort of,No,Sort of,No,Sort of,Maybe,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Extremely,Extremely,
retrievergeckoabroad@timestudy_com/2021-12-26/phone_promptresponse_clean_2021-12-26.csv,256,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-26,2021-12-26 23:41:00 EST,GMT-05:00,1640580060320,Completed,2021-12-26,2021-12-26 23:58:28 EST,1640581108445,2,set_3,47,9,Quite a bit,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,No,Yes,0,,,,,,,Very much so,Might,Not really,,,,,Sort of,Maybe,Sort of,Maybe,Not really,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Extremely,Extremely,
retrievergeckoabroad@timestudy_com/2021-12-28/phone_promptresponse_clean_2021-12-28.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-12-27,2021-12-27 22:41:00 EST,GMT-05:00,1640662860483,Completed,2021-12-28,2021-12-28 00:16:01 EST,1640668561125,2,set_2,23,9,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,A little,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-28/phone_promptresponse_clean_2021-12-28.csv,88,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-28,2021-12-28 23:23:00 EST,GMT-05:00,1640751780349,Completed,2021-12-28,2021-12-28 23:29:46 EST,1640752186959,2,set_4,23,9,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,A little,A little,Quite a bit,A little,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-29/phone_promptresponse_clean_2021-12-29.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-12-29,2021-12-29 22:37:00 EST,GMT-05:00,1640835420222,Completed,2021-12-29,2021-12-29 23:05:09 EST,1640837109267,2,set_4,23,9,Quite a bit,A little,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,A little,Not sure,No,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-30/phone_promptresponse_clean_2021-12-30.csv,47,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-30,2021-12-30 23:18:00 EST,GMT-05:00,1640924280824,Completed,2021-12-30,2021-12-30 23:45:14 EST,1640925914681,2,set_2,24,9,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Not at all,No,Did not have to work today,0,,,,Quite a bit,Definitely will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-01/phone_promptresponse_clean_2022-01-01.csv,8,retrievergeckoabroad,Daily,TIME,RANDOM,16,17,2022-01-01,2022-01-01 16:20:00 EST,GMT-05:00,1641072000285,Completed,2022-01-01,2022-01-01 16:35:19 EST,1641072919455,2,set_1,26,9,Moderately,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-02/phone_promptresponse_clean_2022-01-02.csv,98,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-01-02,2022-01-02 23:47:00 EST,GMT-05:00,1641185220340,Completed,2022-01-02,2022-01-02 23:51:09 EST,1641185469964,1,set_3,48,9,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,Not at all,Probably will,Not really,,,,,Sort of,Maybe,Sort of,Maybe,Not really,Not really,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Extremely,Extremely,
retrievergeckoabroad@timestudy_com/2022-01-03/phone_promptresponse_clean_2022-01-03.csv,25,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-01-03,2022-01-03 22:49:00 EST,GMT-05:00,1641268140300,Completed,2022-01-03,2022-01-03 23:19:14 EST,1641269954812,2,set_4,23,9,Quite a bit,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Quite a bit,A little,No,Did not have to work today,0,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-04/phone_promptresponse_clean_2022-01-04.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2022-01-04,2022-01-04 23:44:49 EST,GMT-05:00,1641357889383,Completed,2022-01-04,2022-01-04 23:47:06 EST,1641358026547,1,set_2,24,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Not at all,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2022-01-05/phone_promptresponse_clean_2022-01-05.csv,17,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2022-01-05,2022-01-05 23:32:00 EST,GMT-05:00,1641443520758,Completed,2022-01-05,2022-01-05 23:35:56 EST,1641443756800,1,set_1,25,9,Quite a bit,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,,Very much so,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-06/phone_promptresponse_clean_2022-01-06.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2022-01-06,2022-01-06 23:46:00 EST,GMT-05:00,1641530760204,Completed,2022-01-06,2022-01-06 23:49:00 EST,1641530940707,1,set_4,23,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-07/phone_promptresponse_clean_2022-01-07.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-01-07,2022-01-07 23:27:00 EST,GMT-05:00,1641616020289,Completed,2022-01-07,2022-01-07 23:36:00 EST,1641616560898,2,set_2,23,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Not at all,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-09/phone_promptresponse_clean_2022-01-09.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-01-08,2022-01-08 23:49:00 EST,GMT-05:00,1641703740354,Completed,2022-01-09,2022-01-09 00:17:41 EST,1641705461327,2,set_4,47,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Moderately,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,,,Sort of,Yes,Yes,Maybe,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Extremely,Extremely,
retrievergeckoabroad@timestudy_com/2022-01-09/phone_promptresponse_clean_2022-01-09.csv,19,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-01-09,2022-01-09 22:27:13 EST,GMT-05:00,1641785233273,Completed,2022-01-09,2022-01-09 22:37:03 EST,1641785823364,2,set_1,48,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,Sort of,Yes,Yes,Yes,Sort of,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Extremely,Extremely,
retrievergeckoabroad@timestudy_com/2022-01-10/phone_promptresponse_clean_2022-01-10.csv,75,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-10,2022-01-10 21:42:00 EST,GMT-05:00,1641868920467,Completed,2022-01-10,2022-01-10 21:43:29 EST,1641869009367,1,set_1,25,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,Not sure,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2022-01-11/phone_promptresponse_clean_2022-01-11.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-11,2022-01-11 21:20:00 EST,GMT-05:00,1641954000257,Completed,2022-01-11,2022-01-11 21:30:04 EST,1641954604538,2,set_3,24,9,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-01-12/phone_promptresponse_clean_2022-01-12.csv,19,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-12,2022-01-12 21:25:00 EST,GMT-05:00,1642040700277,Completed,2022-01-12,2022-01-12 21:42:29 EST,1642041749230,2,set_4,23,9,Moderately,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-13/phone_promptresponse_clean_2022-01-13.csv,26,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-01-13,2022-01-13 22:16:00 EST,GMT-05:00,1642130160304,Completed,2022-01-13,2022-01-13 23:06:25 EST,1642133185146,2,set_3,23,9,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-21/phone_promptresponse_clean_2022-01-21.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-21,2022-01-21 21:34:00 EST,GMT-05:00,1642818840239,Completed,2022-01-21,2022-01-21 22:27:14 EST,1642822034307,2,set_2,24,9,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2022-01-22/phone_promptresponse_clean_2022-01-22.csv,28,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-01-22,2022-01-22 22:40:00 EST,GMT-05:00,1642909200192,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-23/phone_promptresponse_clean_2022-01-23.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-01-23,2022-01-23 22:34:00 EST,GMT-05:00,1642995240141,Completed,2022-01-23,2022-01-23 22:42:55 EST,1642995775117,2,set_1,48,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,Sort of,Yes,Yes,Yes,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,
retrievergeckoabroad@timestudy_com/2022-01-24/phone_promptresponse_clean_2022-01-24.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-24,2022-01-24 21:34:00 EST,GMT-05:00,1643078040218,Completed,2022-01-24,2022-01-24 22:31:48 EST,1643081508253,2,set_2,23,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Extremely,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,No,0,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,87,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-25,2022-01-25 21:22:00 EST,GMT-05:00,1643163720183,Completed,2022-01-25,2022-01-25 22:26:20 EST,1643167580448,2,set_2,24,9,Quite a bit,A little,Extremely,A little,A little,Extremely,Extremely,Extremely,Quite a bit,A little,Not at all,Moderately,Quite a bit,Not at all,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-26/phone_promptresponse_clean_2022-01-26.csv,20,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-01-26,2022-01-26 21:44:00 EST,GMT-05:00,1643251440230,Completed,2022-01-26,2022-01-26 22:44:27 EST,1643255067152,2,set_1,25,9,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-01-27,2022-01-27 22:44:00 EST,GMT-05:00,1643341440212,Completed,2022-01-27,2022-01-27 23:50:45 EST,1643345445158,2,set_1,24,9,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-01-28,2022-01-28 22:15:00 EST,GMT-05:00,1643426100210,Completed,2022-01-28,2022-01-28 22:18:50 EST,1643426330037,1,set_1,25,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Not really,Maybe,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-01-29,2022-01-29 22:47:00 EST,GMT-05:00,1643514420374,Completed,2022-01-29,2022-01-29 22:48:07 EST,1643514487159,1,set_2,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-01-30,2022-01-30 22:36:00 EST,GMT-05:00,1643600160238,Completed,2022-01-30,2022-01-30 22:40:05 EST,1643600405124,1,set_3,47,9,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,Very much so,Probably will,Sort of,,,,,Yes,Maybe,Yes,Yes,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Moderate,
retrievergeckoabroad@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,21,22,2022-01-31,2022-01-31 21:38:00 EST,GMT-05:00,1643683080207,Completed,2022-01-31,2022-01-31 21:39:21 EST,1643683161836,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-01/phone_promptresponse_clean_2022-02-01.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,21,22,2022-02-01,2022-02-01 21:23:00 EST,GMT-05:00,1643768580241,Completed,2022-02-01,2022-02-01 21:27:46 EST,1643768866130,1,set_1,24,9,Moderately,Moderately,Extremely,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,26,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-02-02,2022-02-02 21:19:00 EST,GMT-05:00,1643854740191,Completed,2022-02-02,2022-02-02 22:24:37 EST,1643858677538,2,set_1,24,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-04/phone_promptresponse_clean_2022-02-04.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-03,2022-02-03 22:43:00 EST,GMT-05:00,1643946180199,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-04/phone_promptresponse_clean_2022-02-04.csv,24,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-04,2022-02-04 22:38:00 EST,GMT-05:00,1644032280576,Completed,2022-02-04,2022-02-04 22:40:43 EST,1644032443660,1,set_2,24,9,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Extremely,Moderately,Moderately,Not at all,Moderately,Quite a bit,A little,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-02-05,2022-02-05 21:30:00 EST,GMT-05:00,1644114600237,Completed,2022-02-05,2022-02-05 21:45:21 EST,1644115521684,2,set_1,24,9,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,Very much so,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-06/phone_promptresponse_clean_2022-02-06.csv,26,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-06,2022-02-06 22:41:00 EST,GMT-05:00,1644205260241,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,21,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-02-07,2022-02-07 21:21:00 EST,GMT-05:00,1644286860193,Completed,2022-02-07,2022-02-07 21:29:17 EST,1644287357145,2,set_2,23,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,56,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-02-08,2022-02-08 21:31:00 EST,GMT-05:00,1644373860201,Completed,2022-02-08,2022-02-08 22:27:35 EST,1644377255603,2,set_3,23,9,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-09,2022-02-09 22:15:00 EST,GMT-05:00,1644462900177,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,51,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-02-10,2022-02-10 21:47:00 EST,GMT-05:00,1644547620252,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-11/phone_promptresponse_clean_2022-02-11.csv,32,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-11,2022-02-11 22:26:00 EST,GMT-05:00,1644636360192,Completed,2022-02-11,2022-02-11 23:16:49 EST,1644639409074,2,set_4,23,9,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Quite a bit,A little,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-02-12,2022-02-12 22:29:00 EST,GMT-05:00,1644722940209,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,23,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-02-13,2022-02-13 22:26:00 EST,GMT-05:00,1644809160240,Completed,2022-02-13,2022-02-13 22:33:37 EST,1644809617819,2,set_4,48,9,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,Yes,Yes,Yes,No,Not really,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,Very much
retrievergeckoabroad@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,23,retrievergeckoabroad,Daily,BURST,RANDOM,21,22,2022-02-14,2022-02-14 21:15:00 EST,GMT-05:00,1644891300182,Completed,2022-02-14,2022-02-14 21:19:08 EST,1644891548585,1,set_4,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-15/phone_promptresponse_clean_2022-02-15.csv,21,retrievergeckoabroad,Daily,BURST,RANDOM,21,22,2022-02-15,2022-02-15 21:15:00 EST,GMT-05:00,1644977700249,Completed,2022-02-15,2022-02-15 21:16:26 EST,1644977786252,1,set_1,24,9,Moderately,Moderately,Extremely,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-16,2022-02-16 22:46:02 EST,GMT-05:00,1645069562027,Completed,2022-02-16,2022-02-16 22:47:46 EST,1645069666818,1,set_1,24,9,Moderately,Quite a bit,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,
