.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
rangerchildlikequantum@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-07-23,2021-07-23 20:46:25 PDT,GMT-07:00,1627098385667,Completed,2021-07-23,2021-07-23 20:48:02 PDT,1627098482789,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-07-24,2021-07-24 19:17:00 PDT,GMT-07:00,1627179420285,Completed,2021-07-24,2021-07-24 19:18:41 PDT,1627179521063,1,set_1,25,9,A little,Quite a bit,A little,Extremely,Extremely,A little,A little,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-07-25,2021-07-25 20:43:00 PDT,GMT-07:00,1627270980264,Completed,2021-07-25,2021-07-25 20:46:03 PDT,1627271163298,1,set_3,47,9,A little,Extremely,Moderately,Extremely,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,Not sure,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,Sort of,Maybe,Sort of,No,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Moderate,,,
rangerchildlikequantum@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,35,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-07-26,2021-07-26 19:43:26 PDT,GMT-07:00,1627353806466,Completed,2021-07-26,2021-07-26 19:45:28 PDT,1627353928956,1,set_1,24,9,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-07-27,2021-07-27 19:31:00 PDT,GMT-07:00,1627439460352,Completed,2021-07-27,2021-07-27 19:32:09 PDT,1627439529795,1,set_2,25,9,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Very much so,Probably will,Trying to decide,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-07-28,2021-07-28 20:01:37 PDT,GMT-07:00,1627527697563,Completed,2021-07-28,2021-07-28 20:02:56 PDT,1627527776071,1,set_3,23,9,A little,Extremely,Moderately,Extremely,Extremely,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-07-29,2021-07-29 19:45:00 PDT,GMT-07:00,1627613100278,Completed,2021-07-29,2021-07-29 19:46:18 PDT,1627613178559,1,set_2,23,9,A little,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Definitely will,No,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,19,rangerchildlikequantum,Daily,TIME,RANDOM,18,19,2021-07-30,2021-07-30 18:29:00 PDT,GMT-07:00,1627694940349,Completed,2021-07-30,2021-07-30 18:30:34 PDT,1627695034161,1,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,Quite a bit,A little,A little,Moderately,No,No,0,,,,Very much so,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-07-31,2021-07-31 20:46:14 PDT,GMT-07:00,1627789574345,Completed,2021-07-31,2021-07-31 20:47:47 PDT,1627789667151,1,set_2,24,9,A little,Quite a bit,Extremely,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Definitely will,Trying to decide,Extremely,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-08-01,2021-08-01 20:31:39 PDT,GMT-07:00,1627875099090,Completed,2021-08-01,2021-08-01 20:34:38 PDT,1627875278436,1,set_1,49,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Not at all,A little,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Yes,,,,,Sort of,Maybe,Sort of,No,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Very little,,,
rangerchildlikequantum@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,21,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-08-02,2021-08-02 20:16:42 PDT,GMT-07:00,1627960602153,Completed,2021-08-02,2021-08-02 20:18:18 PDT,1627960698760,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,20,rangerchildlikequantum,Daily,BURST,RANDOM,19,20,2021-08-03,2021-08-03 19:01:03 PDT,GMT-07:00,1628042463361,Completed,2021-08-03,2021-08-03 19:02:32 PDT,1628042552282,1,set_2,24,9,Not at all,Quite a bit,A little,Extremely,Quite a bit,Not at all,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,A little,Probably will,No,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-04,2021-08-04 19:37:01 PDT,GMT-07:00,1628131021774,Completed,2021-08-04,2021-08-04 19:38:23 PDT,1628131103376,1,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-05,2021-08-05 19:25:29 PDT,GMT-07:00,1628216729500,Completed,2021-08-05,2021-08-05 19:26:42 PDT,1628216802702,1,set_3,23,9,A little,Quite a bit,Moderately,Extremely,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-08-06,2021-08-06 22:32:00 PDT,GMT-07:00,1628314320340,Completed,2021-08-06,2021-08-06 22:33:12 PDT,1628314392147,1,set_3,23,9,A little,Extremely,A little,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,24,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-08-07,2021-08-07 22:16:00 PDT,GMT-07:00,1628399760356,Completed,2021-08-07,2021-08-07 22:55:29 PDT,1628402129972,2,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,25,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-08,2021-08-08 20:32:00 PDT,GMT-07:00,1628479920367,Completed,2021-08-08,2021-08-08 20:35:01 PDT,1628480101969,1,set_4,48,9,Not at all,Extremely,A little,Extremely,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,Yes,Maybe,Sort of,Maybe,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Very much so,Definitely will,Sort of
rangerchildlikequantum@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-09,2021-08-09 20:13:01 PDT,GMT-07:00,1628565181980,Completed,2021-08-09,2021-08-09 20:15:21 PDT,1628565321627,1,set_4,23,9,Not at all,Quite a bit,A little,Extremely,Extremely,A little,A little,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-10,2021-08-10 20:43:00 PDT,GMT-07:00,1628653380338,Completed,2021-08-10,2021-08-10 20:44:46 PDT,1628653486061,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Sort of,,,,,,,,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-11,2021-08-11 20:33:00 PDT,GMT-07:00,1628739180367,Completed,2021-08-11,2021-08-11 20:34:25 PDT,1628739265352,1,set_3,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-12,2021-08-12 20:14:00 PDT,GMT-07:00,1628824440360,Completed,2021-08-12,2021-08-12 20:15:32 PDT,1628824532918,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-08-13,2021-08-13 21:29:00 PDT,GMT-07:00,1628915340317,Completed,2021-08-13,2021-08-13 21:30:19 PDT,1628915419585,1,set_2,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,23,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-08-14,2021-08-14 21:16:29 PDT,GMT-07:00,1629000989465,Completed,2021-08-14,2021-08-14 21:17:49 PDT,1629001069155,1,set_1,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-08-15,2021-08-15 21:11:00 PDT,GMT-07:00,1629087060304,Completed,2021-08-15,2021-08-15 21:13:23 PDT,1629087203276,1,set_1,48,9,A little,Extremely,A little,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,Yes,Maybe,Sort of,Maybe,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,
rangerchildlikequantum@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-08-16,2021-08-16 20:31:34 PDT,GMT-07:00,1629171094620,Completed,2021-08-16,2021-08-16 20:34:19 PDT,1629171259659,1,set_1,24,9,Moderately,Quite a bit,Moderately,Extremely,Moderately,Moderately,Quite a bit,Moderately,Moderately,Very much so,Very much so,Not at all,Not at all,Moderately,Not sure,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-17,2021-08-17 19:44:00 PDT,GMT-07:00,1629254640297,Completed,2021-08-17,2021-08-17 19:45:53 PDT,1629254753325,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:16:02 PDT,GMT-07:00,1629342962490,Completed,2021-08-18,2021-08-18 20:17:53 PDT,1629343073123,1,set_1,24,9,A little,Quite a bit,A little,Extremely,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-19,2021-08-19 19:01:16 PDT,GMT-07:00,1629424876059,Completed,2021-08-19,2021-08-19 19:03:14 PDT,1629424994551,1,set_2,23,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,18,rangerchildlikequantum,Daily,TIME,RANDOM,17,18,2021-08-20,2021-08-20 17:10:00 PDT,GMT-07:00,1629504600373,Completed,2021-08-20,2021-08-20 17:15:25 PDT,1629504925469,2,set_4,24,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
rangerchildlikequantum@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,17,rangerchildlikequantum,Daily,TIME,RANDOM,18,19,2021-08-21,2021-08-21 18:16:48 PDT,GMT-07:00,1629595008051,Completed,2021-08-21,2021-08-21 18:18:40 PDT,1629595120373,1,set_3,23,9,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-08-22,2021-08-22 20:12:00 PDT,GMT-07:00,1629688320285,Completed,2021-08-22,2021-08-22 20:14:29 PDT,1629688469894,1,set_4,48,9,A little,Quite a bit,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Yes,Yes,Yes,No,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,Neither more nor less,Neither more nor less,Very little,Very little,Very much so,Probably will,Sort of
rangerchildlikequantum@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-23,2021-08-23 19:31:00 PDT,GMT-07:00,1629772260300,Completed,2021-08-23,2021-08-23 19:32:22 PDT,1629772342467,1,set_1,24,9,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-24,2021-08-24 19:42:00 PDT,GMT-07:00,1629859320330,Completed,2021-08-24,2021-08-24 19:43:23 PDT,1629859403286,1,set_2,23,9,Not at all,Quite a bit,A little,Extremely,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,19,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-25,2021-08-25 19:29:00 PDT,GMT-07:00,1629944940484,Completed,2021-08-25,2021-08-25 19:30:13 PDT,1629945013639,1,set_1,25,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,Maybe,,,,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-08-26,2021-08-26 19:19:00 PDT,GMT-07:00,1630030740288,Completed,2021-08-26,2021-08-26 19:20:32 PDT,1630030832892,1,set_4,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,31,rangerchildlikequantum,Daily,TIME,RANDOM,21,22,2021-08-27,2021-08-27 21:48:17 PDT,GMT-07:00,1630126097762,Completed,2021-08-27,2021-08-27 21:49:55 PDT,1630126195876,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,20,rangerchildlikequantum,Daily,BURST,RANDOM,19,20,2021-08-28,2021-08-28 19:26:00 PDT,GMT-07:00,1630203960363,Completed,2021-08-28,2021-08-28 19:27:43 PDT,1630204063844,1,set_1,24,9,A little,Quite a bit,A little,Extremely,Extremely,A little,A little,A little,A little,Very much so,Very much so,A little,A little,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-08-29,2021-08-29 21:01:48 PDT,GMT-07:00,1630296108455,Completed,2021-08-29,2021-08-29 21:04:14 PDT,1630296254530,1,set_1,48,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,Yes,Yes,Yes,Maybe,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,
rangerchildlikequantum@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,19,rangerchildlikequantum,Daily,BURST,RANDOM,18,19,2021-08-30,2021-08-30 18:42:00 PDT,GMT-07:00,1630374120304,Completed,2021-08-30,2021-08-30 18:43:38 PDT,1630374218069,1,set_1,25,9,A little,Quite a bit,Extremely,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,A little,A little,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,Maybe,,,,Extremely,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-08-31,2021-08-31 21:01:23 PDT,GMT-07:00,1630468883313,Completed,2021-08-31,2021-08-31 21:02:39 PDT,1630468959833,1,set_2,24,9,A little,Quite a bit,Moderately,Extremely,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Trying to decide,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-09-01,2021-09-01 19:38:00 PDT,GMT-07:00,1630550280381,Completed,2021-09-01,2021-09-01 19:39:49 PDT,1630550389125,1,set_4,24,9,A little,Quite a bit,A little,Quite a bit,Extremely,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,18,19,2021-09-02,2021-09-02 18:45:00 PDT,GMT-07:00,1630633500297,Completed,2021-09-02,2021-09-02 18:46:28 PDT,1630633588701,1,set_4,23,9,A little,Quite a bit,A little,Extremely,Quite a bit,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-09-03,2021-09-03 20:16:29 PDT,GMT-07:00,1630725389478,Completed,2021-09-03,2021-09-03 20:20:01 PDT,1630725601270,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-09-04,2021-09-04 22:32:00 PDT,GMT-07:00,1630819920377,Completed,2021-09-04,2021-09-04 22:33:34 PDT,1630820014632,1,set_3,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-09-05,2021-09-05 19:36:00 PDT,GMT-07:00,1630895760306,Completed,2021-09-05,2021-09-05 19:38:43 PDT,1630895923222,1,set_4,47,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Less,Very little,Very little,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-09-06,2021-09-06 19:20:05 PDT,GMT-07:00,1630981205534,Completed,2021-09-06,2021-09-06 19:21:59 PDT,1630981319674,1,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
