.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
faucetsquealingcatapult@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-04-23,2021-04-23 21:43:00 MDT,GMT-06:00,1619235780133,Completed,2021-04-23,2021-04-23 21:45:34 MDT,1619235934344,1,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,A little,A little,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Sort of,,,,
faucetsquealingcatapult@timestudy_com/2021-04-24/phone_promptresponse_clean_2021-04-24.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2021-04-24,2021-04-24 22:42:00 MDT,GMT-06:00,1619325720187,Completed,2021-04-24,2021-04-24 22:43:54 MDT,1619325834736,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-04-25,2021-04-25 21:30:00 MDT,GMT-06:00,1619407800134,Completed,2021-04-25,2021-04-25 21:36:36 MDT,1619408196919,2,set_4,47,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,,Sort of,Yes,Yes,Yes,Sort of,Sort of,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Sort of,,,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-04-26,2021-04-26 22:20:00 MDT,GMT-06:00,1619497200137,Completed,2021-04-26,2021-04-26 22:24:26 MDT,1619497466162,1,set_3,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Sort of,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-04-27,2021-04-27 22:19:00 MDT,GMT-06:00,1619583540190,Completed,2021-04-27,2021-04-27 22:21:58 MDT,1619583718672,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-04-28,2021-04-28 22:18:00 MDT,GMT-06:00,1619669880167,Completed,2021-04-28,2021-04-28 22:19:47 MDT,1619669987051,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-04-29,2021-04-29 22:35:00 MDT,GMT-06:00,1619757300167,Completed,2021-04-29,2021-04-29 22:36:14 MDT,1619757374243,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Moderately,A little,A little,Quite a bit,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-04-30,2021-04-30 22:30:00 MDT,GMT-06:00,1619843400126,Completed,2021-04-30,2021-04-30 22:31:02 MDT,1619843462195,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-05-01,2021-05-01 22:43:00 MDT,GMT-06:00,1619930580385,Completed,2021-05-01,2021-05-01 22:49:57 MDT,1619930997849,2,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-05-02,2021-05-02 22:27:00 MDT,GMT-06:00,1620016020167,Completed,2021-05-02,2021-05-02 22:32:57 MDT,1620016377781,2,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,,,,Sort of,Yes,Yes,Yes,Sort of,Sort of,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Might,Sort of,A little,Not at all,I am not experiencing viral symptoms,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-03,2021-05-03 21:42:00 MDT,GMT-06:00,1620099720195,Completed,2021-05-03,2021-05-03 21:44:47 MDT,1620099887257,1,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-04,2021-05-04 21:43:00 MDT,GMT-06:00,1620186180169,Completed,2021-05-04,2021-05-04 21:48:38 MDT,1620186518513,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,20,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-05,2021-05-05 21:43:00 MDT,GMT-06:00,1620272580162,Completed,2021-05-05,2021-05-05 22:07:14 MDT,1620274034876,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-05-06,2021-05-06 21:27:00 MDT,GMT-06:00,1620358020913,Completed,2021-05-06,2021-05-06 21:29:41 MDT,1620358181163,1,set_3,24,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,A little bit
faucetsquealingcatapult@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,20,21,2021-05-07,2021-05-07 20:37:00 MDT,GMT-06:00,1620441420194,Completed,2021-05-07,2021-05-07 20:39:46 MDT,1620441586798,1,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Might,No,,,,
faucetsquealingcatapult@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-05-08,2021-05-08 21:33:00 PDT,GMT-07:00,1620534780114,Completed,2021-05-08,2021-05-08 21:33:50 PDT,1620534830966,1,set_1,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-05-09,2021-05-09 21:11:00 PDT,GMT-07:00,1620619860126,Completed,2021-05-09,2021-05-09 21:52:53 PDT,1620622373847,2,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,Quite a bit,,,,Sort of,Yes,Sort of,Maybe,Sort of,Yes,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,,,,Probably will,Sort of,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,75,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-10,2021-05-10 21:45:00 PDT,GMT-07:00,1620708300210,Completed,2021-05-10,2021-05-10 22:35:37 PDT,1620711337460,2,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
faucetsquealingcatapult@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,44,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-05-11,2021-05-11 20:30:00 PDT,GMT-07:00,1620790200170,Completed,2021-05-11,2021-05-11 20:40:03 PDT,1620790803217,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Quite a bit,Not at all,A little,A little,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-12,2021-05-12 21:32:00 MDT,GMT-06:00,1620876720110,Completed,2021-05-12,2021-05-12 21:36:06 MDT,1620876966088,1,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,18,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-13,2021-05-13 21:21:00 MDT,GMT-06:00,1620962460160,Completed,2021-05-13,2021-05-13 21:23:54 MDT,1620962634685,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-14,2021-05-14 21:27:00 MDT,GMT-06:00,1621049220157,Completed,2021-05-14,2021-05-14 21:35:35 MDT,1621049735779,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-15,2021-05-15 21:44:00 MDT,GMT-06:00,1621136640143,Completed,2021-05-15,2021-05-15 21:52:14 MDT,1621137134863,2,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-16,2021-05-16 21:47:00 MDT,GMT-06:00,1621223220158,Completed,2021-05-16,2021-05-16 22:09:34 MDT,1621224574618,2,set_2,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Probably will,Trying to decide,Yes,Yes,Yes,Yes,Sort of,Sort of,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,Not at all,Not at all,I am not experiencing viral symptoms,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-17,2021-05-17 21:41:00 MDT,GMT-06:00,1621309260184,Completed,2021-05-17,2021-05-17 21:42:56 MDT,1621309376179,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-18,2021-05-18 21:15:00 MDT,GMT-06:00,1621394100146,Completed,2021-05-18,2021-05-18 21:25:20 MDT,1621394720567,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-19,2021-05-19 21:34:00 MDT,GMT-06:00,1621481640187,Completed,2021-05-19,2021-05-19 21:37:15 MDT,1621481835302,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-20,2021-05-20 21:17:00 MDT,GMT-06:00,1621567020290,Completed,2021-05-20,2021-05-20 21:17:41 MDT,1621567061946,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2021-05-21,2021-05-21 22:25:00 MDT,GMT-06:00,1621657500325,Completed,2021-05-21,2021-05-21 22:26:46 MDT,1621657606339,1,set_1,25,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2021-05-22,2021-05-22 22:11:00 MDT,GMT-06:00,1621743060197,Completed,2021-05-22,2021-05-22 22:11:52 MDT,1621743112006,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2021-05-23,2021-05-23 22:24:00 MDT,GMT-06:00,1621830240186,Completed,2021-05-23,2021-05-23 22:39:41 MDT,1621831181728,2,set_4,48,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,Yes,Yes,Yes,Yes,Sort of,Sort of,0 days,1 day,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Sort of,,,A little,Not at all,I am not experiencing viral symptoms,A little bit
faucetsquealingcatapult@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-05-24,2021-05-24 21:41:00 MDT,GMT-06:00,1621914060151,Completed,2021-05-24,2021-05-24 21:42:02 MDT,1621914122687,1,set_4,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Moderately,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-25,2021-05-25 21:38:00 MDT,GMT-06:00,1622000280636,Completed,2021-05-25,2021-05-25 21:45:06 MDT,1622000706047,2,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-26,2021-05-26 21:36:00 MDT,GMT-06:00,1622086560100,Completed,2021-05-26,2021-05-26 21:37:27 MDT,1622086647677,1,set_4,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-27,2021-05-27 21:14:00 MDT,GMT-06:00,1622171640175,Completed,2021-05-27,2021-05-27 21:15:17 MDT,1622171717167,1,set_2,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-28,2021-05-28 21:48:00 MDT,GMT-06:00,1622260080115,Completed,2021-05-28,2021-05-28 21:49:04 MDT,1622260144981,1,set_3,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-05-29,2021-05-29 22:40:00 MDT,GMT-06:00,1622349600143,Completed,2021-05-29,2021-05-29 22:43:36 MDT,1622349816681,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Sort of,,,,
faucetsquealingcatapult@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-05-30,2021-05-30 22:17:00 MDT,GMT-06:00,1622434620156,Completed,2021-05-30,2021-05-30 22:19:18 MDT,1622434758589,1,set_1,49,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,Yes,Yes,Sort of,Yes,Sort of,Sort of,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-05-31,2021-05-31 21:44:00 MDT,GMT-06:00,1622519040175,Completed,2021-05-31,2021-05-31 21:52:38 MDT,1622519558000,2,set_1,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-06-01,2021-06-01 22:12:00 MDT,GMT-06:00,1622607120159,Completed,2021-06-01,2021-06-01 22:22:26 MDT,1622607746267,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-06-02,2021-06-02 21:31:00 MDT,GMT-06:00,1622691060207,Completed,2021-06-02,2021-06-02 21:32:38 MDT,1622691158062,1,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Sort of,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-06-03,2021-06-03 22:19:00 MDT,GMT-06:00,1622780340124,Completed,2021-06-03,2021-06-03 22:24:47 MDT,1622780687072,2,set_2,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-06-04,2021-06-04 21:43:00 MDT,GMT-06:00,1622864580171,Completed,2021-06-04,2021-06-04 21:44:41 MDT,1622864681043,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-06-05,2021-06-05 21:11:00 MDT,GMT-06:00,1622949060348,Completed,2021-06-05,2021-06-05 21:12:02 MDT,1622949122300,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
