.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
residentselfgutter@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-23,2021-06-23 21:41:00 CDT,GMT-05:00,1624502460161,Completed,2021-06-23,2021-06-23 21:48:50 CDT,1624502930052,2,set_3,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,A little,Yes,Yes,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-24/phone_promptresponse_clean_2021-06-24.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-24,2021-06-24 21:12:00 CDT,GMT-05:00,1624587120217,Completed,2021-06-24,2021-06-24 21:13:03 CDT,1624587183652,1,set_4,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,Moderately,Not at all,Quite a bit,No,No,0,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,24,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-06-25,2021-06-25 23:18:00 CDT,GMT-05:00,1624681080183,Completed,2021-06-25,2021-06-25 23:19:23 CDT,1624681163732,1,set_3,23,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Not at all,Moderately,A little,Moderately,A little,Very much so,No,No,0,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-26/phone_promptresponse_clean_2021-06-26.csv,26,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-06-26,2021-06-26 23:39:00 CDT,GMT-05:00,1624768740194,Completed,2021-06-26,2021-06-26 23:40:05 CDT,1624768805910,1,set_1,25,9,A little,Quite a bit,A little,A little,Quite a bit,A little,A little,A little,Not at all,Moderately,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-06-27,2021-06-27 21:15:00 CDT,GMT-05:00,1624846500194,Completed,2021-06-27,2021-06-27 21:22:53 CDT,1624846973501,2,set_2,47,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,Very much so,Probably will,Yes,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,24,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-06-28,2021-06-28 21:13:00 CDT,GMT-05:00,1624932780176,Completed,2021-06-28,2021-06-28 22:14:55 CDT,1624936495992,2,set_4,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,Moderately,A little,Moderately,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-06-29,2021-06-29 21:40:03 CDT,GMT-05:00,1625020803277,Completed,2021-06-29,2021-06-29 22:33:51 CDT,1625024031977,2,set_3,23,9,A little,Quite a bit,A little,Moderately,A little,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-30,2021-06-30 21:29:00 CDT,GMT-05:00,1625106540224,Completed,2021-06-30,2021-06-30 21:36:39 CDT,1625106999295,2,set_3,23,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Moderately,Not at all,Quite a bit,A little,A little,A little,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-01,2021-07-01 21:38:00 CDT,GMT-05:00,1625193480217,Completed,2021-07-01,2021-07-01 21:42:25 CDT,1625193745445,1,set_3,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Moderately,A little,Moderately,Not at all,Quite a bit,Moderately,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-07-02,2021-07-02 23:43:03 CDT,GMT-05:00,1625287383452,Completed,2021-07-03,2021-07-03 00:24:27 CDT,1625289867362,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Quite a bit,Moderately,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,24,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-07-03,2021-07-03 23:35:01 CDT,GMT-05:00,1625373301955,Completed,2021-07-03,2021-07-03 23:45:16 CDT,1625373916337,2,set_1,25,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-07-04,2021-07-04 23:18:00 CDT,GMT-05:00,1625458680191,Completed,2021-07-05,2021-07-05 00:04:09 CDT,1625461449961,2,set_1,48,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Definitely will not,No,but I had a goal,,,,No,No and I didn't have a goal,Sort of,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,29,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-06,2021-07-06 21:44:00 CDT,GMT-05:00,1625625840192,Completed,2021-07-06,2021-07-06 21:45:30 CDT,1625625930257,1,set_1,24,9,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Not at all,Moderately,A little,Moderately,Not at all,Quite a bit,Quite a bit,Quite a bit,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-07,2021-07-07 21:15:00 CDT,GMT-05:00,1625710500202,Completed,2021-07-07,2021-07-07 22:39:51 CDT,1625715591990,2,set_4,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,A little,Not at all,Moderately,Not at all,Quite a bit,Not at all,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,36,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-08,2021-07-08 21:47:00 CDT,GMT-05:00,1625798820269,Completed,2021-07-08,2021-07-08 22:20:34 CDT,1625800834095,2,set_4,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,No,Yes,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,22,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-07-09,2021-07-09 22:28:00 CDT,GMT-05:00,1625887680169,Completed,2021-07-09,2021-07-09 22:37:02 CDT,1625888222543,2,set_3,24,9,A little,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Moderately,A little,Moderately,Not at all,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,23,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-07-10,2021-07-10 22:42:00 CDT,GMT-05:00,1625974920237,Completed,2021-07-10,2021-07-10 22:59:21 CDT,1625975961569,2,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-07-11,2021-07-11 21:25:00 CDT,GMT-05:00,1626056700178,Completed,2021-07-11,2021-07-11 22:33:23 CDT,1626060803095,2,set_2,48,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,No,Maybe,,,,No,No,Not at all,Not at all,I am not experiencing viral symptoms,Very much so,Probably will,Yes,Extremely,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-07-12,2021-07-12 21:37:00 CDT,GMT-05:00,1626143820215,Completed,2021-07-12,2021-07-12 21:49:49 CDT,1626144589697,2,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,A little,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Probably will not,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,29,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-13,2021-07-13 21:47:00 CDT,GMT-05:00,1626230820204,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-14,2021-07-14 21:36:00 CDT,GMT-05:00,1626316560195,Completed,2021-07-14,2021-07-14 21:42:21 CDT,1626316941629,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Quite a bit,A little,Very much so,Not at all,Very much so,Quite a bit,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-15,2021-07-15 21:38:00 CDT,GMT-05:00,1626403080201,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,1,residentselfgutter,Daily,TIME,RANDOM,0,1,2021-07-17,2021-07-17 00:23:02 CDT,GMT-05:00,1626499382960,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,23,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-07-17,2021-07-17 23:43:00 CDT,GMT-05:00,1626583380174,Completed,2021-07-17,2021-07-17 23:46:25 CDT,1626583585659,1,set_2,25,9,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Moderately,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,A little bit,,,,,,,
residentselfgutter@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-18,2021-07-18 21:14:01 CDT,GMT-05:00,1626660841830,Completed,2021-07-18,2021-07-18 22:43:31 CDT,1626666211267,2,set_2,48,9,A little,Quite a bit,Moderately,A little,A little,Moderately,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,Very much so,Probably will,Yes,Somewhat,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-19,2021-07-19 21:33:00 CDT,GMT-05:00,1626748380898,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-20,2021-07-20 21:39:02 CDT,GMT-05:00,1626835142256,Completed,2021-07-20,2021-07-20 23:10:12 CDT,1626840612202,2,set_4,23,9,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Not at all,Moderately,A little,Very much so,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-07-21,2021-07-21 22:15:02 CDT,GMT-05:00,1626923702262,Completed,2021-07-21,2021-07-21 22:52:35 CDT,1626925955196,2,set_4,23,9,A little,Quite a bit,A little,A little,Moderately,A little,Moderately,A little,A little,Moderately,Not at all,Quite a bit,Moderately,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,24,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-07-22,2021-07-22 22:45:01 CDT,GMT-05:00,1627011901468,Completed,2021-07-22,2021-07-22 23:10:14 CDT,1627013414530,2,set_4,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,A little,Very much so,A little,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,24,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-07-23,2021-07-23 22:38:02 CDT,GMT-05:00,1627097882585,Completed,2021-07-23,2021-07-23 22:43:24 CDT,1627098204900,2,set_2,25,9,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Very much so,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Not thought about it,Extremely,,,,,,,
residentselfgutter@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,2,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-07-24,2021-07-24 23:26:00 CDT,GMT-05:00,1627187160179,Completed,2021-07-25,2021-07-25 00:26:08 CDT,1627190768233,2,set_2,48,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,No,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,Quite a bit,Probably will,Yes,Extremely,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,24,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-07-25,2021-07-25 21:35:00 CDT,GMT-05:00,1627266900189,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,26,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-07-26,2021-07-26 21:27:01 CDT,GMT-05:00,1627352821282,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-07-27,2021-07-27 22:41:58 CDT,GMT-05:00,1627443718512,Completed,2021-07-27,2021-07-27 23:16:33 CDT,1627445793216,1,set_4,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,A little bit,,,,,,,
residentselfgutter@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,24,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-07-28,2021-07-28 22:36:00 CDT,GMT-05:00,1627529760195,Completed,2021-07-28,2021-07-28 22:45:50 CDT,1627530350151,2,set_2,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,A little,Quite a bit,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-07-29,2021-07-29 22:19:00 CDT,GMT-05:00,1627615140228,Completed,2021-07-29,2021-07-29 22:28:07 CDT,1627615687243,2,set_1,25,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Yes,0,Not at all,Probably will,No,but I had a goal,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,31,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-07-30,2021-07-30 22:36:00 CDT,GMT-05:00,1627702560177,Completed,2021-07-30,2021-07-30 22:50:09 CDT,1627703409944,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,No,Yes,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,22,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-07-31,2021-07-31 22:49:00 CDT,GMT-05:00,1627789740214,Completed,2021-07-31,2021-07-31 23:02:13 CDT,1627790533038,2,set_4,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Moderately,A little,A little,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,A little bit,,,,,,,
residentselfgutter@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,22,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-08-01,2021-08-01 22:18:00 CDT,GMT-05:00,1627874280179,Completed,2021-08-01,2021-08-01 22:51:12 CDT,1627876272101,2,set_4,47,9,A little,Extremely,Moderately,Quite a bit,Moderately,A little,A little,Moderately,A little,Quite a bit,Very much so,A little,Not at all,A little,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,No,Maybe,,,,No,No,Not at all,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,20,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-08-02,2021-08-02 22:41:00 CDT,GMT-05:00,1627962060191,Completed,2021-08-02,2021-08-02 22:56:03 CDT,1627962963000,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-04,2021-08-04 21:14:01 CDT,GMT-05:00,1628129641654,Completed,2021-08-04,2021-08-04 22:43:05 CDT,1628134985110,2,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,24,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-08-05,2021-08-05 21:19:00 CDT,GMT-05:00,1628216340894,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,2,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-08-06,2021-08-06 22:32:02 CDT,GMT-05:00,1628307122035,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,25,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-08-07,2021-08-07 22:13:02 CDT,GMT-05:00,1628392382013,Completed,2021-08-07,2021-08-07 22:21:53 CDT,1628392913934,2,set_4,23,9,A little,Quite a bit,A little,A little,Quite a bit,A little,A little,Quite a bit,A little,Not at all,A little,Quite a bit,Not at all,Moderately,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-08-08,2021-08-08 21:35:00 CDT,GMT-05:00,1628476500209,Completed,2021-08-08,2021-08-08 22:50:23 CDT,1628481023421,2,set_1,48,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Moderately,No,Did not have to work today,0,Not at all,Definitely will not,No,but I had a goal,,,,Not really,No and I didn't have a goal,No,Maybe,,,,No,No,Moderately,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-09,2021-08-09 21:37:00 CDT,GMT-05:00,1628563020679,Completed,2021-08-09,2021-08-09 21:43:27 CDT,1628563407149,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-10,2021-08-10 21:26:00 CDT,GMT-05:00,1628648760237,Completed,2021-08-10,2021-08-10 21:29:37 CDT,1628648977297,1,set_4,24,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,A little,Not at all,Quite a bit,A little,Very much so,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-11,2021-08-11 21:13:01 CDT,GMT-05:00,1628734381230,Completed,2021-08-11,2021-08-11 21:19:00 CDT,1628734740355,2,set_3,24,9,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,Yes,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-12,2021-08-12 21:13:00 CDT,GMT-05:00,1628820780215,Completed,2021-08-12,2021-08-12 22:11:11 CDT,1628824271551,2,set_2,23,9,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,A little,Moderately,Not at all,Quite a bit,Moderately,Very much so,Yes,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-08-13,2021-08-13 22:15:00 CDT,GMT-05:00,1628910900204,Completed,2021-08-13,2021-08-13 22:16:00 CDT,1628910960046,1,set_3,23,9,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,Moderately,Not at all,Quite a bit,Yes,No,0,,,,,,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,
