.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
unelectedscrubbeddeflected@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2022-01-25,2022-01-25 21:37:00 CST,GMT-06:00,1643168220297,Completed,2022-01-25,2022-01-25 22:02:56 CST,1643169776975,2,set_4,23,9,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,No,Yes,0,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2022-01-26,2022-01-26 23:30:00 CST,GMT-06:00,1643261400543,Completed,2022-01-27,2022-01-27 00:19:16 CST,1643264356052,2,set_4,23,9,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,No,No,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,25,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2022-01-27,2022-01-27 23:16:00 CST,GMT-06:00,1643346960222,Completed,2022-01-27,2022-01-27 23:17:17 CST,1643347037372,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,24,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-01-28,2022-01-28 22:40:00 CST,GMT-06:00,1643431200303,Completed,2022-01-28,2022-01-28 22:40:55 CST,1643431255719,1,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,No,0,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,24,unelectedscrubbeddeflected,Daily,BURST,RANDOM,23,0,2022-01-29,2022-01-29 23:12:00 CST,GMT-06:00,1643519520230,Completed,2022-01-29,2022-01-29 23:13:04 CST,1643519584589,1,set_4,23,9,Quite a bit,A little,Moderately,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,Very much so,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,24,unelectedscrubbeddeflected,Daily,BURST,RANDOM,23,0,2022-01-30,2022-01-30 23:14:00 CST,GMT-06:00,1643606040191,Completed,2022-01-30,2022-01-30 23:16:33 CST,1643606193963,1,set_4,47,9,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Very much so,Quite a bit,A little,A little,Not at all,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,Yes,Yes,,,,Yes,Yes,Not really,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-01-31,2022-01-31 22:10:00 CST,GMT-06:00,1643688600308,Completed,2022-01-31,2022-01-31 22:11:01 CST,1643688661748,1,set_2,24,9,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,No,No,0,,,,,,,,,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-01/phone_promptresponse_clean_2022-02-01.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-01,2022-02-01 22:43:00 CST,GMT-06:00,1643776980310,Completed,2022-02-01,2022-02-01 22:44:36 CST,1643777076204,1,set_2,24,9,Extremely,Moderately,Extremely,Moderately,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,No,Yes,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,27,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2022-02-02,2022-02-02 23:22:00 CST,GMT-06:00,1643865720274,Completed,2022-02-02,2022-02-02 23:23:20 CST,1643865800591,1,set_3,25,9,Quite a bit,A little,Extremely,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Very much so,Quite a bit,Quite a bit,Moderately,No,No,0,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,27,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2022-02-03,2022-02-03 23:35:00 CST,GMT-06:00,1643952900332,Completed,2022-02-03,2022-02-03 23:35:49 CST,1643952949650,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,Very much,Not at all,Might,Sort of,Yes
unelectedscrubbeddeflected@timestudy_com/2022-02-04/phone_promptresponse_clean_2022-02-04.csv,39,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-04,2022-02-04 22:31:00 CST,GMT-06:00,1644035460307,Completed,2022-02-04,2022-02-04 22:38:01 CST,1644035881676,2,set_4,23,9,Not at all,Moderately,Extremely,A little,Moderately,A little,A little,Not at all,A little,Very much so,Moderately,Not at all,Not at all,Not at all,No,No,0,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,22,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2022-02-05,2022-02-05 21:33:08 CST,GMT-06:00,1644118388296,Completed,2022-02-05,2022-02-05 21:38:44 CST,1644118724062,2,set_4,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-06/phone_promptresponse_clean_2022-02-06.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-06,2022-02-06 22:31:00 CST,GMT-06:00,1644208260588,Completed,2022-02-06,2022-02-06 22:33:27 CST,1644208407218,1,set_3,47,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,A little,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Very much so,Might,Sort of,Sort of,Maybe,,,,Yes,No,Not really,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,0,1,2022-02-08,2022-02-08 00:33:00 CST,GMT-06:00,1644301980306,Completed,2022-02-08,2022-02-08 00:34:58 CST,1644302098818,1,set_3,23,9,Moderately,Moderately,A little,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,No,Yes,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,27,unelectedscrubbeddeflected,Daily,TIME,RANDOM,19,20,2022-02-08,2022-02-08 19:29:53 CST,GMT-06:00,1644370193365,Completed,2022-02-08,2022-02-08 19:31:21 CST,1644370281779,0,set_3,25,9,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,Yes,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,Very much,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-09/phone_promptresponse_clean_2022-02-09.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-09,2022-02-09 22:43:00 CST,GMT-06:00,1644468180634,Completed,2022-02-09,2022-02-09 23:42:32 CST,1644471752799,2,set_4,23,9,Not at all,Moderately,Moderately,Moderately,A little,A little,Moderately,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,24,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-10,2022-02-10 22:12:00 CST,GMT-06:00,1644552720377,Completed,2022-02-10,2022-02-10 22:50:31 CST,1644555031387,2,set_2,24,9,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,A little,A little,A little,No,Yes,0,,,,,,,,,Very much so,Probably will not,Trying to decide,,,,,,,,,,,,,,,Very much,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,2,unelectedscrubbeddeflected,Daily,BURST,RANDOM,1,2,2022-02-12,2022-02-12 01:38:00 CST,GMT-06:00,1644651480291,Completed,2022-02-12,2022-02-12 01:38:48 CST,1644651528820,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of,Maybe
unelectedscrubbeddeflected@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-12,2022-02-12 22:49:00 CST,GMT-06:00,1644727740328,Completed,2022-02-12,2022-02-12 22:54:55 CST,1644728095756,2,set_3,24,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Yes,No,0,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Very much,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-13,2022-02-13 22:29:00 CST,GMT-06:00,1644812940294,Completed,2022-02-13,2022-02-13 23:20:28 CST,1644816028238,2,set_4,47,9,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,Yes,Yes,,,,Yes,Yes,Not really,Yes,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-14,2022-02-14 22:33:00 CST,GMT-06:00,1644899580301,Completed,2022-02-14,2022-02-14 22:33:42 CST,1644899622863,1,set_3,23,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,21,22,2022-02-16,2022-02-16 21:30:02 CST,GMT-06:00,1645068602533,Completed,2022-02-16,2022-02-16 22:37:10 CST,1645072630977,2,set_2,23,9,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Yes,Did not have to work today,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-17/phone_promptresponse_clean_2022-02-17.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-17,2022-02-17 22:43:00 CST,GMT-06:00,1645159380303,Completed,2022-02-17,2022-02-17 22:48:44 CST,1645159724471,2,set_2,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Yes,0,,,,,,,,,Very much so,Probably will not,No,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,28,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-18,2022-02-18 22:17:00 CST,GMT-06:00,1645244220431,Completed,2022-02-18,2022-02-18 23:07:19 CST,1645247239545,2,set_4,25,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-19/phone_promptresponse_clean_2022-02-19.csv,22,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-19,2022-02-19 22:39:08 CST,GMT-06:00,1645331948356,Completed,2022-02-19,2022-02-19 22:39:50 CST,1645331990405,1,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,22,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2022-02-20,2022-02-20 21:30:00 CST,GMT-06:00,1645414200328,Completed,2022-02-20,2022-02-20 21:53:28 CST,1645415608768,2,set_2,47,9,A little,A little,A little,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Not at all,A little,Not at all,Not at all,Yes,Did not have to work today,0,,,,,,,Yes,Maybe,Very much so,Probably will,Yes,Yes,Maybe,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,34,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-21,2022-02-21 22:20:00 CST,GMT-06:00,1645503600387,Completed,2022-02-21,2022-02-21 22:21:00 CST,1645503660485,1,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,27,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-22,2022-02-22 22:34:16 CST,GMT-06:00,1645590856836,Completed,2022-02-22,2022-02-22 22:35:54 CST,1645590954753,1,set_1,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-02-23,2022-02-23 22:45:00 CST,GMT-06:00,1645677900339,Completed,2022-02-23,2022-02-23 22:53:19 CST,1645678399578,2,set_3,23,9,Not at all,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,A little,Very much so,A little,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,20,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2022-02-24,2022-02-24 21:31:00 CST,GMT-06:00,1645759860369,Completed,2022-02-24,2022-02-24 21:37:51 CST,1645760271703,2,set_4,26,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-25,2022-02-25 22:20:00 CST,GMT-06:00,1645849200288,Completed,2022-02-25,2022-02-25 22:20:50 CST,1645849250516,1,set_4,23,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-26,2022-02-26 22:25:06 CST,GMT-06:00,1645935906890,Completed,2022-02-26,2022-02-26 22:31:13 CST,1645936273907,2,set_1,25,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,Very much so,Might,Sort of,Maybe
unelectedscrubbeddeflected@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-27,2022-02-27 22:28:00 CST,GMT-06:00,1646022480251,Completed,2022-02-27,2022-02-27 22:31:04 CST,1646022664375,1,set_4,47,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,Yes,Yes,,,,Yes,No,No,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,24,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-02-28,2022-02-28 22:45:02 CST,GMT-06:00,1646109902477,Completed,2022-02-28,2022-02-28 23:29:53 CST,1646112593132,2,set_2,24,9,Not at all,A little,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2022-03-01,2022-03-01 23:34:00 CST,GMT-06:00,1646199240326,Completed,2022-03-01,2022-03-01 23:40:35 CST,1646199635480,1,set_4,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,24,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-03,2022-03-03 22:10:00 CST,GMT-06:00,1646367000339,Completed,2022-03-03,2022-03-03 22:51:06 CST,1646369466047,2,set_2,23,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-04,2022-03-04 22:14:00 CST,GMT-06:00,1646453640346,Completed,2022-03-04,2022-03-04 22:15:24 CST,1646453724311,1,set_1,24,9,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,A little,A little,Quite a bit,Not at all,Moderately,Quite a bit,Very much so,Moderately,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-05,2022-03-05 22:19:00 CST,GMT-06:00,1646540340371,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-06,2022-03-06 22:33:02 CST,GMT-06:00,1646627582655,Completed,2022-03-06,2022-03-06 22:45:59 CST,1646628359977,2,set_1,48,9,A little,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,Yes,No and I didn't have a goal,,,,Yes,Maybe,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,Quite a bit,Probably will,Sort of,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,25,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-07,2022-03-07 22:44:00 CST,GMT-06:00,1646714640178,Completed,2022-03-07,2022-03-07 23:20:13 CST,1646716813795,2,set_1,25,9,Not at all,Moderately,Quite a bit,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,37,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-08,2022-03-08 22:13:03 CST,GMT-06:00,1646799183134,Completed,2022-03-08,2022-03-08 22:43:02 CST,1646800982271,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2022-03-09/phone_promptresponse_clean_2022-03-09.csv,29,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-09,2022-03-09 22:12:00 CST,GMT-06:00,1646885520295,Completed,2022-03-09,2022-03-09 22:31:18 CST,1646886678229,2,set_1,24,9,Not at all,A little,Extremely,A little,A little,A little,Moderately,A little,Moderately,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Yes
unelectedscrubbeddeflected@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,48,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-10,2022-03-10 22:48:00 CST,GMT-06:00,1646974080311,Completed,2022-03-10,2022-03-10 23:23:09 CST,1646976189223,2,set_4,24,9,A little,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Moderately,Not at all,No,No,0,Very much so,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,29,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2022-03-11,2022-03-11 22:45:00 CST,GMT-06:00,1647060300328,Completed,2022-03-11,2022-03-11 22:53:34 CST,1647060814793,2,set_1,25,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat,Quite a bit,Might,Sort of,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2022-03-12,2022-03-12 22:30:00 CST,GMT-06:00,1647145800505,Completed,2022-03-12,2022-03-12 22:45:38 CST,1647146738437,2,set_4,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,No,Did not have to work today,0,Not at all,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
