.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
erasuresafeguardravishing@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-12,2021-10-12 20:37:00 EDT,GMT-04:00,1634085420106,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-13,2021-10-13 21:30:00 EDT,GMT-04:00,1634175000139,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-14,2021-10-14 21:37:00 EDT,GMT-04:00,1634261820172,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,91,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-15,2021-10-15 20:30:00 EDT,GMT-04:00,1634344200112,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,19,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-17,2021-10-17 20:39:04 EDT,GMT-04:00,1634517544155,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,164,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-18,2021-10-18 21:12:00 EDT,GMT-04:00,1634605920140,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-19,2021-10-19 21:42:00 EDT,GMT-04:00,1634694120107,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-20,2021-10-20 21:32:00 EDT,GMT-04:00,1634779920146,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,29,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-21,2021-10-21 21:30:00 EDT,GMT-04:00,1634866200159,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,1,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-10-22,2021-10-22 22:49:00 EDT,GMT-04:00,1634957340135,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,22,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-10-23,2021-10-23 21:12:00 EDT,GMT-04:00,1635037920158,Completed,2021-10-23,2021-10-23 21:27:47 EDT,1635038867804,2,set_3,23,9,Not at all,Moderately,Quite a bit,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,19,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-10-24,2021-10-24 20:42:00 EDT,GMT-04:00,1635122520140,Completed,2021-10-24,2021-10-24 20:45:13 EDT,1635122713987,1,set_1,49,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Definitely will,Yes,but I had a goal,,,,,,,,,,,Yes,No and I didn't have a goal,Not really,but had a goal,No,No,A little,Quite a bit,I am not experiencing viral symptoms,2 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Very little
erasuresafeguardravishing@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-10-25,2021-10-25 20:42:00 EDT,GMT-04:00,1635208920156,Completed,2021-10-25,2021-10-25 21:44:02 EDT,1635212642691,2,set_1,24,9,A little,A little,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,A little,Very much so,No,No,0,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,20,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-26,2021-10-26 20:33:00 EDT,GMT-04:00,1635294780122,Completed,2021-10-26,2021-10-26 20:37:46 EDT,1635295066241,1,set_2,24,9,A little,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-27,2021-10-27 21:17:00 EDT,GMT-04:00,1635383820108,Completed,2021-10-27,2021-10-27 21:26:20 EDT,1635384380516,2,set_3,23,9,A little,Moderately,Quite a bit,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,A little,Moderately,No,No,0,,,,,,,,,A little,Probably will not,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,18,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-28,2021-10-28 20:45:00 EDT,GMT-04:00,1635468300136,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-10-29,2021-10-29 22:49:00 EDT,GMT-04:00,1635562140134,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,23,0,2021-10-30,2021-10-30 23:53:00 EDT,GMT-04:00,1635652380151,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,23,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-10-31,2021-10-31 22:12:00 EDT,GMT-04:00,1635732720135,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,87,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-01,2021-11-01 21:48:00 EDT,GMT-04:00,1635817680131,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-11-02,2021-11-02 20:31:00 EDT,GMT-04:00,1635899460164,Completed,2021-11-02,2021-11-02 20:32:31 EDT,1635899551024,1,set_4,23,9,Not at all,Moderately,Not at all,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Very much so,Not at all,Moderately,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-03,2021-11-03 21:30:00 EDT,GMT-04:00,1635989400170,Completed,2021-11-03,2021-11-03 21:36:04 EDT,1635989764193,2,set_4,23,9,A little,Moderately,Moderately,A little,Extremely,Not at all,Not at all,A little,Not at all,A little,Moderately,Very much so,Not at all,Moderately,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,22,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-11-04,2021-11-04 21:26:00 EDT,GMT-04:00,1636075560163,Completed,2021-11-04,2021-11-04 21:36:20 EDT,1636076180698,2,set_3,23,9,A little,Moderately,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Very much so,Not at all,Moderately,No,Yes,0,,,,,,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-11-05,2021-11-05 20:43:00 EDT,GMT-04:00,1636159380151,Completed,2021-11-05,2021-11-05 20:48:41 EDT,1636159721360,2,set_2,23,9,A little,A little,Quite a bit,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,A little,Moderately,No,No,0,,,,,,,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,22,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-11-06,2021-11-06 20:49:00 EDT,GMT-04:00,1636246140142,Completed,2021-11-06,2021-11-06 21:33:00 EDT,1636248780282,2,set_4,23,9,A little,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Not at all,Not at all,No,Did not have to work today,0,,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-11-07,2021-11-07 21:30:00 EST,GMT-05:00,1636338600166,Completed,2021-11-07,2021-11-07 21:44:19 EST,1636339459036,2,set_2,48,9,Moderately,Moderately,A little,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Quite a bit,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,Extremely,,,,Very much so,Probably will not,Trying to decide,Yes,Yes,No,but had a goal,Not really,Not really,A little,Not at all,I am not experiencing viral symptoms,2 days,0 days,Less,More,Neither more nor less,Quite a bit,Moderate
erasuresafeguardravishing@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,24,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-08,2021-11-08 21:25:00 EST,GMT-05:00,1636424700107,Completed,2021-11-08,2021-11-08 21:32:13 EST,1636425133732,2,set_1,24,9,Moderately,Moderately,Quite a bit,A little,Quite a bit,Not at all,A little,A little,Not at all,Moderately,Quite a bit,Quite a bit,A little,Moderately,No,No,0,A little,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-09,2021-11-09 21:27:00 EST,GMT-05:00,1636511220144,Completed,2021-11-09,2021-11-09 21:53:31 EST,1636512811142,2,set_1,24,9,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,A little,Very much so,Moderately,Not at all,No,No,0,Not at all,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-10,2021-11-10 21:33:00 EST,GMT-05:00,1636597980158,Completed,2021-11-10,2021-11-10 22:04:42 EST,1636599882889,2,set_1,24,9,Moderately,A little,Quite a bit,Moderately,Extremely,Extremely,Not at all,Not at all,A little,Moderately,Quite a bit,Moderately,A little,Very much so,No,No,0,A little,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-11,2021-11-11 21:30:00 EST,GMT-05:00,1636684200094,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,52,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-11-12,2021-11-12 20:32:00 EST,GMT-05:00,1636767120187,Completed,2021-11-12,2021-11-12 21:52:53 EST,1636771973018,2,set_4,23,9,Quite a bit,A little,Extremely,A little,Quite a bit,A little,Not at all,Not at all,Not at all,A little,Moderately,Very much so,A little,A little,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-11-13,2021-11-13 20:33:00 EST,GMT-05:00,1636853580187,Completed,2021-11-13,2021-11-13 20:39:27 EST,1636853967095,2,set_3,24,9,A little,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Very much so,A little,Moderately,No,Did not have to work today,0,,,,,,,,Extremely,A little,Might,Not really,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,87,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-11-14,2021-11-14 20:46:00 EST,GMT-05:00,1636940760226,Completed,2021-11-14,2021-11-14 21:46:12 EST,1636944372241,2,set_4,47,9,Moderately,A little,Quite a bit,A little,Extremely,Not at all,Not at all,Moderately,Not at all,A little,Moderately,Quite a bit,A little,Moderately,No,Did not have to work today,0,,,,,Not at all,Might,Sort of,,,,,,,,Yes,Yes,Not really,but had a goal,Not really,Not really,A little,A little,I am not experiencing viral symptoms,2 days,0 days,Less,More,Neither more nor less,Moderate,Moderate
erasuresafeguardravishing@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,20,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-15,2021-11-15 21:45:00 EST,GMT-05:00,1637030700132,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-16,2021-11-16 21:31:00 EST,GMT-05:00,1637116260221,Completed,2021-11-16,2021-11-16 21:39:11 EST,1637116751356,2,set_3,24,9,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Very much so,A little,Quite a bit,No,Yes,0,,,,,,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,23,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-17,2021-11-17 21:26:00 EST,GMT-05:00,1637202360109,Completed,2021-11-17,2021-11-17 21:55:11 EST,1637204111246,2,set_3,23,9,Moderately,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Very much so,A little,Quite a bit,No,No,0,,,,,,,,,Not at all,Probably will,Not really,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,24,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-18,2021-11-18 21:38:00 EST,GMT-05:00,1637289480178,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,23,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-11-19,2021-11-19 20:37:00 EST,GMT-05:00,1637372220148,Completed,2021-11-19,2021-11-19 20:44:25 EST,1637372665585,2,set_3,23,9,Moderately,A little,Extremely,A little,Quite a bit,Not at all,A little,Not at all,Not at all,A little,Moderately,Very much so,A little,Quite a bit,No,No,0,,,,,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,1,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-11-20,2021-11-20 22:37:00 EST,GMT-05:00,1637465820113,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-11-21,2021-11-21 20:32:00 EST,GMT-05:00,1637544720289,Completed,2021-11-21,2021-11-21 20:56:05 EST,1637546165116,2,set_2,47,9,Moderately,A little,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Very much so,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,A little,Probably will,Trying to decide,Yes,Yes,Sort of,Maybe,No,No,Moderately,Not at all,I am not experiencing viral symptoms,1 day,0 days,Neither more nor less,Neither more nor less,A lot less,Moderate,Very little
erasuresafeguardravishing@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-11-22,2021-11-22 21:31:00 EST,GMT-05:00,1637634660143,Completed,2021-11-22,2021-11-22 21:37:39 EST,1637635059479,2,set_4,25,9,Moderately,A little,Moderately,A little,Extremely,A little,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Not at all,Quite a bit,No,No,0,,,,,A little,Might,Not really,Extremely,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,20,erasuresafeguardravishing,Daily,BURST,RANDOM,19,20,2021-11-23,2021-11-23 19:37:00 EST,GMT-05:00,1637714220109,Completed,2021-11-23,2021-11-23 19:38:02 EST,1637714282445,1,set_4,24,9,A little,Moderately,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Very much so,Not at all,Quite a bit,No,No,0,,,,,A little,Probably will not,Not really,Extremely,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-24,2021-11-24 21:11:00 EST,GMT-05:00,1637806260128,Completed,2021-11-24,2021-11-24 22:25:21 EST,1637810721947,2,set_3,24,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,,Extremely,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-25,2021-11-25 21:29:00 EST,GMT-05:00,1637893740160,Completed,2021-11-25,2021-11-25 22:06:59 EST,1637896019441,2,set_2,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,Very much so,Probably will not,Trying to decide,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-11-26,2021-11-26 22:20:00 EST,GMT-05:00,1637983200146,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-11-27,2021-11-27 22:35:00 EST,GMT-05:00,1638070500141,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-11-28,2021-11-28 22:18:00 EST,GMT-05:00,1638155880128,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,23,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-29,2021-11-29 21:15:00 EST,GMT-05:00,1638238500145,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-11-30,2021-11-30 21:42:00 EST,GMT-05:00,1638326520268,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,27,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-12-01,2021-12-01 22:14:00 EST,GMT-05:00,1638414840152,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,24,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-12-02,2021-12-02 21:11:00 EST,GMT-05:00,1638497460143,Completed,2021-12-02,2021-12-02 21:17:16 EST,1638497836216,2,set_3,24,9,A little,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Very much so,No,No,0,,,,,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,24,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-12-03,2021-12-03 22:16:00 EST,GMT-05:00,1638587760158,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,23,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-12-04,2021-12-04 22:14:00 EST,GMT-05:00,1638674040296,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,1,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-12-05,2021-12-05 22:11:00 EST,GMT-05:00,1638760260169,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,23,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-12-06,2021-12-06 21:44:00 EST,GMT-05:00,1638845040102,Completed,2021-12-06,2021-12-06 21:51:56 EST,1638845516055,2,set_4,24,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,A little,A little,Not at all,Moderately,Quite a bit,Moderately,A little,Moderately,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-12-07,2021-12-07 22:41:00 EST,GMT-05:00,1638934860120,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,1,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-12-08,2021-12-08 22:49:00 EST,GMT-05:00,1639021740172,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
