.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage
doorpostthesisjubilance@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-02,2021-04-02 20:38:00 PDT,GMT-07:00,1617421080104,Completed,2021-04-02,2021-04-02 20:59:05 PDT,1617422345245,2,set_4,24,9,Extremely,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Very much so,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-03,2021-04-03 20:35:00 PDT,GMT-07:00,1617507300091,PartiallyCompleted,,,,,set_1,11,9,Extremely,Quite a bit,Quite a bit,A little,Moderately,A little,Moderately,A little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-05,2021-04-05 20:16:00 PDT,GMT-07:00,1617678960124,Completed,2021-04-05,2021-04-05 20:17:02 PDT,1617679022911,1,set_2,23,9,Extremely,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,Not at all,Moderately,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,
doorpostthesisjubilance@timestudy_com/2021-04-06/phone_promptresponse_clean_2021-04-06.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-06,2021-04-06 20:41:00 PDT,GMT-07:00,1617766860353,Completed,2021-04-06,2021-04-06 20:42:52 PDT,1617766972849,1,set_1,24,9,Extremely,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-07/phone_promptresponse_clean_2021-04-07.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-07,2021-04-07 20:18:00 PDT,GMT-07:00,1617851880113,Completed,2021-04-07,2021-04-07 20:19:28 PDT,1617851968405,1,set_2,23,9,Extremely,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-04-08/phone_promptresponse_clean_2021-04-08.csv,22,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-04-08,2021-04-08 21:38:00 PDT,GMT-07:00,1617943080154,Completed,2021-04-08,2021-04-08 21:39:43 PDT,1617943183606,1,set_1,24,9,Extremely,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,A little,Moderately,A little,Very much so,Moderately,A little,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-09/phone_promptresponse_clean_2021-04-09.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,18,19,2021-04-09,2021-04-09 18:18:00 PDT,GMT-07:00,1618017480194,Completed,2021-04-09,2021-04-09 18:26:10 PDT,1618017970838,2,set_2,25,9,Extremely,Moderately,Extremely,A little,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-04-10/phone_promptresponse_clean_2021-04-10.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-04-10,2021-04-10 20:35:00 PDT,GMT-07:00,1618112100180,Completed,2021-04-10,2021-04-10 20:36:32 PDT,1618112192441,1,set_4,24,9,Extremely,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Moderately,A little,Moderately,A little,A little,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,A little bit
doorpostthesisjubilance@timestudy_com/2021-04-11/phone_promptresponse_clean_2021-04-11.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-04-11,2021-04-11 20:36:00 PDT,GMT-07:00,1618198560116,Completed,2021-04-11,2021-04-11 20:39:37 PDT,1618198777751,1,set_2,48,9,Extremely,Moderately,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,Not at all,Moderately,Moderately,Moderately,No,Yes,0,,,,,Yes,Yes,Sort of,but had a goal,Not really,,,Yes,,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-04-12/phone_promptresponse_clean_2021-04-12.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-04-12,2021-04-12 21:31:00 PDT,GMT-07:00,1618288260101,Completed,2021-04-12,2021-04-12 21:35:02 PDT,1618288502799,1,set_3,23,9,Extremely,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,No,,,,
doorpostthesisjubilance@timestudy_com/2021-04-14/phone_promptresponse_clean_2021-04-14.csv,1,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-04-13,2021-04-13 20:22:00 PDT,GMT-07:00,1618370520191,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-14/phone_promptresponse_clean_2021-04-14.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-14,2021-04-14 20:17:00 PDT,GMT-07:00,1618456620268,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-15/phone_promptresponse_clean_2021-04-15.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-15,2021-04-15 20:38:00 PDT,GMT-07:00,1618544280154,Completed,2021-04-15,2021-04-15 20:39:04 PDT,1618544344534,1,set_3,23,9,Extremely,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-04-16,2021-04-16 21:40:00 PDT,GMT-07:00,1618634400132,Completed,2021-04-16,2021-04-16 21:41:56 PDT,1618634516000,1,set_1,24,9,Extremely,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Not at all,A little,A little,Quite a bit,Quite a bit,Quite a bit,No,No,0,A little,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-17/phone_promptresponse_clean_2021-04-17.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-17,2021-04-17 20:48:00 PDT,GMT-07:00,1618717680250,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-18,2021-04-18 20:27:00 PDT,GMT-07:00,1618802820145,Completed,2021-04-18,2021-04-18 20:35:44 PDT,1618803344979,2,set_4,47,9,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,,Yes,Yes,Not really,but had a goal,No,Quite a bit,Probably will,Sort of,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Moderate,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-19,2021-04-19 20:15:00 PDT,GMT-07:00,1618888500118,Completed,2021-04-19,2021-04-19 20:15:54 PDT,1618888554167,1,set_3,24,9,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,A little,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,20,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-04-20,2021-04-20 21:27:00 PDT,GMT-07:00,1618979220174,Completed,2021-04-20,2021-04-20 21:28:23 PDT,1618979303417,1,set_2,23,9,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,A little,Moderately,A little,Not at all,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-21,2021-04-21 20:24:00 PDT,GMT-07:00,1619061840133,Completed,2021-04-21,2021-04-21 21:44:06 PDT,1619066646460,2,set_1,24,9,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,A little,A little,A little,A little,Moderately,Moderately,A little,No,No,0,A little,Might,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-22/phone_promptresponse_clean_2021-04-22.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-22,2021-04-22 20:30:00 PDT,GMT-07:00,1619148600141,Completed,2021-04-22,2021-04-22 20:36:13 PDT,1619148973559,2,set_2,23,9,Moderately,Moderately,Quite a bit,A little,A little,A little,Moderately,Moderately,A little,Moderately,Not at all,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,17,18,2021-04-23,2021-04-23 17:17:00 PDT,GMT-07:00,1619223420098,Completed,2021-04-23,2021-04-23 17:17:53 PDT,1619223473703,1,set_4,24,9,A little,Quite a bit,Moderately,Quite a bit,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-04-24/phone_promptresponse_clean_2021-04-24.csv,20,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-04-24,2021-04-24 20:40:00 PDT,GMT-07:00,1619322000228,Completed,2021-04-24,2021-04-24 20:41:17 PDT,1619322077834,1,set_1,25,9,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,A little,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
doorpostthesisjubilance@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,17,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-04-25,2021-04-25 20:43:00 PDT,GMT-07:00,1619408580098,Completed,2021-04-25,2021-04-25 21:53:21 PDT,1619412801143,2,set_2,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Not at all,A little,A little,Quite a bit,A little,A little,No,No,0,,,,,Yes,Yes,No,but had a goal,No,,,Sort of,,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,More,Very little,Very little,,,,Quite a bit,Probably will,Yes,Somewhat
doorpostthesisjubilance@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,20,doorpostthesisjubilance,Daily,BURST,RANDOM,22,23,2021-04-26,2021-04-26 22:25:00 PDT,GMT-07:00,1619501100126,Completed,2021-04-26,2021-04-26 22:26:26 PDT,1619501186634,1,set_3,23,9,Moderately,Quite a bit,Quite a bit,Moderately,A little,A little,A little,A little,Moderately,A little,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,20,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-04-27,2021-04-27 21:17:00 PDT,GMT-07:00,1619583420109,Completed,2021-04-27,2021-04-27 21:17:56 PDT,1619583476525,1,set_1,24,9,Extremely,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,A little,Not at all,Moderately,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,22,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-04-28,2021-04-28 21:17:00 PDT,GMT-07:00,1619669820148,Completed,2021-04-28,2021-04-28 21:18:15 PDT,1619669895760,1,set_1,24,9,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,A little,Not at all,Very much so,A little,Moderately,No,No,0,A little,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-04-29,2021-04-29 20:49:00 PDT,GMT-07:00,1619754540113,Completed,2021-04-29,2021-04-29 20:50:23 PDT,1619754623571,1,set_1,24,9,Moderately,Moderately,Moderately,A little,Moderately,Moderately,A little,Not at all,A little,A little,Not at all,Quite a bit,Moderately,A little,No,No,0,Very much so,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-04-30,2021-04-30 21:12:00 PDT,GMT-07:00,1619842320187,Completed,2021-04-30,2021-04-30 21:12:51 PDT,1619842371611,1,set_1,24,9,Extremely,A little,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Moderately,A little,A little,Moderately,Quite a bit,Quite a bit,No,No,0,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-02,2021-05-02 21:47:00 PDT,GMT-07:00,1620017220109,Completed,2021-05-02,2021-05-02 22:02:20 PDT,1620018140211,2,set_4,47,9,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Not at all,Very much so,Moderately,A little,No,No,0,,,,,Yes,Yes,Yes,Yes,Not really,Quite a bit,Might,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,Neither more nor less,Very little,Moderate,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-03,2021-05-03 20:46:00 PDT,GMT-07:00,1620099960135,Completed,2021-05-03,2021-05-03 20:47:35 PDT,1620100055127,1,set_2,23,9,Moderately,Extremely,A little,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,A little,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-04,2021-05-04 21:24:00 PDT,GMT-07:00,1620188640170,Completed,2021-05-04,2021-05-04 22:53:57 PDT,1620194037698,2,set_1,25,9,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Extremely,Quite a bit,Moderately,Quite a bit,A little,A little,A little,A little,No,No,0,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,22,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-05,2021-05-05 21:11:00 PDT,GMT-07:00,1620274260203,Completed,2021-05-05,2021-05-05 21:12:07 PDT,1620274327142,1,set_4,24,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,A little,Moderately,Not at all,Very much so,Moderately,A little,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,20,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-05-06,2021-05-06 21:41:00 PDT,GMT-07:00,1620362460109,Completed,2021-05-06,2021-05-06 21:42:51 PDT,1620362571369,1,set_2,24,9,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Moderately,Quite a bit,A little,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,A little bit
doorpostthesisjubilance@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,14,doorpostthesisjubilance,Daily,BURST,RANDOM,17,18,2021-05-07,2021-05-07 17:19:00 PDT,GMT-07:00,1620433140154,Completed,2021-05-07,2021-05-07 17:19:46 PDT,1620433186568,1,set_4,23,9,Extremely,Moderately,Moderately,Quite a bit,A little,A little,A little,Moderately,Moderately,Moderately,Not at all,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,21,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-05-08,2021-05-08 20:19:00 PDT,GMT-07:00,1620530340096,Completed,2021-05-08,2021-05-08 20:21:34 PDT,1620530494515,1,set_2,24,9,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Very much so,Moderately,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Somewhat
doorpostthesisjubilance@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-05-09,2021-05-09 21:40:07 PDT,GMT-07:00,1620621607396,Completed,2021-05-09,2021-05-09 21:44:06 PDT,1620621846704,1,set_1,48,9,A little,Quite a bit,Moderately,Quite a bit,A little,A little,A little,A little,A little,A little,A little,Very much so,Moderately,A little,No,Yes,0,Very much so,Probably will,Sort of,No,Sort of,Yes,Sort of,but had a goal,Not really,,,Yes,,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,More,A lot more,Quite a bit,Moderate,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,22,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-10,2021-05-10 21:47:00 PDT,GMT-07:00,1620708420100,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-11,2021-05-11 20:41:00 PDT,GMT-07:00,1620790860218,Completed,2021-05-11,2021-05-11 20:41:54 PDT,1620790914134,1,set_4,24,9,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Not at all,A little,A little,Moderately,Yes,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-12,2021-05-12 20:29:00 PDT,GMT-07:00,1620876540139,Completed,2021-05-12,2021-05-12 20:30:39 PDT,1620876639015,1,set_1,24,9,Extremely,Moderately,A little,Moderately,A little,Quite a bit,Moderately,A little,A little,A little,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,Very much so,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-13,2021-05-13 20:15:00 PDT,GMT-07:00,1620962100202,Completed,2021-05-13,2021-05-13 20:16:24 PDT,1620962184736,1,set_3,23,9,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-14,2021-05-14 20:29:00 PDT,GMT-07:00,1621049340122,Completed,2021-05-14,2021-05-14 20:31:44 PDT,1621049504976,1,set_1,24,9,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,Not at all,Quite a bit,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-15,2021-05-15 20:48:00 PDT,GMT-07:00,1621136880128,Completed,2021-05-15,2021-05-15 20:50:16 PDT,1621137016993,1,set_1,24,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,Not at all,Quite a bit,A little,Moderately,No,Yes,0,A little,Might,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-16,2021-05-16 20:27:00 PDT,GMT-07:00,1621222020132,Completed,2021-05-16,2021-05-16 20:30:42 PDT,1621222242935,1,set_2,47,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,A little,Moderately,Not at all,Quite a bit,A little,A little,No,No,0,,,,,Yes,Yes,Yes,but had a goal,Not really,,,Sort of,,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,More,More,Neither more nor less,Very little,Very little,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,13,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-17,2021-05-17 21:31:00 PDT,GMT-07:00,1621312260468,Completed,2021-05-17,2021-05-17 21:32:40 PDT,1621312360223,1,set_2,23,9,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-18,2021-05-18 20:42:00 PDT,GMT-07:00,1621395720110,Completed,2021-05-18,2021-05-18 20:43:01 PDT,1621395781832,1,set_2,24,9,Moderately,Moderately,A little,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,Not at all,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-19,2021-05-19 21:43:00 PDT,GMT-07:00,1621485780208,Completed,2021-05-19,2021-05-19 21:44:20 PDT,1621485860961,1,set_2,24,9,A little,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Not at all,A little,Moderately,Not at all,Very much so,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-20,2021-05-20 20:33:00 PDT,GMT-07:00,1621567980126,Completed,2021-05-20,2021-05-20 20:34:02 PDT,1621568042080,1,set_4,24,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,11,doorpostthesisjubilance,Daily,TIME,RANDOM,17,18,2021-05-21,2021-05-21 17:14:00 PDT,GMT-07:00,1621642440110,Completed,2021-05-21,2021-05-21 17:33:11 PDT,1621643591746,2,set_4,23,9,Moderately,Extremely,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,Quite a bit,Quite a bit,Very much so,No,No,0,,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,
