.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
headwearskirmishantidote@timestudy_com/2022-03-28/phone_promptresponse_clean_2022-03-28.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-28,2022-03-28 00:24:00 CDT,GMT-05:00,1648445040399,Completed,2022-03-28,2022-03-28 00:31:42 CDT,1648445502443,2,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Might,Yes,,,,,,No,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-03-29/phone_promptresponse_clean_2022-03-29.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-29,2022-03-29 00:30:00 CDT,GMT-05:00,1648531800333,Completed,2022-03-29,2022-03-29 00:31:09 CDT,1648531869660,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not at all,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-30/phone_promptresponse_clean_2022-03-30.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-30,2022-03-30 00:45:00 CDT,GMT-05:00,1648619100289,Completed,2022-03-30,2022-03-30 00:51:02 CDT,1648619462321,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Yes,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-03-31/phone_promptresponse_clean_2022-03-31.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-03-31,2022-03-31 00:38:00 CDT,GMT-05:00,1648705080307,Completed,2022-03-31,2022-03-31 00:38:42 CDT,1648705122502,1,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-01/phone_promptresponse_clean_2022-04-01.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-01,2022-04-01 00:23:00 CDT,GMT-05:00,1648790580355,Completed,2022-04-01,2022-04-01 00:23:45 CDT,1648790625520,1,set_3,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-02/phone_promptresponse_clean_2022-04-02.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-02,2022-04-02 00:35:01 CDT,GMT-05:00,1648877701372,Completed,2022-04-02,2022-04-02 00:35:44 CDT,1648877744743,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,Not at all,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-03/phone_promptresponse_clean_2022-04-03.csv,2,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-03,2022-04-03 00:32:00 CDT,GMT-05:00,1648963920315,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-04/phone_promptresponse_clean_2022-04-04.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-04,2022-04-04 00:45:00 CDT,GMT-05:00,1649051100325,Completed,2022-04-04,2022-04-04 00:46:23 CDT,1649051183824,1,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,Extremely,,,,,Sort of,Yes,Not really,Maybe,No,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-04-05/phone_promptresponse_clean_2022-04-05.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-05,2022-04-05 00:48:00 CDT,GMT-05:00,1649137680305,Completed,2022-04-05,2022-04-05 00:53:53 CDT,1649138033624,2,set_3,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Yes,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-06/phone_promptresponse_clean_2022-04-06.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-06,2022-04-06 00:36:02 CDT,GMT-05:00,1649223362316,Completed,2022-04-06,2022-04-06 00:41:25 CDT,1649223685851,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,Yes,No,0,,,,,,,,Not at all,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-07/phone_promptresponse_clean_2022-04-07.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-07,2022-04-07 00:41:00 CDT,GMT-05:00,1649310060284,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-08/phone_promptresponse_clean_2022-04-08.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-08,2022-04-08 00:26:00 CDT,GMT-05:00,1649395560290,Completed,2022-04-08,2022-04-08 00:29:51 CDT,1649395791108,1,set_1,24,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Moderately,Moderately,Yes,Yes,0,,,,,,,,Quite a bit,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-09/phone_promptresponse_clean_2022-04-09.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-09,2022-04-09 00:41:00 CDT,GMT-05:00,1649482860316,Completed,2022-04-09,2022-04-09 01:29:49 CDT,1649485789695,2,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,Yes,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-10/phone_promptresponse_clean_2022-04-10.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-10,2022-04-10 00:49:00 CDT,GMT-05:00,1649569740299,Completed,2022-04-10,2022-04-10 00:51:02 CDT,1649569862364,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,,,,,,Not really,Yes,Sort of,Maybe,No,,,Sort of,,Not at all,Not at all,I am currently experiencing mild-moderate viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2022-04-11/phone_promptresponse_clean_2022-04-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-11,2022-04-11 00:23:00 CDT,GMT-05:00,1649654580384,Completed,2022-04-11,2022-04-11 00:25:06 CDT,1649654706829,1,set_3,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Yes,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,Not really,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am currently experiencing mild-moderate viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2022-04-12/phone_promptresponse_clean_2022-04-12.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-12,2022-04-12 00:11:00 CDT,GMT-05:00,1649740260264,Completed,2022-04-12,2022-04-12 00:11:54 CDT,1649740314697,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-13/phone_promptresponse_clean_2022-04-13.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-13,2022-04-13 00:31:00 CDT,GMT-05:00,1649827860352,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-14/phone_promptresponse_clean_2022-04-14.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-14,2022-04-14 00:42:00 CDT,GMT-05:00,1649914920837,Completed,2022-04-14,2022-04-14 00:45:45 CDT,1649915145078,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-15/phone_promptresponse_clean_2022-04-15.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-15,2022-04-15 00:28:00 CDT,GMT-05:00,1650000480238,Completed,2022-04-15,2022-04-15 01:29:43 CDT,1650004183463,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Not at all,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-16/phone_promptresponse_clean_2022-04-16.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-16,2022-04-16 00:16:03 CDT,GMT-05:00,1650086163641,Completed,2022-04-16,2022-04-16 00:16:38 CDT,1650086198768,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-17/phone_promptresponse_clean_2022-04-17.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-17,2022-04-17 00:21:00 CDT,GMT-05:00,1650172860290,Completed,2022-04-17,2022-04-17 00:27:05 CDT,1650173225878,2,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,No,Yes,No,Maybe,No,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-04-18/phone_promptresponse_clean_2022-04-18.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-18,2022-04-18 00:47:00 CDT,GMT-05:00,1650260820394,Completed,2022-04-18,2022-04-18 01:18:18 CDT,1650262698560,2,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,Not really,Maybe,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-04-19/phone_promptresponse_clean_2022-04-19.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-19,2022-04-19 00:20:00 CDT,GMT-05:00,1650345600309,Completed,2022-04-19,2022-04-19 00:21:32 CDT,1650345692563,1,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-20/phone_promptresponse_clean_2022-04-20.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-04-20,2022-04-20 00:47:00 CDT,GMT-05:00,1650433620300,Completed,2022-04-20,2022-04-20 00:52:31 CDT,1650433951566,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-21/phone_promptresponse_clean_2022-04-21.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-21,2022-04-21 00:34:02 CDT,GMT-05:00,1650519242875,Completed,2022-04-21,2022-04-21 00:45:55 CDT,1650519955341,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,Not at all,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-22/phone_promptresponse_clean_2022-04-22.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-22,2022-04-22 00:14:01 CDT,GMT-05:00,1650604441401,Completed,2022-04-22,2022-04-22 01:20:30 CDT,1650608430322,2,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-23/phone_promptresponse_clean_2022-04-23.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-23,2022-04-23 00:27:00 CDT,GMT-05:00,1650691620302,Completed,2022-04-23,2022-04-23 01:20:37 CDT,1650694837311,2,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,A little bit,Not at all,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-24/phone_promptresponse_clean_2022-04-24.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-24,2022-04-24 00:26:00 CDT,GMT-05:00,1650777960273,Completed,2022-04-24,2022-04-24 01:22:11 CDT,1650781331033,2,set_1,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Definitely will,Yes,Yes,Not really,Yes,No,No,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-04-25/phone_promptresponse_clean_2022-04-25.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-25,2022-04-25 00:39:00 CDT,GMT-05:00,1650865140348,Completed,2022-04-25,2022-04-25 01:34:07 CDT,1650868447296,2,set_1,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,Yes,Yes,Yes,Yes,No,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-04-26/phone_promptresponse_clean_2022-04-26.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-26,2022-04-26 00:14:00 CDT,GMT-05:00,1650950040333,Completed,2022-04-26,2022-04-26 01:53:21 CDT,1650956001460,2,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Not at all,Probably will not,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-27/phone_promptresponse_clean_2022-04-27.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-27,2022-04-27 00:11:00 CDT,GMT-05:00,1651036260357,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-28/phone_promptresponse_clean_2022-04-28.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-28,2022-04-28 00:27:00 CDT,GMT-05:00,1651123620347,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-29/phone_promptresponse_clean_2022-04-29.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-29,2022-04-29 00:26:00 CDT,GMT-05:00,1651209960302,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-04-30/phone_promptresponse_clean_2022-04-30.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-04-30,2022-04-30 00:42:00 CDT,GMT-05:00,1651297320339,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-01/phone_promptresponse_clean_2022-05-01.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-05-01,2022-05-01 00:21:00 CDT,GMT-05:00,1651382460351,Completed,2022-05-01,2022-05-01 00:58:28 CDT,1651384708164,2,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,,,,,,No,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-05-02/phone_promptresponse_clean_2022-05-02.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-05-02,2022-05-02 00:45:00 CDT,GMT-05:00,1651470300343,Completed,2022-05-02,2022-05-02 00:47:02 CDT,1651470422666,1,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Sort of,Yes,Not really,Maybe,No,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2022-05-03/phone_promptresponse_clean_2022-05-03.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-05-03,2022-05-03 00:12:00 CDT,GMT-05:00,1651554720333,Completed,2022-05-03,2022-05-03 00:12:52 CDT,1651554772394,1,set_3,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-04/phone_promptresponse_clean_2022-05-04.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-05-04,2022-05-04 00:16:00 CDT,GMT-05:00,1651641360315,Completed,2022-05-04,2022-05-04 00:16:46 CDT,1651641406954,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-05/phone_promptresponse_clean_2022-05-05.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-05,2022-05-05 00:24:00 CDT,GMT-05:00,1651728240362,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-06/phone_promptresponse_clean_2022-05-06.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-06,2022-05-06 00:27:00 CDT,GMT-05:00,1651814820329,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-07/phone_promptresponse_clean_2022-05-07.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-07,2022-05-07 00:40:00 CDT,GMT-05:00,1651902000370,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-08/phone_promptresponse_clean_2022-05-08.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-08,2022-05-08 00:23:00 CDT,GMT-05:00,1651987380297,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-09/phone_promptresponse_clean_2022-05-09.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-09,2022-05-09 00:14:00 CDT,GMT-05:00,1652073240317,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-10/phone_promptresponse_clean_2022-05-10.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-10,2022-05-10 00:10:00 CDT,GMT-05:00,1652159400299,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-11/phone_promptresponse_clean_2022-05-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-11,2022-05-11 00:14:00 CDT,GMT-05:00,1652246040325,Completed,2022-05-11,2022-05-11 00:15:04 CDT,1652246104738,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-12/phone_promptresponse_clean_2022-05-12.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2022-05-12,2022-05-12 00:11:00 CDT,GMT-05:00,1652332260304,Completed,2022-05-12,2022-05-12 00:33:02 CDT,1652333582252,2,set_2,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-13/phone_promptresponse_clean_2022-05-13.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2022-05-13,2022-05-13 00:11:00 CDT,GMT-05:00,1652418660322,Completed,2022-05-13,2022-05-13 00:28:34 CDT,1652419714001,2,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,Not at all,Probably will not,No,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2022-05-13/phone_promptresponse_clean_2022-05-13.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2022-05-13,2022-05-13 23:17:00 CDT,GMT-05:00,1652501820250,Completed,2022-05-13,2022-05-13 23:21:32 CDT,1652502092400,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,Not at all,Probably will not,No,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
